master_sample_id,target_analyte,left_observation_uid,right_observation_uid,left_instrument,right_instrument,left_sensor_family,right_sensor_family,cross_instrument,cross_sensor_family,cross_instrument_same_sensor,cross_instrument_cross_sensor
56.0,4_nitrophenol,session2_row349,session2_row357,Mira-2,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
56.0,4_nitrophenol,session2_row349,session3_row12,Mira-2,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
56.0,4_nitrophenol,session2_row349,session3_row133,Mira-2,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,False,True,False,False
56.0,4_nitrophenol,session2_row349,session3_row134,Mira-2,RMX-1,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
56.0,4_nitrophenol,session2_row357,session3_row12,Pendar-3,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
56.0,4_nitrophenol,session2_row357,session3_row133,Pendar-3,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
56.0,4_nitrophenol,session2_row357,session3_row134,Pendar-3,RMX-1,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
56.0,4_nitrophenol,session3_row12,session3_row133,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
56.0,4_nitrophenol,session3_row12,session3_row134,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
56.0,4_nitrophenol,session3_row133,session3_row134,Mira-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row183,session1_row229,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row183,session2_row337,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row183,session2_row341,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row183,session2_row342,Pendar-2,Agilent-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row183,session2_row348,Pendar-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row183,session2_row350,Pendar-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row183,session2_row351,Pendar-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row183,session2_row359,Pendar-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row183,session2_row362,Pendar-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row183,session3_row130,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row200,session1_row229,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row200,session2_row337,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row200,session2_row341,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row200,session2_row342,Pendar-2,Agilent-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row200,session2_row348,Pendar-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row200,session2_row350,Pendar-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row200,session2_row351,Pendar-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row200,session2_row359,Pendar-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row200,session2_row362,Pendar-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row200,session3_row130,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row229,session2_row337,Mira-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row229,session2_row342,Mira-2,Agilent-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session1_row229,session2_row348,Mira-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row229,session2_row350,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
57.0,ethyl_paraoxon,session1_row229,session2_row351,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
57.0,ethyl_paraoxon,session1_row229,session2_row359,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row229,session2_row362,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session1_row229,session3_row13,Mira-2,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row337,session2_row341,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row337,session2_row342,RMX-1,Agilent-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row337,session2_row348,RMX-1,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
57.0,ethyl_paraoxon,session2_row337,session2_row350,RMX-1,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row337,session2_row351,RMX-1,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row337,session2_row359,RMX-1,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row337,session2_row362,RMX-1,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row337,session3_row13,RMX-1,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row337,session3_row130,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row341,session2_row342,Mira-2,Agilent-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row341,session2_row348,Mira-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row341,session2_row350,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
57.0,ethyl_paraoxon,session2_row341,session2_row351,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
57.0,ethyl_paraoxon,session2_row341,session2_row359,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row341,session2_row362,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row341,session3_row13,Mira-2,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row342,session2_row348,Agilent-3,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row342,session2_row350,Agilent-3,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row342,session2_row351,Agilent-3,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row342,session2_row359,Agilent-3,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row342,session2_row362,Agilent-3,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
57.0,ethyl_paraoxon,session2_row342,session3_row13,Agilent-3,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row342,session3_row130,Agilent-3,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
57.0,ethyl_paraoxon,session2_row348,session2_row350,RMX-1,Mira-2,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row348,session2_row351,RMX-1,Mira-2,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row348,session2_row359,RMX-1,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row348,session2_row362,RMX-1,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row348,session3_row13,RMX-1,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row348,session3_row130,RMX-1,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row350,session2_row359,Mira-2,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row350,session2_row362,Mira-2,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row350,session3_row13,Mira-2,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row350,session3_row130,Mira-2,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,False,True,False,False
57.0,ethyl_paraoxon,session2_row351,session2_row359,Mira-2,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row351,session2_row362,Mira-2,Pendar-3,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
57.0,ethyl_paraoxon,session2_row351,session3_row13,Mira-2,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row351,session3_row130,Mira-2,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,False,True,False,False
57.0,ethyl_paraoxon,session2_row359,session3_row13,Pendar-3,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row359,session3_row130,Pendar-3,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row362,session3_row13,Pendar-3,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session2_row362,session3_row130,Pendar-3,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
57.0,ethyl_paraoxon,session3_row13,session3_row130,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session1_row214,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session1_row218,Pendar-2,RMX-1,H_SERS_H_Kit,GaN_polymer,True,True,False,True
58.0,4_nitrophenol,session1_row210,session1_row234,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session1_row246,Pendar-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,False,True,False,False
58.0,4_nitrophenol,session1_row210,session1_row247,Pendar-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,False,True,False,False
58.0,4_nitrophenol,session1_row210,session2_row370,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session2_row371,Pendar-2,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session2_row379,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session2_row383,Pendar-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row210,session2_row388,Pendar-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row210,session2_row392,Pendar-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row210,session3_row135,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row210,session3_row136,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row214,session1_row218,RMX-1,RMX-1,H_SERS_H_Kit,GaN_polymer,False,True,False,False
58.0,4_nitrophenol,session1_row214,session1_row234,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row214,session1_row246,RMX-1,Pendar-2,H_SERS_H_Kit,GaN_polymer,True,True,False,True
58.0,4_nitrophenol,session1_row214,session1_row247,RMX-1,Pendar-2,H_SERS_H_Kit,GaN_polymer,True,True,False,True
58.0,4_nitrophenol,session1_row214,session2_row371,RMX-1,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row214,session2_row379,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row214,session2_row383,RMX-1,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row214,session2_row388,RMX-1,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row214,session2_row392,RMX-1,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session1_row214,session3_row57,RMX-1,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row214,session3_row136,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row218,session1_row234,RMX-1,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row218,session1_row246,RMX-1,Pendar-2,GaN_polymer,GaN_polymer,True,False,True,False
58.0,4_nitrophenol,session1_row218,session1_row247,RMX-1,Pendar-2,GaN_polymer,GaN_polymer,True,False,True,False
58.0,4_nitrophenol,session1_row218,session2_row370,RMX-1,RMX-1,GaN_polymer,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session1_row218,session2_row371,RMX-1,Pendar-3,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row218,session2_row379,RMX-1,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row218,session2_row383,RMX-1,Pendar-3,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row218,session2_row388,RMX-1,Mira-2,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row218,session2_row392,RMX-1,RMX-1,GaN_polymer,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session1_row218,session3_row57,RMX-1,Pendar-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row218,session3_row135,RMX-1,RMX-1,GaN_polymer,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session1_row218,session3_row136,RMX-1,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row234,session1_row246,Mira-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,True,True,False,True
58.0,4_nitrophenol,session1_row234,session1_row247,Mira-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,True,True,False,True
58.0,4_nitrophenol,session1_row234,session2_row370,Mira-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row234,session2_row371,Mira-2,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row234,session2_row383,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row234,session2_row388,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session1_row234,session2_row392,Mira-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row234,session3_row57,Mira-2,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row234,session3_row135,Mira-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session1_row246,session2_row370,Pendar-2,RMX-1,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row246,session2_row371,Pendar-2,Pendar-3,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row246,session2_row379,Pendar-2,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row246,session2_row383,Pendar-2,Pendar-3,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row246,session2_row388,Pendar-2,Mira-2,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row246,session2_row392,Pendar-2,RMX-1,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row246,session3_row57,Pendar-2,Pendar-2,GaN_polymer,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session1_row246,session3_row135,Pendar-2,RMX-1,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row246,session3_row136,Pendar-2,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row370,Pendar-2,RMX-1,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row371,Pendar-2,Pendar-3,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row379,Pendar-2,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row383,Pendar-2,Pendar-3,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row388,Pendar-2,Mira-2,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row247,session2_row392,Pendar-2,RMX-1,GaN_polymer,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session1_row247,session3_row57,Pendar-2,Pendar-2,GaN_polymer,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session1_row247,session3_row135,Pendar-2,RMX-1,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session1_row247,session3_row136,Pendar-2,Mira-2,GaN_polymer,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row370,session2_row371,RMX-1,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row370,session2_row379,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row370,session2_row383,RMX-1,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row370,session2_row388,RMX-1,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row370,session2_row392,RMX-1,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session2_row370,session3_row57,RMX-1,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row370,session3_row136,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row371,session2_row379,Pendar-3,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row371,session2_row383,Pendar-3,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session2_row371,session2_row388,Pendar-3,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row371,session2_row392,Pendar-3,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row371,session3_row57,Pendar-3,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row371,session3_row135,Pendar-3,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row371,session3_row136,Pendar-3,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row379,session2_row383,Mira-2,Pendar-3,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row379,session2_row388,Mira-2,Mira-2,H_SERS_H_Kit,NRC_Canadian_SERS,False,True,False,False
58.0,4_nitrophenol,session2_row379,session2_row392,Mira-2,RMX-1,H_SERS_H_Kit,NRC_Canadian_SERS,True,True,False,True
58.0,4_nitrophenol,session2_row379,session3_row57,Mira-2,Pendar-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row379,session3_row135,Mira-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session2_row383,session2_row388,Pendar-3,Mira-2,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
58.0,4_nitrophenol,session2_row383,session2_row392,Pendar-3,RMX-1,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
58.0,4_nitrophenol,session2_row383,session3_row57,Pendar-3,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row383,session3_row135,Pendar-3,RMX-1,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row383,session3_row136,Pendar-3,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row388,session2_row392,Mira-2,RMX-1,NRC_Canadian_SERS,NRC_Canadian_SERS,True,False,True,False
58.0,4_nitrophenol,session2_row388,session3_row57,Mira-2,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row388,session3_row135,Mira-2,RMX-1,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row388,session3_row136,Mira-2,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session2_row392,session3_row57,RMX-1,Pendar-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session2_row392,session3_row135,RMX-1,RMX-1,NRC_Canadian_SERS,H_SERS_H_Kit,False,True,False,False
58.0,4_nitrophenol,session2_row392,session3_row136,RMX-1,Mira-2,NRC_Canadian_SERS,H_SERS_H_Kit,True,True,False,True
58.0,4_nitrophenol,session3_row57,session3_row135,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session3_row57,session3_row136,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
58.0,4_nitrophenol,session3_row135,session3_row136,RMX-1,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
59.0,4_nitrophenol,session1_row211,session1_row215,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
59.0,4_nitrophenol,session1_row211,session1_row235,Pendar-2,Mira-2,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
59.0,4_nitrophenol,session1_row211,session1_row248,Pendar-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,False,True,False,False
59.0,4_nitrophenol,session1_row211,session1_row249,Pendar-2,Pendar-2,H_SERS_H_Kit,GaN_polymer,False,True,False,False
59.0,4_nitrophenol,session1_row211,session2_row372,Pendar-2,RMX-1,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
59.0,4_nitrophenol,session1_row211,session2_row373,Pendar-2,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
59.0,4_nitrophenol,session1_row211,session2_row376,Pendar-2,Pendar-3,H_SERS_H_Kit,H_SERS_H_Kit,True,False,True,False
