epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
46,0.0067009963152962,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
47,0.0066187374464816,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
48,0.0065606369327282,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
49,0.0064507740371798,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
50,0.0065171149138721,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
51,0.0064865027729967,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
52,0.0063645678223399,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
53,0.0063338261663858,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
54,0.0063595268147403,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
55,0.0064908090687678,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
56,0.0064593174404674,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
57,0.006377528887242,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
58,0.0063758036456817,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
59,0.0063611632051228,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
60,0.0062498304560762,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
61,0.0063292832592174,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
62,0.006290093880082,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
63,0.0062090711963938,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
64,0.0061685630852915,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
65,0.0061099521478374,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
66,0.0060308889125383,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
67,0.0060232955715145,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
68,0.0059652669359895,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
69,0.0059447725368178,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
70,0.0059651462707862,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
71,0.0060509123074505,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
72,0.0059765570579794,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
73,0.0058931510897801,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
74,0.0058507856383697,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
75,0.0058031836004636,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
76,0.0057872734321443,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
77,0.0058596694181042,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
78,0.0058072647957995,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
79,0.0057547024668427,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
80,0.0057581778518652,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
81,0.0056741723349368,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
82,0.0057900370845095,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
83,0.0057622912956896,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
84,0.0058114530666553,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
85,0.0057740343478103,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
86,0.0057762493668285,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
87,0.0056591917432511,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
88,0.0056898523001901,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
89,0.0056864975572612,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
90,0.005590533970557,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
91,0.0055875046162521,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
92,0.0056487523127929,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
93,0.005664482991218,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
94,0.0055792834343984,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
1,0.0763283833010912,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
2,0.0481907595734738,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
3,0.0438005388448611,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
4,0.0397102110753432,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
5,0.035793270166991,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
6,0.0331512803937454,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
7,0.032656232177028,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
8,0.0319932712237385,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
9,0.0308193123388674,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
10,0.0288191748038858,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
11,0.0258585845418366,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
12,0.0230944766743898,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
13,0.0213093730590997,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
14,0.0200453441793436,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
15,0.0187911554089477,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
16,0.0176612520289997,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
17,0.0168265928988051,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
18,0.016222999056815,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
19,0.0157858879483367,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
20,0.0154500638548441,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
21,0.0151084637079877,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
22,0.0146561089195958,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
23,0.0139336438905031,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
24,0.0129820340712815,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
25,0.0122276015588944,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
26,0.0114941595552059,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
27,0.0108178101211934,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
28,0.0104534649093711,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
29,0.0100488947431739,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
30,0.0097747862191117,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
31,0.0095469085291656,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
32,0.0093686050081408,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
33,0.0092175492194132,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
34,0.0090576090916954,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
35,0.0090109615242362,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
36,0.0088399265876626,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
37,0.0086553426200602,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
38,0.0085718701166047,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
39,0.0084317841326757,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
40,0.0083378541696973,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
41,0.0082649474988966,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
42,0.0081935972737948,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
43,0.0080889297103874,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
44,0.0080211698643807,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
45,0.0079435783533134,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
46,0.0079509035150333,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
47,0.0078786025355308,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
48,0.0078276613607041,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
49,0.0077272769012869,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
50,0.0076605863765196,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
51,0.0075993117051333,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
52,0.0075632399756914,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
53,0.0074699044045033,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
54,0.0074060862033486,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
55,0.0073839649211421,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
56,0.0072599023455758,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
57,0.0072257270361701,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
58,0.0071688777519847,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
59,0.0071526838850146,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
60,0.0071395575889286,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
61,0.0070955237031685,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
62,0.007049048091828,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
63,0.0070355138175244,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
64,0.0070150169190342,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
65,0.0069555301408724,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
66,0.0069196845263834,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
67,0.0068918809678322,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
68,0.0068399532681918,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
69,0.0068342007128128,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
70,0.0068500350234064,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
71,0.0067714495658319,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
72,0.0067472745937112,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
73,0.0067726292233756,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
