evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row294,0.0329884683115168,0.0164942341557584,0.1754903327593993,0.7211391964308744,0.0237715714012197,61,9,4,0,2.0,1.6837216852209715,0.0456811636686325,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row295,0.0096237171010756,0.0048118585505378,0.0716073810010463,0.5813773839728436,0.0098038196816508,17,4,6,2,2.5,0.2820248147416333,0.1099166870117187,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row296,0.0156179288433899,0.0078089644216949,0.1639572700234982,0.7813257825229556,0.0190106481500385,68,12,2,0,3.0,1.7948818607668509,0.077647614525631,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row297,0.017569723699575,0.0087848618497875,0.2079208879142577,0.7172873069895725,0.0073360778773037,10,2,4,1,4.0,0.5205699086403146,0.4646342187188566,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row331,0.0251855794830248,0.0125927897415124,0.1767974375896215,0.7256462231086974,0.0111526903540236,16,7,8,3,1.0,0.6277787540656328,0.090845949947834,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row332,0.0301499658087341,0.015074982904367,0.2005103489492787,0.6798234048759474,0.0081339610062007,12,5,4,3,3.0,0.3713907355817368,0.050450250506401,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row333,0.0320402566324732,0.0160201283162366,0.1918014028150303,0.6879370175097761,0.0076770839055201,7,1,2,1,3.0,0.01388871109011,0.1581449788063764,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row334,0.0359450326587523,0.0179725163293761,0.2321237033442833,0.6586880670834091,0.0087723304963271,15,9,5,3,3.0,0.4969220213059485,0.0695993993431329,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row335,0.0239015085698098,0.0119507542849049,0.1667957818018167,0.7077868884512042,0.0076901132676617,12,5,3,2,3.0,0.7822307379169393,0.057785116136074,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row336,0.021490021964941,0.0107450109824705,0.1985726914001524,0.7322049678041873,0.0097687517392582,11,0,8,0,,,,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row337,0.0225952607454574,0.0112976303727287,0.1649440011224839,0.7455065675613864,0.0120229429226102,15,4,10,4,3.5,0.4707375791581002,0.246081780642271,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row338,0.0356062770829144,0.0178031385414572,0.2380628431590427,0.6514390438324483,0.0082675096014515,15,7,7,4,3.0,0.4905137076365468,0.0304687429452314,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row339,0.0167844387491387,0.0083922193745693,0.2128889641172089,0.7567652245871382,0.0073729564350339,9,1,6,1,5.0,0.4718238735383836,0.3151099607348442,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row340,0.0188132225769674,0.0094066112884837,0.2191762292224656,0.7086186679660198,0.0083007414191467,15,0,7,0,,,,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row341,0.0220887874924728,0.0110443937462364,0.16046134408723,0.7605822244851298,0.0086810987991546,16,4,7,3,4.5,0.5215321948300716,0.1083724098280072,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row342,0.0304411101888176,0.0152205550944088,0.198814128583522,0.7137210620422987,0.0094510825361339,14,5,9,4,3.0,0.3365353191909333,0.1229415535926818,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row370,0.020369445768532,0.010184722884266,0.1972529930235417,0.7765624297723445,0.0080098438902807,11,2,7,1,3.5,0.3434718668181381,0.1135871662991121,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row371,0.0218390778907876,0.0109195389453938,0.1553339488172425,0.6191396077455097,0.0252567293341105,81,11,7,2,2.0,2.712867453303332,0.1172575578093528,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row372,0.0320361719774632,0.0160180859887316,0.1743753136787488,0.6708074806250459,0.0161814331965121,24,7,12,3,4.0,0.4828455247525869,0.0289612896740436,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row373,0.0174390178882005,0.0087195089441002,0.097134770853046,0.4523310892269849,0.0449338640026897,124,29,14,3,2.0,1.5641416493012998,0.108858898282051,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row374,0.0049418577732147,0.0024709288866073,0.0469214921090044,0.2932118130465402,0.0098174724727869,14,6,4,3,3.5,0.5034872484834243,0.0795435160398483,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row375,0.0280228344985423,0.0140114172492711,0.1103235356223647,0.1789884281763033,0.069891044371013,143,31,19,7,2.0,1.2904690864535635,0.241983950138092,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row376,0.0227001941871282,0.0113500970935641,0.1244918218056769,0.4836987416794853,0.0433483188386474,119,28,13,5,2.0,2.3259824430667333,0.0837651193141937,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row377,0.0235650860748662,0.0117825430374331,0.2014846791049798,0.7362467086527866,0.0093994145725654,11,1,8,1,1.0,0.0774289000457715,0.2707495018839836,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row378,0.0223892198548078,0.0111946099274039,0.1950227406754291,0.7214335713112566,0.011015388519237,15,3,8,0,2.0,0.4598269204153777,0.0282547557726502,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row379,0.0201710396628349,0.0100855198314174,0.2041869057932269,0.770822793103862,0.0078266964663219,10,1,5,0,4.0,0.2351022787180648,0.2489386647939682,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row380,0.0403747499783579,0.0201873749891789,0.160871156859719,0.7036414441966385,0.0151436965713011,19,5,5,1,2.0,0.7483766945914883,0.2838062308728695,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row381,0.0187204363518045,0.0093602181759022,0.1342965160667319,0.6355518187982135,0.0151216579228639,26,7,9,4,4.0,0.5273058308766163,0.1275217309594154,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row382,0.0205794399643801,0.01028971998219,0.2114967697922058,0.7527366060466228,0.0076528120670367,10,1,6,1,4.0,0.3499072618722528,0.2189591228961944,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row2,0.0186401020536113,0.0093200510268056,0.09275465463397,0.1114507720353822,0.05496780216328,139,24,8,2,2.0,1.4388356278580756,0.1448079198598861,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row3,0.0153347950929288,0.0076673975464644,0.1550402807668117,0.4176870049016565,0.0239924166351556,91,13,5,1,2.0,2.636384153433129,0.0754586905241012,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row4,0.0212481727693293,0.0106240863846646,0.1192591624300345,0.119883531983018,0.0520538911356457,145,22,6,2,2.0,2.0395187586407766,0.0905879810452461,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row5,0.0168113952884579,0.0084056976442289,0.1438459374701154,0.4798666291088936,0.0291012547218373,102,15,4,1,2.0,1.783891394878839,0.0567988455295562,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row10,0.0093222420017848,0.0046611210008924,0.1215964778993678,0.566776235986618,0.0329923677194996,121,15,5,2,3.0,1.5022702641677894,0.0532646477222442,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row11,0.005670146839134,0.002835073419567,0.1187911477303908,0.705427709040334,0.0251092252241713,103,14,8,4,2.5,1.4757957084088558,0.0519211888313293,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row12,0.0166653061204758,0.0083326530602379,0.1648822364013774,0.6156365216135478,0.0240904648952086,86,11,7,0,2.0,1.9404688006633115,0.024424210190773,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row13,0.0218318728015621,0.010915936400781,0.1096437733793463,0.3625034240937625,0.0561937414708414,137,28,8,5,2.0,1.4117413767993123,0.181447934359312,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row14,0.0257810047657303,0.0128905023828651,0.0989372099911533,0.1286630983693362,0.0629631544835865,146,27,8,3,1.0,2.4147596862421974,0.1517167389392852,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row15,0.0276627020164169,0.0138313510082084,0.11178919537824,0.2001351816654572,0.0642425440411482,147,28,5,4,2.0,1.5975454765900683,0.1762832328677177,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row26,0.0261585102002356,0.0130792551001178,0.1653374184299081,0.7178816124132144,0.0136070835523839,23,5,7,3,2.0,0.3048953105571221,0.1213869154453277,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row27,0.0260275158556443,0.0130137579278221,0.1524893547887309,0.7303994196661922,0.0086899211350828,15,6,4,3,2.0,0.6703420049885034,0.0927647314965725,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row29,0.0155392984826984,0.0077696492413492,0.1556441329493535,0.8173285114009694,0.0086564889197636,10,1,5,0,4.0,1.90849076701831,0.2835302613675594,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row30,0.0134560340048195,0.0067280170024097,0.1901901701173176,0.7172868814779453,0.0077106351152594,9,1,7,1,3.0,0.5752289932636611,0.9353170986287296,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row31,0.019524336225932,0.009762168112966,0.190338567710869,0.7615074557107193,0.0080109919877057,11,1,7,1,5.0,0.1638054687017289,0.8810071714688092,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row33,0.0178306695518491,0.0089153347759245,0.2068437837338256,0.6803082806595326,0.007549691070869,12,1,4,1,2.0,0.2057558516878884,0.8966743228957057,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row34,0.0152007969481244,0.0076003984740622,0.1524530962595355,0.8265645165862958,0.0092652925223644,13,4,5,2,2.0,0.3846937385592168,0.140834751073271,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row35,0.0005175239985124,0.0002587619992562,0.0319977342973186,0.9953155737045002,0.0025980083011173,4,1,0,0,2.0,0.7180350017818997,0.0046616746112704,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
domain_transfer,domain,domain__strict_core__domain_and_sample__sensor_family__H_SERS_H_Kit,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row47,0.0300263591599133,0.0150131795799566,0.1928121665100855,0.6588517193336142,0.0123086808568664,16,7,6,2,1.0,0.6607090706485882,0.0935099385678768,,,strict_core,domain_and_sample,sensor_family,H_SERS_H_Kit,382.0,153.0
