heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,localized_case
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0171,4np,4np,0.46742481741728165,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0172,4np,benzenethiol,0.6588828635026412,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0173,4np,benzenethiol,0.7190460417400102,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0174,4np,pyridine,0.784418607334915,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0150,4np,benzenethiol,0.9534602223190014,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0151,4np,benzenethiol,0.5110566353272759,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0152,4np,benzenethiol,0.8793088388713136,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0153,4np,benzenethiol,0.5767845317011631,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0154,4np,benzenethiol,0.9323695294267271,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0155,4np,benzenethiol,0.864318795521169,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0156,4np,pyridine,0.5026567658350217,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0157,4np,benzenethiol,0.7972087401448851,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0158,4np,pyridine,0.7617348001149675,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0159,4np,benzenethiol,0.4780025437183674,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0160,4np,benzenethiol,0.8952587129999292,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0161,4np,benzenethiol,0.7130388009052274,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0162,4np,benzenethiol,0.8404306996109668,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0163,4np,benzenethiol,0.8021293034892134,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0164,4np,benzenethiol,0.8726294179061568,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0165,4np,benzenethiol,0.42994655819755406,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0166,4np,benzenethiol,0.7300765286808054,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0167,4np,benzenethiol,0.881611868565255,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0168,4np,pyridine,0.5790581498100531,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0169,4np,benzenethiol,0.5950989374590536,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0170,4np,benzenethiol,0.7905959890074341,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0171,4np,benzenethiol,0.42782018794416937,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0172,4np,benzenethiol,0.7101736979295782,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0173,4np,benzenethiol,0.622778669079293,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,poster_row_0174,4np,benzenethiol,0.4575450457680765,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0150,4np,benzenethiol,0.933929593607685,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0151,4np,4np,0.43522876572607067,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0152,4np,benzenethiol,0.8953772652076798,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0153,4np,benzenethiol,0.5057362411952586,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0154,4np,benzenethiol,0.8108333223782733,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0155,4np,benzenethiol,0.8017967691813799,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0156,4np,4np,0.36844909309889795,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0157,4np,benzenethiol,0.880678757417314,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0158,4np,pyridine,0.39150815089674523,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0159,4np,4np,0.47914815877179323,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0160,4np,benzenethiol,0.6947850040156623,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0161,4np,benzenethiol,0.5807278525059378,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0162,4np,benzenethiol,0.8410565089610619,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0163,4np,benzenethiol,0.7285315204359568,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0164,4np,benzenethiol,0.8536898784467999,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0165,4np,4np,0.5072137065727907,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0166,4np,4np,0.5933317939201309,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0167,4np,benzenethiol,0.8490469854792181,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0168,4np,pyridine,0.4089011822496475,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0169,4np,4np,0.4977841253723958,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0170,4np,benzenethiol,0.6857573382577596,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0171,4np,4np,0.6172437676785485,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0172,4np,benzenethiol,0.5374581039856774,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0173,4np,benzenethiol,0.8202496581450434,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,poster_row_0174,4np,4np,0.3882439339519826,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0150,4np,benzenethiol,0.9278586858838114,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0151,4np,4np,0.589396939875945,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0152,4np,benzenethiol,0.8140367910174121,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0153,4np,4np,0.7013240889655867,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0154,4np,benzenethiol,0.7598449635932216,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0155,4np,benzenethiol,0.5412580068542535,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0156,4np,4np,0.5545655154418131,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0157,4np,benzenethiol,0.8228646806329913,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0158,4np,benzenethiol,0.40672983094639237,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0159,4np,4np,0.6436183253602054,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0160,4np,benzenethiol,0.7737406839729347,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0161,4np,4np,0.5919735212154944,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0162,4np,benzenethiol,0.5221244561321782,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0163,4np,benzenethiol,0.5037266478815279,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0164,4np,benzenethiol,0.6780795593538352,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0165,4np,4np,0.7383334348867792,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0166,4np,4np,0.824178653019263,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0167,4np,benzenethiol,0.7919878902125523,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0168,4np,4np,0.5003092608499905,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0169,4np,4np,0.6794598685349076,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0170,4np,benzenethiol,0.46885744004668617,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0171,4np,4np,0.7610549314228048,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0172,4np,4np,0.6480428274471924,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0173,4np,benzenethiol,0.6682514909752814,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0174,4np,4np,0.548742709433923,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0150,4np,benzenethiol,0.8416113906222675,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0151,4np,pyridine,0.5286686777100225,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0152,4np,benzenethiol,0.9869264313862205,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0153,4np,benzenethiol,0.5776601612895652,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0154,4np,benzenethiol,0.8014662973742066,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0155,4np,benzenethiol,0.9935437209624642,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0156,4np,pyridine,0.7603236422542232,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0157,4np,benzenethiol,0.9632667234742684,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0158,4np,4np,0.5247720986390766,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0159,4np,pyridine,0.37138320229484917,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0160,4np,benzenethiol,0.8050756511086415,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0161,4np,benzenethiol,0.4867221090684056,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0162,4np,4np,0.5695856365829146,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0163,4np,4np,0.7154053566811442,True,True,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0164,4np,benzenethiol,0.8616572340827593,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0165,4np,benzenethiol,0.4189724802997471,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0166,4np,benzenethiol,0.8093664737385192,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0167,4np,benzenethiol,0.989418327627135,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0168,4np,pyridine,0.641236387104097,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0169,4np,pyridine,0.38854807064697655,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0170,4np,benzenethiol,0.8262512663128769,True,False,,,Ag,AgNP,4np,heldout_Ag__all_4np
