stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,0.5,0.8030328798185942,0.7864455832436128,0.9805825242718447,0.00039803460822440684,0.0022588547246130105,0.0011294273623065052,0.04296264915275105,0.9879620091578377,0.01114565665772264,0.7419354838709677,1.5,0.1787176141451446,0.03555414080619812
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,1.0,0.7641439909297053,0.7404673692512855,0.9611650485436893,0.0007905224920250475,0.0022836191938185083,0.0011418095969092542,0.04347166085989946,0.9884950782851556,0.011151556734821657,0.7419354838709677,1.5,0.16863614259199056,0.03876897692680359
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,edge_filled_shift,1.5,0.7798185941043084,0.7591679909131811,0.9611650485436893,0.0010074377059936523,0.002280916077466827,0.0011404580387334134,0.04342070899706201,0.9872154119864529,0.011160577475326209,0.7419354838709677,1.75,0.17739800029291825,0.03620934672653675
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,0.5,0.7970804988662132,0.7799904289479269,1.0,2.8193576326884795e-06,0.002237631374729225,0.0011188156873646125,0.042418223816211846,0.9888408829373069,0.011130632915084248,0.7548387096774194,1.5,0.1731279847226441,0.034805551171302795
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,1.0,0.7970804988662132,0.7799904289479269,1.0,3.425299655646086e-05,0.0022380285023214457,0.0011190142511607229,0.0424428835492954,0.9888998298898465,0.01112500608053007,0.7516129032258064,1.5,0.17854847535192483,0.03494580090045929
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,gaussian_broadening,1.5,0.7970804988662132,0.7799904289479269,1.0,9.014132228912786e-05,0.002240292790670826,0.001120146395335413,0.0424867357964104,0.9889893970669814,0.011119807551413008,0.7516129032258064,1.5,0.18021972548291035,0.035621896386146545
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,0.5,0.7661281179138323,0.7144062833718005,0.8640776699029126,0.025198237970471382,0.005228037441652923,0.0026140187208264615,0.0672166880750589,0.965466581059806,0.011412501966318747,0.7548387096774194,2.0,0.2458958877626958,0.047565579414367676
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,1.0,0.7143424036281179,0.665053669112354,0.7961165048543689,0.07594382017850876,0.014634002321447676,0.007317001160723838,0.09916958073682906,0.9120857985241628,0.011790495449056798,0.7354838709677419,2.0,0.2941774984767762,0.06267141923308372
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,composite,1.5,0.6771541950113378,0.6842151392586114,0.7475728155339806,0.1410774141550064,0.029846882738490576,0.014923441369245288,0.13264124345432823,0.7887090787606668,0.012206383871716386,0.6483870967741936,2.0,0.44009505965492074,0.0737401619553566
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,0.5,0.7433106575963719,0.7230735600336929,0.9223300970873787,0.005712701939046383,0.003695689430236687,0.0018478447151183434,0.049864782567192234,0.9853669393484783,0.011275353990488401,0.7193548387096774,2.0,0.2131660597702982,0.052806055173277855
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.0,0.7977891156462585,0.7721227598893444,0.8737864077669902,0.020490560680627823,0.007609416181998948,0.003804708090999474,0.062046836250226035,0.9797566088281423,0.011414929851076635,0.7161290322580646,2.0,0.2286162193936185,0.06127106468193233
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,scale_offset,1.5,0.6964852607709752,0.6894316297700537,0.8349514563106796,0.04042506590485573,0.01221800946234274,0.00610900473117137,0.0777736577846075,0.9664995192116226,0.01157730890614041,0.7032258064516129,2.0,0.27770791977146475,0.06531777232885361
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,0.5,0.758078231292517,0.7260417303421155,0.883495145631068,0.013859216123819351,0.004631000191975773,0.0023155000959878863,0.06586932728432875,0.9685361184059021,0.011436781040276045,0.7290322580645161,2.0,0.25051091465676334,0.0523451566696167
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,1.0,0.639937641723356,0.6243328100470958,0.8058252427184466,0.04092385619878769,0.010450893966200277,0.0052254469831001385,0.09274041538702475,0.9161534082691183,0.011690100890243171,0.7064516129032258,2.0,0.2858689402149738,0.05509492941200733
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,smooth_baseline,1.5,0.5723356009070295,0.5624578333748959,0.6893203883495146,0.07884249836206436,0.0198370571715205,0.00991852858576025,0.11783061130651455,0.8358390243241833,0.011979698148984934,0.6838709677419355,2.0,0.36231574592099025,0.059820505790412426
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,0.5,0.7443877551020409,0.7254003075431648,0.9902912621359223,7.474885205738246e-05,0.002318201487458225,0.0011591007437291125,0.04383652195385317,0.9874946943659351,0.011224566214182297,0.7419354838709677,1.75,0.2136514387133836,0.04459986509755254
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,1.0,0.7414115646258503,0.7334173681223372,0.970873786407767,0.00034726824378594756,0.002340521888769297,0.0011702609443846484,0.04425432979333643,0.9874130831826824,0.011232096865819753,0.7354838709677419,2.0,0.1943229050604262,0.04268635995686054
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_noise,1.5,0.7443877551020409,0.7377850298459762,0.9514563106796117,0.0009305129642598331,0.00242133315351331,0.001210666576756655,0.04534193495255213,0.9872829544908639,0.011247372885885197,0.7419354838709677,2.0,0.2126775032548937,0.04841637425124645
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,0.5,0.7574829931972789,0.7395269896576516,0.9902912621359223,1.6553887689951807e-05,0.0023152015454636,0.0011576007727318,0.04374345683291726,0.9876527281789699,0.011222885781415821,0.7451612903225806,1.5,0.20039121992412462,0.04236890375614166
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,1.0,0.7523242630385488,0.7358233245451291,0.9805825242718447,8.472597983200103e-05,0.002320248975231706,0.001160124487615853,0.043813630171919575,0.9875010442310715,0.011224899483232215,0.7387096774193549,2.0,0.20363429564228713,0.041933008935302496
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,isolated_spikes,1.5,0.7503401360544217,0.729837716585837,0.9805825242718447,0.00017224642215296626,0.002324541885095909,0.0011622709425479546,0.0439265674177551,0.9875765206938875,0.011225702698989093,0.7419354838709677,2.0,0.20190755909095895,0.03939010389149189
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,0.5,0.7443877551020409,0.7254003075431648,0.9902912621359223,0.00017580419080331922,0.0023281342623761828,0.0011640671311880914,0.04397470331404977,0.9876505903050001,0.011228882340500653,0.7451612903225806,2.0,0.19194393202641666,0.04334835149347782
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,1.0,0.7372448979591837,0.7211849583068328,0.9611650485436893,0.00035601737909018993,0.0023534580740378623,0.0011767290370189312,0.04453172783335219,0.9873228748539415,0.01123497404297284,0.7387096774193549,2.0,0.19409699862136232,0.04316128883510828
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,edge_filled_shift,1.5,0.7521258503401361,0.7253039480980659,0.970873786407767,0.00047698646085336804,0.002345657034111277,0.0011728285170556384,0.044213818139377505,0.9870340564769783,0.011229685172950596,0.7354838709677419,2.0,0.20495585341497705,0.04544780682772398
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,0.5,0.7503401360544217,0.7321283017711588,1.0,2.1949554138700478e-06,0.0023195078471430182,0.0011597539235715091,0.04371316550608433,0.9876588540964175,0.011220673527882733,0.7387096774193549,1.75,0.19339506655767852,0.04178981948643923
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,1.0,0.7503401360544217,0.7321283017711588,1.0,2.3093616619007662e-05,0.0023382160911897382,0.0011691080455948691,0.043750546638377776,0.9876401113993569,0.01121899997796882,0.7387096774193549,2.0,0.19302518386661968,0.04136356897652149
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,gaussian_broadening,1.5,0.7503401360544217,0.7321283017711588,1.0,4.8623500333633274e-05,0.0023576434296666148,0.0011788217148333074,0.04380501662371977,0.9876414785654732,0.011217461623522789,0.7387096774193549,2.0,0.19380935381024392,0.04228103253990412
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,0.5,0.7312925170068026,0.6817646889135534,0.8349514563106796,0.018416892737150192,0.005721641797373925,0.0028608208986869626,0.06855448016522886,0.9670305548361015,0.011469596771324761,0.7354838709677419,2.0,0.3157975387116543,0.05373825132846832
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,1.0,0.6186224489795918,0.5961066818209675,0.7378640776699029,0.06086054444313049,0.01631122344178455,0.008155611720892275,0.10156823984262313,0.9011268302504299,0.011850207245523103,0.7290322580645161,2.0,0.34352894922611543,0.06615252792835236
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,composite,1.5,0.6004251700680273,0.5836400988523407,0.6601941747572816,0.11776076257228851,0.03196450393581485,0.015982251967907424,0.13364733546812727,0.7734701504526896,0.012205422656586286,0.6516129032258065,2.0,0.4052884472722027,0.05993681028485298
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,0.5,0.6725340136054422,0.6214617388994425,0.9611650485436893,0.00583471218124032,0.004471745118057603,0.0022358725590288014,0.06913665516497511,0.950310203044402,0.013790983964901271,0.5410628019323671,2.0,0.28289453368682793,0.059153841342777014
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.0,0.688407029478458,0.6386169671669618,0.8640776699029126,0.021050522103905678,0.007325347604286985,0.0036626738021434927,0.08197605759339206,0.9410498057894076,0.013877683412849395,0.5475040257648953,2.0,0.31394286141736927,0.06659373291768134
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.5,0.6233276643990929,0.5845344904047078,0.7961165048543689,0.039985328912734985,0.01065177929794106,0.00532588964897053,0.09776356588277041,0.9222757568506146,0.013985496566268785,0.5233494363929146,2.0,0.2691489713627467,0.08030647784471512
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,0.5,0.6867063492063492,0.6492431315960727,0.9223300970873787,0.014378996565937996,0.004542748108987421,0.0022713740544937104,0.07984883679355508,0.9326548725939117,0.01399903995367808,0.5394524959742351,2.0,0.26280301635952386,0.06280684983357787
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.0,0.5864512471655329,0.5841778878272825,0.8349514563106796,0.04339395463466644,0.00823128256102395,0.004115641280511975,0.10532365507903525,0.8679445106255698,0.014368742465355898,0.5314009661835749,2.0,0.34553716427354964,0.07395018823444843
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.5,0.6656179138321995,0.669719273369528,0.7281553398058253,0.08433546870946884,0.01389977410764873,0.006949887053824365,0.12961423815453146,0.7832141637534714,0.014848864646639537,0.49597423510466987,2.0,0.4588626339143979,0.0852213129401207
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,0.5,0.698327664399093,0.6445783820207783,0.9902912621359223,3.537448719725944e-05,0.003351028899791686,0.001675514449895843,0.06286303339636148,0.953439844743128,0.01373192040696968,0.5587761674718197,2.0,0.2728011491035339,0.05118697043508291
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.0,0.698327664399093,0.6474749952115092,0.9805825242718447,0.00018052337691187859,0.003405468651815402,0.001702734325907701,0.06324560047448245,0.9529952594974982,0.013731195451933745,0.5603864734299517,2.0,0.27333277982844295,0.05260200798511505
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.5,0.698327664399093,0.6441815566239529,0.9805825242718447,0.0004986252752132714,0.0034685819059144204,0.0017342909529572102,0.06357980739187907,0.951454081177406,0.013731623877945508,0.5587761674718197,2.0,0.2472289023163503,0.05653264094144106
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,0.5,0.698327664399093,0.6473580584846653,1.0,2.0004592443001457e-05,0.0033185316474195255,0.0016592658237097628,0.0627651201052017,0.9543225479689161,0.01373555432628832,0.5603864734299517,2.0,0.2451090121706639,0.053521931171417236
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.698327664399093,0.6473580584846653,1.0,8.967894973466173e-05,0.003322927368094289,0.0016614636840471444,0.06281370113519072,0.9542100437231029,0.013735481177640677,0.5652173913043478,2.0,0.24565390877784293,0.0563376247882843
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.698327664399093,0.6473580584846653,1.0,0.0001813960261642933,0.003333026990096411,0.0016665134950482054,0.06294199485413784,0.9536650936186403,0.013737892066262013,0.5587761674718197,2.0,0.24282841464448923,0.055191890336573124
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.698327664399093,0.6473580584846653,1.0,9.128422243520617e-05,0.003324817649889626,0.001662408824944813,0.06286034732744006,0.9542781436700136,0.013736918170307926,0.5555555555555556,2.0,0.2439599174502184,0.05270607769489288
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.692375283446712,0.6385363507314726,0.9805825242718447,0.0001764390035532415,0.00333594549870819,0.001667972749354095,0.06293898593256658,0.9541952073592797,0.013735491272686017,0.5619967793880838,2.0,0.24666505864232796,0.056214244570583105
outer,nato_outer_o0__train_quality_pass__test_quality_pass,0,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.698327664399093,0.6445783820207783,0.9902912621359223,0.00025676522636786103,0.0033367450537785132,0.0016683725268892566,0.06318254309961342,0.9541723626602528,0.013735426894168998,0.5571658615136876,2.0,0.21636642773344097,0.05293709505349398
