evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row150,ethyl_paraoxon,benzyl_fentanyl,-0.3625061511993408,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row154,ethanol,benzyl_fentanyl,-0.1741341948509216,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row156,ethyl_paraoxon,benzyl_fentanyl,-0.3914391696453094,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row157,ethanol,benzyl_fentanyl,-0.1921472549438476,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row159,4_nitrophenol,4_ANPP,-0.7289898991584778,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row162,ethyl_paraoxon,benzyl_fentanyl,-0.5084147453308105,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row164,ethanol,acetaminophen,-0.6954501271247864,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row165,ethanol,benzyl_fentanyl,-0.4470815360546112,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row166,4_nitrophenol,benzyl_fentanyl,-0.6239817142486572,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row167,4_nitrophenol,benzyl_fentanyl,-0.6569741368293762,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row169,ethyl_paraoxon,benzyl_fentanyl,-0.4063785672187805,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row188,4_nitrophenol,blank,0.74806350960803,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row191,4_nitrophenol,blank,0.9491489778720924,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row199,4_nitrophenol,blank,0.9610393255732276,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row210,4_nitrophenol,blank,0.828405624004847,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row211,4_nitrophenol,blank,0.8397657749164372,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row214,4_nitrophenol,acetaminophen,0.985600141864088,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row215,4_nitrophenol,blank,0.959998934539928,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row222,ethyl_paraoxon,acetaminophen,0.7350205782103557,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row223,4_nitrophenol,blank,0.9767928944361084,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row224,ethanol,blank,0.9186348787964984,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row225,4_nitrophenol,blank,0.4283775062843845,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row226,ethanol,acetaminophen,0.6463387528276047,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row227,ethanol,benzyl_fentanyl,0.3371674782553001,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row228,4_nitrophenol,blank,0.9690316150552069,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row229,ethyl_paraoxon,acetaminophen,0.961256630397483,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row234,4_nitrophenol,blank,0.9732332257007444,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row235,4_nitrophenol,blank,0.9773295555224756,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row236,ethanol,4_ANPP,0.5008930083412733,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row237,ethyl_paraoxon,acetaminophen,0.6237199350078123,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row238,ethyl_paraoxon,acetaminophen,0.8570199569098894,False,False,Agilent-3,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row239,4_nitrophenol,blank,0.9892557299626018,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row240,ethanol,benzyl_fentanyl,0.5912913414728086,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row241,4_nitrophenol,benzyl_fentanyl,0.6292564086229874,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row250,4_nitrophenol,blank,0.9583519875082022,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row254,4_nitrophenol,blank,0.973956137468519,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row255,ethanol,acetaminophen,0.9993766082901478,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row257,ethyl_paraoxon,acetaminophen,0.9970224523432648,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row258,4_nitrophenol,blank,0.9399276910223892,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row286,ethyl_paraoxon,acetaminophen,0.99055306383546,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row287,4_nitrophenol,blank,0.983091199065865,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row289,4_nitrophenol,blank,0.8945966551086404,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row290,ethyl_paraoxon,blank,0.6778344836788186,False,False,Agilent-3,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row291,ethyl_paraoxon,acetaminophen,0.996758740085808,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row292,4_nitrophenol,blank,0.9885496187826676,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row293,4_nitrophenol,blank,0.975092051723032,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row294,ethanol,acetaminophen,0.7144144366261393,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row295,ethanol,acetaminophen,0.9882184346359691,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row296,4_nitrophenol,blank,0.999588306814448,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row297,4_nitrophenol,blank,0.9527812832805864,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row331,ethanol,acetaminophen,0.99995006303903,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row332,ethanol,acetaminophen,0.9999092172783234,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row333,ethanol,acetaminophen,0.994772908341464,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row334,ethanol,acetaminophen,0.9998022162703968,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row335,ethanol,acetaminophen,0.9997332378886676,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row336,4_nitrophenol,blank,0.9762394429423684,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
