heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0169,0.002354502146206474,0.001177251073103237,0.027004343188957145,0.9603292010323672,0.009128598884147193,36,5,4,1,1.0,0.3283219653864011,0.06950658559799194
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0170,0.0041215559929687826,0.0020607779964843913,0.03738795202751025,0.9660546080535223,0.006180824922796871,12,0,2,0,,,
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0171,0.0021827797083364717,0.0010913898541682358,0.02476445609989156,0.9658380718544013,0.009852725391808365,39,4,4,3,3.0,1.0285746214381728,0.0658596009016037
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0172,0.003145412015392794,0.001572706007696397,0.03254685220237395,0.9401784698551512,0.01321356668469629,64,5,6,3,3.0,0.863478030728378,0.048588722944259644
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0173,0.00437880269275078,0.00218940134637539,0.047056628050521306,0.9657054754722673,0.005422907824228917,8,2,2,1,1.0,0.745765167534099,0.061235979199409485
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0174,0.0033966893066588477,0.0016983446533294238,0.03532738178087467,0.9506718295804081,0.008601223166499819,31,3,3,1,1.0,0.3545060786871469,0.040652304887771606
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0175,0.0013068267208815126,0.0006534133604407563,0.021199663611853513,0.9768310559655433,0.009237965127353424,38,6,4,3,2.5,0.1673173991912602,0.07933388650417328
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0176,0.004608797923534031,0.0023043989617670155,0.02283513652654125,0.971083056180645,0.008843302291684917,24,6,5,3,1.0,0.3817020147575765,0.052711427211761475
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0177,0.0015544979368637337,0.0007772489684318668,0.024492057527798112,0.9694600760667882,0.00824382415027815,33,4,4,3,2.0,0.07021414639718629,0.1257704496383667
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0178,0.001540297790062488,0.000770148895031244,0.022359587094810084,0.9732696024119012,0.009005721832758613,33,5,5,3,2.0,0.3709863104341131,0.11402463912963867
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0179,0.0016665413052821408,0.0008332706526410704,0.022476287709964973,0.9784852082896935,0.00978094990930653,38,7,4,4,1.0,0.16189667123405765,0.0717095136642456
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0180,0.0014697288044252408,0.0007348644022126204,0.021358173779905905,0.9776324944203526,0.009914975433586213,43,6,5,4,2.5,0.5071766024585427,0.1217474490404129
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0181,0.00198505540830511,0.000992527704152555,0.024271392066957654,0.9745814478358611,0.008752042948867061,40,8,5,5,1.5,1.0059936039654944,0.07476609945297241
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0182,0.002610632724985461,0.0013053163624927304,0.03268735678091783,0.956095033883269,0.008364670094368714,28,5,5,3,1.0,0.5597868666458474,0.12149858474731445
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0183,0.0018929271514334337,0.0009464635757167168,0.023953414723368472,0.9754373924676611,0.00947776257625914,44,6,5,5,2.0,0.5751933721486981,0.08388499915599823
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0184,0.0018993043654817639,0.0009496521827408819,0.0220101334416916,0.9793150084884044,0.010209290849909718,49,6,4,2,1.5,0.22473655193082065,0.04954499006271362
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0185,0.0018782726778241617,0.0009391363389120808,0.023719760794365326,0.9714539219280524,0.00946519411135731,34,4,5,3,1.0,0.3576250709809176,0.13201966881752014
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0186,0.0014644384630083873,0.0007322192315041936,0.022123660090223186,0.9714548954312586,0.009093976215060268,37,4,5,3,1.0,0.21613410031542607,0.10318461060523987
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0187,0.001259350095303294,0.000629675047651647,0.025890643081650216,0.9623382620361899,0.007865059818806393,24,4,4,3,1.5,0.2506889625655887,0.078438401222229
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0188,0.0012735097825331732,0.0006367548912665866,0.022879472024911397,0.9703500625666417,0.008256063589027949,34,6,4,3,2.0,0.5898388026997072,0.053279489278793335
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0189,0.0025057996246524413,0.0012528998123262206,0.02492992492014519,0.9673904631855674,0.009101445817920778,36,4,4,3,1.0,0.27976448969214784,0.13008415699005127
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0190,0.003937845568423197,0.0019689227842115986,0.033748457489199135,0.9424206468225688,0.009807565930033369,35,8,8,4,2.0,0.9938955155099565,0.13227838277816772
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0191,0.0022313285735627393,0.0011156642867813696,0.02465203289644069,0.9703892012716211,0.011594660092544343,59,4,7,3,2.0,0.4472257583043084,0.11882635951042175
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0192,0.002189237293396729,0.0010946186466983645,0.02308972361471867,0.9775672565223927,0.00901753474126703,36,6,4,3,2.5,0.14249149703928912,0.04967045783996582
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0193,0.003842660776547132,0.001921330388273566,0.029003328224780214,0.9512544514187382,0.009822308597088393,36,7,5,4,3.0,0.5419369808481262,0.12449437379837036
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0194,0.0012270265788037887,0.0006135132894018944,0.026463244512023847,0.9614862591786631,0.007384314269293099,24,4,4,3,2.0,0.23434387839113882,0.1583549976348877
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0195,0.001684117054127996,0.000842058527063998,0.022281091074105124,0.9726571083044492,0.00900435552111698,38,7,5,4,2.0,0.5229028016504339,0.035932958126068115
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0196,0.002589836637375602,0.001294918318687801,0.025698239203025337,0.9632186360005954,0.010563820975699596,45,6,5,3,2.0,0.30215081976754826,0.07377412915229797
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0197,0.0016183372467396793,0.0008091686233698397,0.025992729546297805,0.9607205054034186,0.008289106670999899,30,4,5,3,2.0,0.2710865490389091,0.07967829704284668
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0198,0.003223666617270456,0.001611833308635228,0.03279545098085399,0.9424630822208789,0.009237958380420293,31,8,7,3,2.0,1.4473474888887035,0.024361789226531982
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0199,0.002099731215103221,0.0010498656075516105,0.027475400611863737,0.963107426434104,0.008536435521340795,32,6,4,4,1.0,0.42688115472248184,0.0884130597114563
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0453,0.0036517999092529263,0.0018258999546264631,0.03190061690205294,0.9476467700545838,0.010018742474993425,38,8,8,4,1.5,0.5062176332302815,0.0757889598608017
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0454,0.0022826665557992487,0.0011413332778996243,0.022997198457903774,0.9812956233920987,0.010010198334431541,42,6,4,3,2.0,0.6834516638545969,0.08079050481319427
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0455,0.002541879993095818,0.001270939996547909,0.04165041968690478,0.962884635871488,0.004580783211526328,17,5,5,3,0.0,0.10265982202510812,0.003984197974205017
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0456,0.002857793756482604,0.001428896878241302,0.03134186303410026,0.9620945950273656,0.010135130333448095,38,11,5,4,2.0,0.3374448477183031,0.029454201459884644
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0457,0.002784783603044186,0.001392391801522093,0.030611244392349225,0.9646158226980869,0.010877405818485255,43,5,7,3,2.0,0.20602143182646196,0.02527347207069397
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0458,0.002725155992295162,0.001362577996147581,0.026756457953211295,0.9752188969915419,0.009577867706705417,34,4,5,3,3.0,0.6707309914464696,0.10667115449905396
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0459,0.002584720026948668,0.001292360013474334,0.028900300513211876,0.9693337606054769,0.010152851671113499,36,5,7,4,1.0,0.2052613100406731,0.07801850140094757
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0460,0.0023988637971701088,0.0011994318985850544,0.026265621020424613,0.969944647963727,0.010229128774787698,38,8,9,4,2.0,0.5518310218609904,0.046891480684280396
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0461,0.002394435751342202,0.001197217875671101,0.024457743050440604,0.9789362013553924,0.009627935577632992,44,6,6,5,2.0,0.4314474145584808,0.0557347908616066
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0462,0.0018645045124452322,0.0009322522562226161,0.023736973763941332,0.9696534913442196,0.008070308645921094,25,9,9,8,1.0,0.4177505549781723,0.06528171896934509
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0463,0.0029743161324631098,0.0014871580662315549,0.027940388780478453,0.9739432482877842,0.009854128821752966,40,6,5,3,4.0,0.578659423087307,0.0938340276479721
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0464,0.003094785950940466,0.001547392975470233,0.039577489617372744,0.9315585813988454,0.008348163333056229,19,9,4,3,3.0,0.40614202558904205,0.024867534637451172
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0465,0.002311095821823074,0.001155547910911537,0.04603559853015902,0.9475927076031524,0.004429514379007742,13,6,5,4,2.0,0.24639478860315378,0.03816240280866623
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0466,0.0022408014457708813,0.0011204007228854407,0.03869980075910262,0.9455023449167843,0.007046794744341501,20,9,6,5,1.0,0.29434062569369507,0.07094335556030273
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0467,0.0025413819680454304,0.0012706909840227152,0.029585643087455267,0.9684548351663659,0.009544776177166828,29,8,5,3,1.0,0.21406270447540798,0.041988909244537354
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0468,0.0025414126163495585,0.0012707063081747792,0.03136268823030652,0.9565865237418189,0.006040374211567853,16,9,5,5,1.0,0.3585661809229216,0.023311138153076172
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0469,0.0016051908426817872,0.0008025954213408936,0.04980215906496368,0.9513760421684242,0.004468269665126822,12,6,5,5,1.0,0.1766932116488334,0.057678721845149994
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0470,0.0015248462136085291,0.0007624231068042646,0.03460414725261586,0.9567693477420086,0.006343638358105507,14,10,5,5,1.0,0.22409094215754927,0.044138237833976746
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0471,0.0026730676845309427,0.0013365338422654713,0.029902205021616567,0.9686737013662033,0.00912148565386555,33,5,6,4,1.0,0.36625916391183766,0.17109668254852295
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0472,0.003347154482678586,0.001673577241339293,0.03333856484681415,0.9635855005481236,0.008133454906055704,25,4,4,1,1.0,0.4249559948332896,0.03144101798534393
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0473,0.0025112731619321114,0.0012556365809660557,0.026285483845465578,0.9716291072758119,0.011225054973536836,51,6,6,2,2.5,1.0651929427517883,0.044382452964782715
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0474,0.0027761520819494937,0.0013880760409747468,0.02810712258362811,0.9662996987661403,0.011237444035442813,48,6,7,5,1.5,0.10694814058749946,0.08554674685001373
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0475,0.003188131903102872,0.001594065951551436,0.031554816070852885,0.9655242728749268,0.009294585950140441,36,6,5,2,1.5,1.1725447788015204,0.04040667414665222
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0476,0.002841244714526005,0.0014206223572630025,0.030403953076540948,0.9646672057085305,0.01092723140027374,49,5,6,2,0.0,0.0915635970906999,0.03978288173675537
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0477,0.003557358693684929,0.0017786793468424645,0.04167470654157562,0.9400652220634049,0.010037120881357364,33,11,6,3,2.0,0.3067002050335261,0.02978038787841797
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0150,0.003542891625265226,0.001771445812632613,0.025317226156980073,0.9737016295842149,0.007000752520834794,17,1,4,1,1.0,0.18254363341667798,0.07250887155532837
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0151,0.002263292512231985,0.0011316462561159926,0.025045408120847615,0.9729475984506553,0.008491790925950876,30,6,3,2,3.5,1.0671388345549653,0.056993693113327026
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0152,0.0018791472553275571,0.0009395736276637786,0.036200978768701035,0.9814061254432201,0.004185328644400995,5,1,1,1,1.0,0.032002736436756725,0.039067596197128296
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0153,0.003564095637266617,0.0017820478186333084,0.03205523061386177,0.9446705805510295,0.008464118419880314,23,4,6,3,3.0,0.6404756081571407,0.027650892734527588
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0154,0.0026534216197117194,0.0013267108098558597,0.02764042854284614,0.9589537975498271,0.00938451461560492,35,8,6,4,1.5,0.47805653631315137,0.038513392210006714
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0155,0.0022743919791128903,0.0011371959895564452,0.04316430929671049,0.98077223407655,0.0031129937969879913,2,1,2,1,4.0,0.19130512833160934,0.009676739573478699
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0156,0.002762496538103114,0.001381248269051557,0.030593294251566303,0.9682219330138967,0.008773328023297446,31,3,3,2,1.0,1.4114165553186524,0.04106944799423218
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0157,0.003021051037546452,0.001510525518773226,0.0362227321399764,0.963860444005199,0.005111949522646942,8,2,2,1,3.0,0.49524822769165844,0.1087542325258255
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0158,0.012629255518247349,0.006314627759123674,0.08406793815965279,0.8129450542569147,0.008387615736573935,17,1,10,0,2.0,0.39874403568874267,0.0014758259057998657
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0159,0.0028234932661559938,0.0014117466330779969,0.033360149874159035,0.953098359929924,0.009771346870277609,39,6,4,2,1.0,1.3902327472261482,0.09789711236953735
