heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,0.5,1.0,1.0,1.0,3.282229101841949e-07,0.005392755717372294,0.002696377858686147,0.13096097061084136,0.8392760580578392,0.009505044207341938,0.5645161290322581,2.0,0.3293731876002959,0.08171476610004902
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.0,1.0,1.0,1.0,4.889965111942729e-06,0.0054005480372851305,0.0027002740186425653,0.13103533091858857,0.8386874505046589,0.009503374687645727,0.5663082437275986,2.0,0.329532318340787,0.08295849105343223
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.5,1.0,1.0,1.0,1.8074511899612844e-05,0.005409532893185624,0.002704766446592812,0.13118085039077013,0.8378349135557969,0.009500611263024898,0.5645161290322581,2.0,0.39321104541856733,0.08361611841246486
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,0.5,1.0,1.0,1.0,0.013645061291754246,0.006671019856960444,0.003335509928480222,0.1345818038513981,0.836897161325014,0.00964891709548094,0.5770609318996416,2.0,0.4386852048759342,0.08343218790832907
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.0,1.0,1.0,1.0,0.04426790028810501,0.010586760542599457,0.005293380271299729,0.14888624695666045,0.8161019885629672,0.009969751130698324,0.5824372759856631,2.0,0.4134408730344989,0.08198774722404778
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.5,1.0,1.0,1.0,0.09930069744586945,0.018820602621622783,0.009410301310811392,0.17503221859690873,0.7778392899396493,0.010407307740148166,0.5806451612903226,2.0,0.4282993699531005,0.08059710450470448
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,0.5,1.0,1.0,1.0,0.003907759208232164,0.013612777953353247,0.006806388976676623,0.10714155925071654,0.8551749896418306,0.006699783142963064,0.7468354430379747,2.0,0.5705698348834525,0.0812288299202919
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.0,0.9866666666666667,0.9866613311991465,0.9866666666666667,0.012571142986416817,0.015148089248544378,0.007574044624272189,0.10732731346760474,0.8679966145718022,0.0067334627920372266,0.7056962025316456,2.0,0.627213535925871,0.08211157657206059
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.5,0.9333333333333332,0.9326599326599326,0.9333333333333333,0.02083529718220234,0.01583404848291544,0.00791702424145772,0.11274270724318261,0.8697933410921493,0.006801602764694724,0.7246835443037974,2.0,0.5684226020836434,0.08241406083106995
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,0.5,1.0,1.0,1.0,0.0025382598396390676,0.012553186379694825,0.0062765931898474125,0.10355321695925233,0.8605818630718785,0.006665759814349751,0.740506329113924,2.0,0.564292310388998,0.08109832555055618
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.0,1.0,1.0,1.0,0.010119814425706863,0.013093257667679293,0.006546628833839646,0.1052236319086547,0.858625890317304,0.006692932754167261,0.75,2.0,0.5675837762504063,0.093679403886199
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.5,1.0,1.0,1.0,0.024532591924071312,0.014062918744132857,0.007031459372066428,0.10890826421724498,0.8469063940483589,0.006753327740297149,0.7278481012658228,2.0,0.4674950939737129,0.1167740747332573
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,0.5,1.0,1.0,1.0,1.997550316445995e-05,0.01289501440093081,0.006447507200465405,0.10454293343450616,0.8578361766835633,0.006669989658021119,0.75,2.0,0.5621548138714446,0.0745362713932991
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.0,1.0,1.0,1.0,0.00010963439854094759,0.012629632006302263,0.006314816003151131,0.1040073301987537,0.8608727488672933,0.006676803374891807,0.7531645569620253,2.0,0.5717806437611234,0.07584582269191742
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.5,1.0,1.0,1.0,0.00026394525775685906,0.012385435851097453,0.0061927179255487266,0.10354490812926834,0.8630521968915429,0.0066824288752532855,0.7531645569620253,2.0,0.5563817814378444,0.07697100192308426
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,0.5,1.0,1.0,1.0,6.610552645724965e-06,0.013085762320022431,0.006542881160011216,0.10485629972428101,0.8585014816034612,0.006668190548567163,0.7468354430379747,2.0,0.5624055069120146,0.0745638981461525
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.0,1.0,1.0,1.0,4.266659379936755e-05,0.013099318555711002,0.006549659277855501,0.10474639570994235,0.8604582092363823,0.006667830717916618,0.75,2.0,0.560342297754756,0.07335087656974792
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.5,1.0,1.0,1.0,6.866613694000989e-05,0.01312785496987202,0.00656392748493601,0.1048213916468357,0.857479412364983,0.006666425757134927,0.7468354430379747,2.0,0.5669513733963051,0.07660029828548431
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,0.5,1.0,1.0,1.0,0.00011320352496113628,0.01316588485554025,0.006582942427770125,0.10548944890842367,0.8508900859106242,0.006672081062732502,0.75,2.0,0.5730438912019892,0.07780341431498528
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.0,1.0,1.0,1.0,0.00017513672355562449,0.01316190619400509,0.006580953097002545,0.10558408926162996,0.8534430463572479,0.006672814652481577,0.75,2.0,0.5732418640819612,0.0751771330833435
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.5,1.0,1.0,1.0,0.00038612206117250025,0.013201414275188743,0.006600707137594372,0.10572088185046248,0.8529297107461842,0.006681477439289196,0.7436708860759493,2.0,0.5811460237069563,0.07995829358696938
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,0.5,1.0,1.0,1.0,1.3907749973895989e-07,0.013119785666543867,0.0065598928332719336,0.10497632105450704,0.8576323708360172,0.0066670544018152655,0.7468354430379747,2.0,0.5620036643395412,0.07459459453821182
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.0,1.0,1.0,1.0,2.7441979000286665e-06,0.0131849475166519,0.00659247375832595,0.1051648522574057,0.8567433323618984,0.0066662141965151975,0.7468354430379747,2.0,0.5612332854462945,0.07416928559541702
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.5,1.0,1.0,1.0,1.2283325304451864e-05,0.013271943582775616,0.006635971791387808,0.10542975022671405,0.8573723399455542,0.006665514862109835,0.7468354430379747,2.0,0.5606460478503689,0.07470773160457611
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,0.5,1.0,1.0,1.0,0.006020278204232454,0.013157417866858256,0.006578708933429128,0.10567632780571855,0.8583559648996659,0.006691807334094969,0.7373417721518988,2.0,0.5094528759452048,0.0851854681968689
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.0,1.0,1.0,1.0,0.02150852419435978,0.014501764635599152,0.007250882317799576,0.10795929630740292,0.8595291814858927,0.006760007505214059,0.6962025316455697,2.0,0.5154719869472089,0.09647384285926819
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.5,0.96,0.9599572649572651,0.96,0.05881500244140625,0.021263968741674306,0.010631984370837153,0.1155847724844129,0.817979263630154,0.006877209215539846,0.7183544303797469,2.0,0.5082502108926246,0.1187225878238678
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,0.5,1.0,1.0,1.0,0.0030244318768382072,0.008763312298019778,0.004381656149009889,0.10620555136486358,0.8280476642845028,0.006813077435226019,0.6677215189873418,2.0,0.5028456168932665,0.09312738664448261
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.0,0.9866666666666667,0.9866613311991465,0.9866666666666667,0.008710411377251148,0.009465404771896314,0.004732702385948157,0.10529582906176999,0.8427326589818241,0.006805670364020764,0.6424050632911392,2.0,0.5152377338556553,0.07925528287887573
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.5,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.015361839905381203,0.010609968888874348,0.005304984444437174,0.11066762804787669,0.8326985973144616,0.006863742599642276,0.6740506329113924,2.0,0.5190683320096671,0.09695232659578323
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,0.5,1.0,1.0,1.0,0.001662642927840352,0.007933318810771505,0.003966659405385753,0.10404858798718791,0.833167355835645,0.006800785359392535,0.6455696202531646,2.0,0.5018289789082017,0.08172206580638885
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.0,1.0,1.0,1.0,0.006456668954342604,0.008369064973435189,0.0041845324867175945,0.10490907464792838,0.8325088105462626,0.0068245491115602255,0.6487341772151899,2.0,0.5013280516200243,0.08934545516967773
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.5,1.0,1.0,1.0,0.015295186080038548,0.00943014191583428,0.00471507095791714,0.11024681814188812,0.8349237015623813,0.006895033005841625,0.6455696202531646,2.0,0.4645093055104188,0.10978156328201294
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,0.5,1.0,1.0,1.0,1.7697017028694972e-05,0.007999099982254183,0.003999549991127092,0.10448211380475682,0.8294919993422901,0.0067846342461054775,0.680379746835443,2.0,0.4978950228864181,0.0783152598887682
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.0,1.0,1.0,1.0,7.780790474498644e-05,0.007758765236297608,0.003879382618148804,0.10431046832938796,0.8287916033313607,0.006790017509937614,0.6740506329113924,2.0,0.49962279406396987,0.07708588242530823
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.5,1.0,1.0,1.0,0.00016461769700981677,0.007531400101215545,0.0037657000506077726,0.1042177762068144,0.832032547294263,0.0067976070499905505,0.6708860759493671,2.0,0.4809911736699132,0.08438095822930336
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,0.5,1.0,1.0,1.0,4.297892246540869e-06,0.008228623778808487,0.004114311889404244,0.1046961123339714,0.8295243409270668,0.0067815468954857865,0.6772151898734177,2.0,0.5024078740315172,0.07967628724873066
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.0,1.0,1.0,1.0,3.179152918164618e-05,0.00818032367488749,0.004090161837443745,0.10449523867226548,0.8311662673076403,0.006781234020784558,0.6740506329113924,2.0,0.5002385668245023,0.07904386892914772
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.5,1.0,1.0,1.0,4.445155354915187e-05,0.008203002200116936,0.004101501100058468,0.10452454328160043,0.8271964165784271,0.0067769521129055635,0.6740506329113924,2.0,0.4967215430788944,0.07871555909514427
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,0.5,1.0,1.0,1.0,5.155960752745159e-05,0.00829860024812731,0.004149300124063655,0.10511283852583121,0.825399316131436,0.0067852554682624215,0.6740506329113924,2.0,0.5021607800337624,0.07731950283050537
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.0,1.0,1.0,1.0,8.316993626067415e-05,0.008286720812827972,0.004143360406413986,0.10517563042985616,0.8254639136800044,0.006787214459446009,0.6772151898734177,2.0,0.49909622378457846,0.07982747629284859
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.5,1.0,1.0,1.0,0.0001898821210488677,0.008331419767961978,0.004165709883980989,0.10541857808095567,0.8268199336783524,0.006796256166457481,0.6708860759493671,2.0,0.5198397853291168,0.08657491207122803
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,0.5,1.0,1.0,1.0,8.82148754044465e-08,0.008263258647792718,0.004131629323896359,0.10478689082888475,0.8275868175907345,0.006781405715480687,0.6772151898734177,2.0,0.502196949114056,0.07995187304913998
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.0,1.0,1.0,1.0,1.4297166899268632e-06,0.008301169451163859,0.004150584725581929,0.1048850816752469,0.8272371992189445,0.006782428851803914,0.6772151898734177,2.0,0.5033774895752549,0.08074220083653927
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.5,1.0,1.0,1.0,5.830923782923492e-06,0.008349074837602818,0.004174537418801409,0.10500494732759273,0.8267540182009309,0.006784142454421298,0.6772151898734177,2.0,0.5051655885667323,0.08086316287517548
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,0.5,1.0,1.0,1.0,0.004547672346234322,0.008363821870412664,0.004181910935206332,0.10499972243760465,0.8361157008260747,0.00681099795531634,0.6613924050632911,2.0,0.4923369887411566,0.07991105131804943
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.0,1.0,1.0,1.0,0.015396887436509132,0.009602153113457862,0.004801076556728931,0.10644890285229769,0.8369921074705492,0.006893975869974072,0.6234177215189873,2.0,0.46837738018194236,0.08611249923706055
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.5,0.9199999999999999,0.9188311688311689,0.92,0.04205654188990593,0.015664706577768143,0.007832353288884071,0.11514215493312108,0.8258404291028284,0.007011695719405959,0.6329113924050633,2.0,0.46913871214793723,0.12978949397802353
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,0.5,0.9866666666666667,0.9866613311991465,0.9866666666666667,0.0036612916737794876,0.009494665171971763,0.004747332585985881,0.10732490802202718,0.8180381945182452,0.006754282031315683,0.6993670886075949,2.0,0.43813277554003915,0.08570331335067749
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.0,0.96,0.9598554797270173,0.96,0.01171389315277338,0.010616061781689475,0.005308030890844737,0.10676672643276373,0.8463541054842612,0.006752427702383664,0.6962025316455697,2.0,0.42496209267721863,0.0866012405604124
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.5,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.019170450046658516,0.01271660473813937,0.006358302369069685,0.11394199364339688,0.8287529509027066,0.006832163879872228,0.6772151898734177,2.0,0.3980187609949795,0.0819452740252018
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,0.5,1.0,1.0,1.0,0.0016294009983539581,0.00871599751148261,0.004357998755741305,0.10563320836841399,0.8256390907672355,0.006708765698425399,0.6930379746835443,2.0,0.4242534854122333,0.08945897221565247
