heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0161,0.014972077368143497,0.0074860386840717484,0.11644277590184797,0.7510948855142259,0.023520837644381183,93,16,30,8,2.5,2.95150991185713,0.10769891738891602
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0162,0.014537327579625522,0.007268663789812761,0.1595477484259993,0.8025417241415368,0.0071826846059411765,16,5,4,2,2.0,0.414552579114232,0.13851895928382874
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0163,0.013343477443300274,0.006671738721650137,0.1403542426845746,0.8474877460947497,0.007376430309377611,18,3,3,1,2.0,0.2416998843026347,0.05875597894191742
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0164,0.010818581586784065,0.005409290793392032,0.13222976453387644,0.8853806804757473,0.007022636643211756,17,3,3,1,2.0,0.2460572205733209,0.16185612510889769
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0165,0.02190625744136981,0.010953128720684905,0.13236829808906808,0.5760512925047244,0.019251305498182773,81,15,22,8,2.0,2.4104456782022345,0.10572358965873718
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0166,0.024276979604807836,0.012138489802403918,0.15159680980557533,0.5571503390248109,0.01993378997115152,69,10,20,5,2.0,1.4100673220473183,0.04141809791326523
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0167,0.00977472725491734,0.00488736362745867,0.12088459359132692,0.9142375821765201,0.005872513959184289,10,0,2,0,,,
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0168,0.017905863226257524,0.008952931613128762,0.16926529560848397,0.48350285226037126,0.016976192256967938,80,11,17,5,2.0,1.6539772740836445,0.09664757549762726
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0169,0.020360431916266266,0.010180215958133133,0.13415449734881307,0.6112803351800769,0.017297709267586468,79,14,16,7,3.0,2.9209087083257423,0.09245835989713669
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0170,0.010564626859395201,0.005282313429697601,0.08669603247964253,0.9539594425354706,0.007842897857938494,24,5,4,0,2.0,0.3928088221101036,0.040759049355983734
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0171,0.021603683593022678,0.010801841796511339,0.1259412838272203,0.5477573440014276,0.022101114953735044,87,16,28,8,3.0,2.3077673506781213,0.1664211954921484
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0172,0.016531059999323496,0.008265529999661748,0.11580188885757245,0.6215928425693955,0.023969929457775183,104,16,31,10,3.0,2.55605590100787,0.0975804440677166
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0173,0.01851367075452157,0.009256835377260785,0.11356782951634538,0.9069317455445376,0.00802753247121083,22,1,2,0,5.0,7.700283552739176,0.0003161076456308365
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0174,0.01850511233295907,0.009252556166479535,0.14786089688103551,0.5305261348801721,0.013422001722667899,59,10,10,3,1.0,1.827647232065167,0.0683576762676239
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0175,0.008709384458730237,0.004354692229365118,0.10043037800370588,0.6488336527948962,0.019347786423084993,87,13,20,5,2.0,2.4196893147633607,0.0810365080833435
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0176,0.01051391501771193,0.005256957508855965,0.12046508431709817,0.8445956277749735,0.015097275553271174,54,9,18,7,2.0,0.4464518375672982,0.10377232730388641
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0177,0.006085267504814746,0.003042633752407373,0.12163307614853767,0.7392116558193415,0.016761761455397522,69,16,16,8,3.5,1.2095642789094947,0.10676366835832596
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0178,0.008419825701028597,0.004209912850514298,0.10820306323810344,0.7233927707079553,0.01921624297010047,81,18,23,13,2.5,1.5126988473876222,0.1262428779155016
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0179,0.014050146700526638,0.007025073350263319,0.11827001909373218,0.6233550094858482,0.02178714718237253,95,15,28,9,2.0,0.8796211468105546,0.09919671714305878
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0180,0.009096579650242484,0.004548289825121242,0.11981414712468778,0.6540482357276111,0.023092483029301676,101,17,29,9,3.0,2.5528516138313733,0.0763641893863678
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0181,0.011488308184694637,0.005744154092347319,0.13312505893496923,0.6750342108132611,0.02122617658227682,90,18,24,8,2.0,0.850304411068417,0.12815791741013527
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0182,0.007586006389000406,0.003793003194500203,0.10669159224344874,0.9043467067275321,0.012797373088874988,49,8,10,4,2.0,0.642752790354004,0.08878179080784321
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0183,0.011809173724138033,0.005904586862069017,0.11700905624886884,0.6317936171103462,0.022351250941199916,91,16,24,7,2.0,1.6366799095245521,0.08625241369009018
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0184,0.013737155329933009,0.0068685776649665044,0.09800204196639,0.5260493960544622,0.02676142692565918,104,15,41,9,2.0,4.777702771568265,0.09595741331577301
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0185,0.009687018103754545,0.004843509051877273,0.11853196357949454,0.6190432883762945,0.021209941330764974,95,15,25,7,3.0,1.6689347923454614,0.07650333642959595
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0186,0.006852662092108486,0.003426331046054243,0.10953779464039881,0.7125688823921839,0.018914117263630032,82,13,22,8,1.0,0.6666572176935434,0.09773272275924683
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0187,0.004598060642695883,0.0022990303213479414,0.10866105191111079,0.7170454706228709,0.013528388560350452,57,15,9,4,3.0,0.9692705475051435,0.05670136213302612
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0188,0.005174411173337761,0.0025872055866688805,0.10794122058642518,0.7118493165623827,0.016242863876479014,72,14,16,10,2.0,1.3438792793901349,0.08520271629095078
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0189,0.012010058649087696,0.006005029324543848,0.12000162926462035,0.6313075485008174,0.024189487377048603,87,17,33,11,1.0,1.5166730623714015,0.11225906014442444
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0190,0.01972093960109524,0.00986046980054762,0.14478770902559965,0.8141984414990294,0.018207305986101607,59,12,20,6,1.0,2.648333439571986,0.09187440387904644
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0191,0.012653079924566619,0.006326539962283309,0.10235641879234726,0.5859550438238821,0.02657542182398694,99,16,42,12,2.0,2.246070323427682,0.15856066346168518
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0192,0.017330348249099008,0.008665174124549504,0.12506687353286705,0.5927856196764905,0.024797749795418766,98,18,35,11,2.0,2.7516770591023225,0.15961481258273125
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0193,0.010723728350299512,0.005361864175149756,0.11986343560678844,0.79545083530432,0.017009901768927062,77,12,19,7,2.0,1.7501977941380908,0.08432898670434952
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0194,0.004505906906720128,0.002252953453360064,0.12501228726366898,0.7913755567396266,0.011856901864438052,47,9,7,4,1.0,0.6315752989215644,0.0912969559431076
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0195,0.014708408388930906,0.007354204194465453,0.10897209689392076,0.640401162652539,0.02080134403226631,85,19,29,13,2.0,2.018274465643697,0.1477295160293579
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0196,0.013978465056191307,0.006989232528095654,0.11458192081991568,0.7029509605515093,0.02425605788294758,96,18,34,13,2.0,1.7669003923477213,0.11029178276658058
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0197,0.005184353442511819,0.0025921767212559095,0.1216649494494541,0.7575106261008151,0.01520978153284107,71,14,10,6,1.5,0.948795044562768,0.0942139457911253
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0198,0.018365423681995768,0.009182711840997884,0.147599180498907,0.6354215693512608,0.019840502358440842,83,19,22,10,3.0,3.261521411689489,0.0863407626748085
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0199,0.0172202797810375,0.00861013989051875,0.14184599178790003,0.6048598947270973,0.017324979888009174,78,16,19,9,2.0,1.6069286946729773,0.10464105382561684
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0453,0.022105220202768353,0.011052610101384176,0.1542606474023298,0.6790194950677078,0.020940067121659273,73,16,26,12,2.0,1.0552734000421868,0.13971078395843506
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0454,0.02293531734010326,0.01146765867005163,0.139747321124688,0.4995784470872346,0.025488820489762084,101,15,34,8,3.0,4.3849473175855245,0.16138625144958496
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0455,0.00678064731543271,0.003390323657716355,0.12184806592548178,0.8809903794212007,0.006449746348495994,17,6,6,4,2.0,0.2988473935601317,0.06364142522215843
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0456,0.005894187113843788,0.002947093556921894,0.12419159574229012,0.8013046348822722,0.017194355955081328,67,13,14,11,2.0,0.5592856919924019,0.09573762118816376
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0457,0.016755095436192028,0.008377547718096014,0.14313895391542186,0.6632814017713777,0.020118376314640044,83,14,25,11,2.0,1.9878849312542797,0.11139989644289017
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0458,0.01954415060954847,0.009772075304774235,0.136797541743652,0.5694698434574248,0.019357021408421653,85,11,21,6,3.0,3.623938835639459,0.09100067615509033
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0459,0.013212840724395714,0.006606420362197857,0.13607768287443026,0.7532196215436653,0.01995085688740281,78,15,23,10,2.0,1.049120934750918,0.07358506321907043
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0460,0.014563491409229135,0.007281745704614567,0.1285919598471327,0.7588227279943848,0.022156038673461546,86,17,25,7,3.0,1.2861450208531253,0.09319300204515457
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0461,0.020047023291720416,0.010023511645860208,0.1453165052344348,0.5824418454641569,0.02132302170519584,88,13,29,6,2.0,2.6585531330326653,0.08564409613609314
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0462,0.007714590872928105,0.0038572954364640526,0.09933317309421974,0.8665858147836228,0.01624555139270212,58,12,17,9,2.0,1.4928409906502669,0.14269732916727662
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0463,0.018957048033150372,0.009478524016575186,0.15145926522791234,0.5598861379604334,0.019303587841402205,83,17,22,7,2.0,3.8833847225931972,0.10580918192863464
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0464,0.006106241421478354,0.003053120710739177,0.14887598139416117,0.7652136227470638,0.012436307558922895,48,10,8,8,1.5,0.5814303069533069,0.12406826764345169
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0465,0.006377262304260023,0.0031886311521300116,0.13723314870259584,0.8492763959290316,0.0060873202909715474,15,6,6,5,1.0,0.24538497417355745,0.06560175097547472
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0466,0.00375457998002474,0.00187728999001237,0.12160066098499073,0.883340959764363,0.008574022664937989,24,7,8,7,0.0,0.4926003224803079,0.09972766786813736
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0467,0.00907872425438687,0.004539362127193435,0.13532138955608336,0.8111161899022394,0.01676976391779525,65,13,17,8,2.0,0.907389684179371,0.11785446107387543
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0468,0.004842014789746607,0.0024210073948733035,0.10016519960468086,0.9101125622845336,0.008403211989040886,28,7,6,4,2.0,0.30588660869059175,0.0179942287504673
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0469,0.0039324439489198185,0.0019662219744599092,0.12672452556071873,0.8892553255261366,0.0057068843527563985,12,6,5,5,0.0,0.311787001346709,0.10587777756154537
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0470,0.0035084602915437463,0.0017542301457718732,0.12019802266573779,0.8807864093202141,0.008325063326129955,22,8,5,5,1.5,0.3489052542551335,0.10239455592818558
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0471,0.012035926101506814,0.006017963050753407,0.15317532411306725,0.7466224818983184,0.016652100163378886,68,14,17,9,2.0,1.3408056191377091,0.13723406195640564
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0472,0.016896460539091603,0.008448230269545802,0.16048666938174275,0.5689185657680234,0.014332626459321806,52,9,13,5,1.0,0.3344249868006735,0.13966107368469238
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0473,0.019536650606895422,0.009768325303447711,0.12669489138797926,0.5832335639925875,0.02442447883742196,105,16,31,13,3.0,3.4185560641477,0.1181497797369957
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0474,0.017717579729883498,0.008858789864941749,0.12237200696891382,0.6208033264215578,0.024653008519006626,91,11,31,9,2.0,0.882909798931024,0.21057099103927612
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0475,0.018317158365039967,0.009158579182519984,0.1623721461375989,0.5247498742522898,0.017356736472408686,76,16,17,7,2.0,1.0477532816310104,0.06944745033979416
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,poster_row_0476,0.018906962718784524,0.009453481359392262,0.1258318911268403,0.5843694884890884,0.020672354065214418,86,13,24,6,2.0,1.487418293921652,0.15662065893411636
