stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,16,27,11,0.6875,0.4074074074074074
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,9,11,4,0.4444444444444444,0.36363636363636365
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,7,2,1,0.14285714285714285,0.5
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,20,29,6,0.3,0.20689655172413793
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,11,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,5,4,2,0.4,0.5
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,5,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,16,27,11,0.6875,0.4074074074074074
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,9,5,4,0.4444444444444444,0.8
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,7,6,1,0.14285714285714285,0.16666666666666666
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,20,26,7,0.35,0.2692307692307692
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,11,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,5,7,2,0.4,0.2857142857142857
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,5,2,0,0.0,0.0
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,16,28,11,0.6875,0.39285714285714285
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,9,8,4,0.4444444444444444,0.5
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,7,2,1,0.14285714285714285,0.5
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,20,24,6,0.3,0.25
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,11,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,5,4,2,0.4,0.5
domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,5,7,1,0.2,0.14285714285714285
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,3,11,3,1.0,0.2727272727272727
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,9,1,1,0.1111111111111111,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,3,11,3,1.0,0.2727272727272727
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,9,1,1,0.1111111111111111,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,3,13,3,1.0,0.23076923076923078
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,9,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,28,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,2,17,0,0.0,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,58,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,24,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,28,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,2,21,0,0.0,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,0,54,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,24,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,28,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,2,22,0,0.0,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,53,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,24,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,25,7,7,0.28,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,4,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,17,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,16,19,10,0.625,0.5263157894736842
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,31,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,19,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,6,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,25,6,6,0.24,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,30,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,16,11,10,0.625,0.9090909090909091
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,31,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,22,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,25,5,5,0.2,1.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,2,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,21,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,16,11,10,0.625,0.9090909090909091
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,31,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,31,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,16,12,11,0.6875,0.9166666666666666
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,2,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,16,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,9,8,8,0.8888888888888888,1.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,21,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,7,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,16,12,11,0.6875,0.9166666666666666
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,19,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,9,7,7,0.7777777777777778,1.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,21,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,4,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,4,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,16,12,11,0.6875,0.9166666666666666
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,17,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,9,10,8,0.8888888888888888,0.8
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,21,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,3,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,4,0,,0.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,4,6,4,1.0,0.6666666666666666
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,25,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,12,19,12,1.0,0.631578947368421
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,5,73,5,1.0,0.0684931506849315
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,18,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,14,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,4,11,4,1.0,0.36363636363636365
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,25,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,12,17,12,1.0,0.7058823529411765
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,5,70,5,1.0,0.07142857142857142
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,18,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,14,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,25,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,20,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,12,20,12,1.0,0.6
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,5,74,5,1.0,0.06756756756756757
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,18,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,14,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,15,3,3,0.2,1.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,5,3,1,0.2,0.3333333333333333
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,14,33,11,0.7857142857142857,0.3333333333333333
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,19,19,14,0.7368421052631579,0.7368421052631579
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,9,0,0,0.0,
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,4,4,1,0.25,0.25
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,4,8,1,0.25,0.125
domain,domain__strict_core__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,15,5,4,0.26666666666666666,0.8
