scenario,outer_fold,declared_seed,evaluation_subset,representation,confidence_kind,observation_uid,true_label,predicted_label,raw_prototype_confidence,calibrated_correctness_probability,instrument,sensor_family
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row350,ethyl_paraoxon,ethanol,-0.2195817530155182,0.5980745619099984,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row351,ethyl_paraoxon,4_nitrophenol,-0.3498829007148742,0.5207062573120398,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row359,ethyl_paraoxon,blank,-0.2074344456195831,0.6051033494022584,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row362,ethyl_paraoxon,ethanol,-0.2150492519140243,0.6007020847573447,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row375,ethanol,benzyl_fentanyl,-0.4906119108200073,0.43613102384684416,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row381,ethanol,ethyl_paraoxon,-0.4013429880142212,0.4896605112618642,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row386,ethanol,blank,-0.3581582605838775,0.5157182784626528,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row390,ethanol,ethyl_paraoxon,-0.4043358564376831,0.48785506128636014,RMX-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row391,ethanol,4_nitrophenol,-0.3283963799476623,0.5336355591621543,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row5,4_nitrophenol,ethyl_paraoxon,-0.3883088827133178,0.49752587608129084,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row13,ethyl_paraoxon,acetaminophen,-0.2742534875869751,0.5659777380058134,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row33,4_nitrophenol,ethyl_paraoxon,-0.0750287324190139,0.6784008602863774,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row59,ethanol,blank,-0.1193064004182815,0.6546486094320055,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row69,4_nitrophenol,ethyl_paraoxon,-0.4138234853744507,0.482133961465587,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row70,4_nitrophenol,ethyl_paraoxon,-0.2656618654727936,0.5710658299726713,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row98,4_nitrophenol,ethyl_paraoxon,-0.1343166828155517,0.6464104696295822,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row99,4_nitrophenol,ethyl_paraoxon,-0.0477938167750835,0.6925746486613871,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row139,ethanol,ethyl_paraoxon,-0.278680145740509,0.563350693404557,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row231,blank,ethanol,-0.1942485123872757,0.6126841414905961,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row292,4_ANPP,ethyl_paraoxon,-0.3054881691932678,0.5473703376917658,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row293,blank,4_ANPP,-0.2515022754669189,0.5794181947169069,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row303,blank,acetaminophen,-0.1508164256811142,0.6372536346661895,Agilent-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row308,4_ANPP,acetaminophen,-0.0739987418055534,0.6789431353158524,Agilent-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row319,blank,benzyl_fentanyl,-0.2529233396053314,0.5785819139238375,Mira-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row333,blank,acetaminophen,-0.025145610794425,0.7040922463678031,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row389,acetaminophen,blank,-0.1698431819677353,0.626569779362677,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row405,acetaminophen,blank,-0.1529810428619384,0.6360447495406016,Agilent-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row52,blank,benzyl_fentanyl,-0.377136081457138,0.5858633874038122,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row110,acetaminophen,blank,-0.3442427217960357,0.6129250546363069,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row114,acetaminophen,ethanol,-0.3393213152885437,0.6169189818243862,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row124,benzyl_fentanyl,4_ANPP,-0.3319132030010223,0.6229011817417515,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row134,benzyl_fentanyl,4_ANPP,-0.0715488642454147,0.801263973622633,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row141,benzyl_fentanyl,4_ANPP,-0.3347092270851135,0.6206476232188654,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row179,4_nitrophenol,ethanol,-0.1298218667507171,0.7675444102308997,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row183,ethyl_paraoxon,ethanol,-0.2430682182312011,0.6913363201828875,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row200,ethyl_paraoxon,ethanol,-0.2965869307518005,0.650889729936616,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row225,4_nitrophenol,ethanol,-0.1473720818758011,0.7566404618743083,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row45,blank,acetaminophen,-0.2516752183437347,0.6850063984362725,Pendar-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row67,blank,ethyl_paraoxon,-0.2906985580921173,0.6554614048002194,Pendar-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row138,acetaminophen,blank,-0.2717528343200683,0.6699734421261279,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row155,acetaminophen,blank,-0.2482821643352508,0.6875101663146616,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row187,acetaminophen,benzyl_fentanyl,-0.3747456073760986,0.5878497629134817,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row189,acetaminophen,blank,-0.2078380733728408,0.7164899178309253,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row289,4_nitrophenol,ethyl_paraoxon,-0.168967455625534,0.7427546777664388,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row296,4_nitrophenol,ethanol,-0.1862966269254684,0.7312441997943291,Agilent-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row297,4_nitrophenol,ethyl_paraoxon,-0.1737898588180542,0.7395841060192936,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row316,4_nitrophenol,ethanol,-0.3540054857730865,0.6049575236737492,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row341,ethyl_paraoxon,ethanol,-0.2810069322586059,0.6629233191911694,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row350,ethyl_paraoxon,ethanol,-0.1949356794357299,0.7253857417946079,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row359,ethyl_paraoxon,blank,-0.2788908183574676,0.6645420008394837,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row374,ethanol,acetaminophen,-0.3209806978702545,0.6316609638721616,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row375,ethanol,acetaminophen,-0.1820123046636581,0.7341200592574794,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row386,ethanol,acetaminophen,-0.3430579006671905,0.6138879978651584,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row391,ethanol,ethyl_paraoxon,-0.2262823432683944,0.7034755528501812,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row5,4_nitrophenol,ethyl_paraoxon,-0.2175035774707794,0.7097129721782017,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row13,ethyl_paraoxon,ethanol,-0.1385427415370941,0.762169107497026,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row31,4_nitrophenol,ethyl_paraoxon,-0.1762524098157882,0.73795532796666,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row33,4_nitrophenol,ethyl_paraoxon,-0.2558132112026214,0.6819383308000004,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row59,ethanol,acetaminophen,-0.1715489625930786,0.7410605652016261,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row69,4_nitrophenol,ethyl_paraoxon,-0.1548843830823898,0.7518683447235956,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row70,4_nitrophenol,ethyl_paraoxon,-0.2926213443279266,0.6539716844905398,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row86,ethanol,acetaminophen,-0.2500797510147095,0.6861850602902008,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row98,4_nitrophenol,ethyl_paraoxon,-0.0518611520528793,0.8117906558728624,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row99,4_nitrophenol,ethyl_paraoxon,-0.124900184571743,0.7705403733543326,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row139,ethanol,ethyl_paraoxon,-0.1673828512430191,0.7437909781162461,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row281,4_ANPP,ethanol,-0.2847970724105835,0.6600145691996284,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row292,4_ANPP,ethanol,-0.1655506789684295,0.744985766621963,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row293,blank,4_ANPP,-0.4928265810012817,0.48760030398371135,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row303,blank,acetaminophen,-0.118339829146862,0.7744915121911957,Agilent-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,3141,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row316,4_ANPP,acetaminophen,-0.1561359018087387,0.7510672659051714,Pendar-1,NRC_Canadian_SERS
