stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,target_analyte,support,correct,recall
outer,quality_pass,field_quality_stress,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,3141,569677839,66,1.0,ethanol,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,1,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy64__d5177828b4ca,minimal_minmax,legacy,64,3141,569677839,66,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,4_ANPP,18,14,0.7777777777777778
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,4_nitrophenol,18,15,0.8333333333333334
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,acetaminophen,13,10,0.7692307692307693
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,benzyl_fentanyl,23,19,0.8260869565217391
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,blank,11,11,1.0
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,ethanol,9,6,0.6666666666666666
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,ethyl_paraoxon,12,3,0.25
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,4_ANPP,2,1,0.5
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,acetaminophen,3,3,1.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,blank,4,1,0.25
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,ethanol,3,0,0.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,1729,1322961027,66,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,4_ANPP,18,14,0.7777777777777778
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,4_nitrophenol,18,16,0.8888888888888888
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,acetaminophen,13,9,0.6923076923076923
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,benzyl_fentanyl,23,21,0.9130434782608695
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,blank,11,11,1.0
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,ethanol,9,7,0.7777777777777778
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,ethyl_paraoxon,12,2,0.16666666666666666
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,4_ANPP,2,2,1.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,acetaminophen,3,2,0.6666666666666666
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,blank,4,0,0.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,ethanol,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,2718,1289741792,66,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,4_ANPP,18,16,0.8888888888888888
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,4_nitrophenol,18,15,0.8333333333333334
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,acetaminophen,13,7,0.5384615384615384
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,benzyl_fentanyl,23,19,0.8260869565217391
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,blank,11,11,1.0
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,ethanol,9,5,0.5555555555555556
outer,quality_pass,quality_pass,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,ethyl_paraoxon,12,3,0.25
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,4_ANPP,2,1,0.5
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,acetaminophen,3,2,0.6666666666666666
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,blank,4,2,0.5
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,ethanol,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,1,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy64__72903acfb850,minimal_minmax,legacy,64,3141,321947584,66,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,4_ANPP,18,14,0.7777777777777778
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,4_nitrophenol,18,15,0.8333333333333334
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,acetaminophen,13,12,0.9230769230769231
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,benzyl_fentanyl,23,18,0.782608695652174
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,blank,11,9,0.8181818181818182
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,ethanol,9,7,0.7777777777777778
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,ethyl_paraoxon,12,3,0.25
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,4_ANPP,2,2,1.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,acetaminophen,3,3,1.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,blank,4,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,ethanol,3,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,1729,643370298,66,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,4_ANPP,18,14,0.7777777777777778
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,4_nitrophenol,18,16,0.8888888888888888
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,acetaminophen,13,9,0.6923076923076923
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,benzyl_fentanyl,23,19,0.8260869565217391
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,blank,11,9,0.8181818181818182
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,ethanol,9,7,0.7777777777777778
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,ethyl_paraoxon,12,3,0.25
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,4_ANPP,2,1,0.5
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,acetaminophen,3,3,1.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,blank,4,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,ethanol,3,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,2718,972218509,66,1.0,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,4_ANPP,18,15,0.8333333333333334
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,4_nitrophenol,18,16,0.8888888888888888
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,acetaminophen,13,9,0.6923076923076923
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,benzyl_fentanyl,23,21,0.9130434782608695
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,blank,11,8,0.7272727272727273
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,ethanol,9,6,0.6666666666666666
outer,quality_pass,quality_pass,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,ethyl_paraoxon,12,2,0.16666666666666666
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,4_ANPP,2,1,0.5
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,4_nitrophenol,1,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,acetaminophen,3,3,1.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,blank,4,1,0.25
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,ethanol,3,0,0.0
outer,quality_pass,field_quality_stress,1,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy64__0bd2a76999b3,minimal_minmax,legacy,64,3141,2030512344,66,1.0,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,4_ANPP,18,15,0.8333333333333334
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,4_nitrophenol,18,16,0.8888888888888888
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,acetaminophen,13,8,0.6153846153846154
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,benzyl_fentanyl,23,22,0.9565217391304348
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,blank,11,6,0.5454545454545454
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,ethanol,9,7,0.7777777777777778
outer,quality_pass,quality_pass,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,ethyl_paraoxon,12,2,0.16666666666666666
outer,quality_pass,field_quality_stress,1,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy64__879ee9b5a4c0,arpls_minmax,legacy,64,1729,1706410501,66,1.0,4_ANPP,2,1,0.5
