stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,confidence,instrument,sensor_family,probability_classes_json,probabilities_json
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row255,14.0,4_ANPP,benzyl_fentanyl,False,True,0.973223403535218,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.006752317110930309, 0.002881962244021893, 0.0059345469047453695, 0.973223403535218, 0.005691154772313025, 0.0024510761986067287, 0.003065539234164505]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row258,14.0,4_ANPP,acetaminophen,False,True,0.4208353648316154,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.07716385458934147, 0.009060430361285817, 0.4208353648316154, 0.3287617274205596, 0.13659292494328762, 0.01700493905404432, 0.010580758799865976]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row300,1.0,benzyl_fentanyl,4_ANPP,False,True,0.7573465609831346,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.7573465609831346, 0.056627476184761626, 0.012556950663744765, 0.12070105466251577, 0.03390752825960849, 0.00793391674724559, 0.01092651249898911]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row305,12.0,blank,4_ANPP,False,True,0.4658017651950946,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.4658017651950946, 0.008750895035806653, 0.1354861623389358, 0.08368409011044435, 0.2807681954508295, 0.01151924315935331, 0.013989648709535975]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row310,5.0,benzyl_fentanyl,4_ANPP,False,True,0.8933100750252303,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.8933100750252303, 0.0028880420248800103, 0.009925700882339145, 0.04566826725695756, 0.038044932653937616, 0.004714902101969038, 0.005448080054686452]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row400,31.0,acetaminophen,4_ANPP,False,True,0.4583116548119827,RMX-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.4583116548119827, 0.00684586454315063, 0.4065424376508465, 0.09308621703250915, 0.018658315751473895, 0.007467738459549858, 0.009087771750487287]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,1729,635581811,66,0.7856581886099233,session3_row414,31.0,acetaminophen,4_ANPP,False,True,0.9275056072656428,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.9275056072656427, 0.0043603728845092934, 0.011502023208690032, 0.02631343934821226, 0.01406592289736616, 0.007641306273312951, 0.008611328122266436]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row10,1.0,benzyl_fentanyl,4_ANPP,False,True,0.8528638695450693,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.8528638695450693, 0.006731263153976689, 0.010406694485848605, 0.09758000060250108, 0.019566464109421835, 0.00552282131670554, 0.00732888678647685]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row26,5.0,benzyl_fentanyl,4_ANPP,False,True,0.4889675385819928,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.4889675385819928, 0.011466511510390295, 0.012707554820045187, 0.38892695203311933, 0.0721596215908277, 0.014740549536045245, 0.011031271927579099]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row56,12.0,blank,ethyl_paraoxon,False,True,0.563403866137212,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.012413048477394863, 0.006310883862545031, 0.1996210644296907, 0.009092330339183236, 0.04527622006229353, 0.16388258669168063, 0.563403866137212]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row58,12.0,blank,acetaminophen,False,True,0.91309861854521,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.013571186657880634, 0.00824702171922824, 0.9130986185452099, 0.005868953757627978, 0.014410251408570673, 0.016911337034995377, 0.027892630876487145]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row67,12.0,blank,ethyl_paraoxon,False,True,0.7743750635068519,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.007514444991378408, 0.008357383924800284, 0.09521688965459159, 0.0074529594594835704, 0.06659756217437324, 0.040485696288520875, 0.7743750635068519]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row182,56.0,4_nitrophenol,ethyl_paraoxon,False,True,0.348901353473741,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.031085788687873553, 0.33337092001626384, 0.10661634044679144, 0.017345878667397317, 0.012974322828174152, 0.14970539587975884, 0.348901353473741]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session1_row226,54.0,ethanol,4_nitrophenol,False,True,0.473844717327344,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0152263221445303, 0.47384471732734407, 0.016821694721507255, 0.024758766544462813, 0.010620761200463057, 0.43835439368238965, 0.020373344379302796]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row266,47.0,acetaminophen,blank,False,True,0.4682271093467383,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03441391601816266, 0.011384875360673716, 0.08660673318959722, 0.012774322467433255, 0.4682271093467383, 0.04099863684955563, 0.3455944067678391]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row267,47.0,acetaminophen,ethanol,False,True,0.5979598302405509,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.017301439297897923, 0.015424803966468887, 0.2828453350236694, 0.013204825215912833, 0.010088090470378768, 0.5979598302405509, 0.06317567578512144]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row343,54.0,ethanol,4_nitrophenol,False,True,0.4494117192769275,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.015097532049565066, 0.4494117192769275, 0.015691337104150473, 0.015247432847513285, 0.014023071430307926, 0.42227534422825164, 0.06825356306328427]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row345,54.0,ethanol,4_nitrophenol,False,True,0.8635784431584556,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.00842353668297564, 0.8635784431584556, 0.010756340692859181, 0.012060647542280799, 0.011897221949123342, 0.04221098370800192, 0.051072826266303724]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row346,56.0,4_nitrophenol,ethyl_paraoxon,False,True,0.780736909743356,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01486101834728118, 0.077546672226129, 0.04863084721471983, 0.012976383012998917, 0.01744706318847448, 0.047801106267040525, 0.780736909743356]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row349,56.0,4_nitrophenol,ethyl_paraoxon,False,True,0.5528419685953215,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.010362514649947502, 0.240537293913056, 0.024231841865208315, 0.012849486097918774, 0.014981482274398838, 0.144195412604149, 0.5528419685953215]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row353,54.0,ethanol,blank,False,True,0.5778301484066302,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.08734551071651105, 0.0978592528768516, 0.17740405349349672, 0.01092184292000053, 0.5778301484066302, 0.03886849114126359, 0.009770700445246444]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row357,56.0,4_nitrophenol,blank,False,True,0.8504811770841185,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06363102636591608, 0.016771086843005233, 0.02164509566623493, 0.008985613749526422, 0.8504811770841185, 0.01431358794111169, 0.024172412350087213]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row377,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9687753199959808,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0029258603500261055, 0.9687753199959808, 0.0037079195971545307, 0.006663887051412527, 0.004214270774955167, 0.007337010956871603, 0.0063757312735992664]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row378,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9681885299190068,Pendar-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.00330196582725767, 0.9681885299190067, 0.004368450834920042, 0.005895171190858901, 0.004128924820168085, 0.007596062208926856, 0.0065208951988616854]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row382,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9676988927948112,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0029914555393481387, 0.9676988927948111, 0.0037544266142242656, 0.006254888360014879, 0.0045221828484108256, 0.007779554514605578, 0.006998599328585186]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row387,61.0,ethyl_paraoxon,acetaminophen,False,True,0.6661952961161566,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.019538225560106162, 0.01432106479130219, 0.6661952961161566, 0.007609385960867579, 0.06925201847328198, 0.07507788796729507, 0.1480061211309903]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session2_row395,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9470517591288166,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.003575078509233527, 0.9470517591288166, 0.004712969908366628, 0.007549175545834531, 0.007803601610581986, 0.009324546350122592, 0.01998286894704441]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row60,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9587525649553212,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0031280886564118717, 0.9587525649553212, 0.0038288785136183934, 0.007430374452337324, 0.004929853339981407, 0.013192379608449942, 0.008737860473879507]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row128,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.969989685488497,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0028131895315694267, 0.969989685488497, 0.0035389707329138743, 0.0066989234096290744, 0.004271065935656119, 0.007262812849420656, 0.005425352052313749]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row129,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9693982836980218,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0028125230861445394, 0.9693982836980218, 0.003522355338923536, 0.007174281709117568, 0.004376667604616469, 0.006778805779527129, 0.00593708278364909]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row142,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9706587455512562,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0029044091084136077, 0.9706587455512562, 0.003720419574131906, 0.00679476190774736, 0.004165277848603432, 0.006680871773903102, 0.005075514235944373]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row143,61.0,ethyl_paraoxon,4_nitrophenol,False,True,0.9689374937674128,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.002845809716042682, 0.9689374937674128, 0.0035661590926532975, 0.007179770743461768, 0.004652738960998305, 0.007058004969593163, 0.005760022749837908]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row229,12.0,blank,4_ANPP,False,True,0.4362494801798173,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.43624948017981735, 0.013056872262386153, 0.020629759909675784, 0.23719584232014887, 0.25959864128956744, 0.01669195270440301, 0.016577451334001417]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row232,6.0,4_ANPP,blank,False,True,0.5946560890236241,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06866239007174312, 0.013597658832759341, 0.1703312722579967, 0.1062874672776296, 0.5946560890236241, 0.022218657599183053, 0.02424646493706411]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row238,6.0,4_ANPP,blank,False,True,0.6878162558143901,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.12079138455215072, 0.01643735325835218, 0.05178941311797137, 0.06979238330505165, 0.6878162558143901, 0.023912035195456247, 0.02946117475662767]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row255,14.0,4_ANPP,benzyl_fentanyl,False,True,0.9561561027380756,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.020606276549030012, 0.004704465642532031, 0.004563507408335663, 0.9561561027380755, 0.006295210144634708, 0.004684777771749346, 0.0029896597456427155]"
outer,strict_core,strict_core,1,full_domain_aware,full_domain_aware__minimal_minmax__legacy64__051dfe345fd2,minimal_minmax,legacy,64,2718,725303392,66,0.7856581886099233,session3_row258,14.0,4_ANPP,blank,False,True,0.3351226770120215,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.1788283534700726, 0.014054257532889153, 0.2901666251802831, 0.10970456170127131, 0.33512267701202153, 0.041518542728461616, 0.03060498237500076]"
