label,substrate,n,raman_shift_cm-1,mean_raw_intensity,display_minmax_intensity
4np,Ag,25,1330.336266,856.128995724,0.7412793544056839
4np,Ag,25,1332.552297,860.3252978720001,0.7504727350526742
4np,Ag,25,1334.768328,864.2427349999999,0.7590551701129138
4np,Ag,25,1336.98436,868.1494666680001,0.767614151340396
4np,Ag,25,1339.200391,870.6069597679999,0.7729980986132153
4np,Ag,25,1341.416422,869.69706552,0.7710046758625784
4np,Ag,25,1343.632454,865.488753952,0.7617849846293828
4np,Ag,25,1345.848485,862.2132312599999,0.7546088743629277
4np,Ag,25,1348.064516,860.8514839679999,0.7516255188373179
4np,Ag,25,1350.280547,858.071386784,0.7455348011657322
4np,Ag,25,1352.496579,855.001556328,0.7388093274251958
4np,Ag,25,1354.71261,854.2497103879999,0.7371621614989745
4np,Ag,25,1356.928641,852.6796608640001,0.7337224513923905
4np,Ag,25,1359.144673,852.5434200399999,0.7334239710374212
4np,Ag,25,1361.360704,855.5655625919999,0.7400449687325571
4np,Ag,25,1363.576735,858.0767580479999,0.7455465686869366
4np,Ag,25,1365.792766,861.7438440800001,0.753580527293446
4np,Ag,25,1368.008798,865.4977790120001,0.761804756993006
4np,Ag,25,1370.224829,866.790625728,0.7646371631351763
4np,Ag,25,1372.44086,870.920874032,0.7736858311018895
4np,Ag,25,1374.656891,871.7576756600001,0.7755191204173151
4np,Ag,25,1376.872923,872.759730088,0.7777144503675177
4np,Ag,25,1379.088954,872.894485084,0.7780096755273416
4np,Ag,25,1381.304985,874.5370426,0.781608238249132
4np,Ag,25,1383.521017,871.7515268679999,0.7755056494651807
4np,Ag,25,1385.737048,862.2726704919999,0.7547390955590827
4np,Ag,25,1387.953079,855.4974355119999,0.7398957139466247
4np,Ag,25,1390.16911,850.4348354040001,0.7288044225632055
4np,Ag,25,1392.385142,845.030056248,0.7169634753812426
4np,Ag,25,1394.601173,838.273283048,0.7021605403727169
4np,Ag,25,1396.817204,835.758892188,0.6966519398344286
4np,Ag,25,1399.033236,835.6298741280001,0.69636928332065
4np,Ag,25,1401.249267,831.885232824,0.688165414371289
4np,Ag,25,1403.465298,828.847825764,0.681510974748598
4np,Ag,25,1405.681329,827.7518735760001,0.679109930858089
4np,Ag,25,1407.897361,825.5337296480002,0.6742503567042993
4np,Ag,25,1410.113392,826.017290424,0.6753097556996359
4np,Ag,25,1412.329423,827.198502132,0.6778975886233213
4np,Ag,25,1414.545455,826.592087188,0.676569037147858
4np,Ag,25,1416.761486,826.3256231679999,0.6759852600321524
4np,Ag,25,1418.977517,825.4291074080002,0.6740211472616668
4np,Ag,25,1421.193548,823.8206747800001,0.6704973463358229
4np,Ag,25,1423.40958,822.6268386400001,0.6678818554397766
4np,Ag,25,1425.625611,822.2215408559999,0.6669939172808262
4np,Ag,25,1427.841642,824.9453093800001,0.672961228487756
4np,Ag,25,1430.057674,828.3959824119999,0.6805210632071401
4np,Ag,25,1432.273705,830.3036382879999,0.6847004111170361
4np,Ag,25,1434.489736,831.145760896,0.6865453577900182
4np,Ag,25,1436.705767,831.725193612,0.6878147958165547
4np,Ag,25,1438.921799,830.389484872,0.6848884863070777
4np,Ag,25,1441.13783,827.716863948,0.6790332307480486
4np,Ag,25,1443.353861,824.053044244,0.671006428107808
4np,Ag,25,1445.569892,823.2408952159999,0.669227148424612
4np,Ag,25,1447.785924,825.34999092,0.6738478165614489
4np,Ag,25,1450.001955,825.5702672600002,0.6743304043660742
4np,Ag,25,1452.217986,824.9255666239999,0.6729179754843904
4np,Ag,25,1454.434018,826.1293510800001,0.675555261440125
4np,Ag,25,1456.650049,829.7284203,0.6834402068390388
4np,Ag,25,1458.86608,832.1145842839999,0.6886678842124387
4np,Ag,25,1461.082111,832.9685627199999,0.690538804977811
4np,Ag,25,1463.298143,833.4693059759999,0.6916358478494772
4np,Ag,25,1465.514174,837.6954912799999,0.7008946973827277
4np,Ag,25,1467.730205,842.129445428,0.7106087329350278
4np,Ag,25,1469.946237,848.096615564,0.7236817826132415
4np,Ag,25,1472.162268,851.375454188,0.7308651575198487
4np,Ag,25,1474.378299,852.2915338079999,0.7328721313631462
4np,Ag,25,1476.59433,852.32402822,0.7329433210649074
4np,Ag,25,1478.810362,855.2254831280001,0.7392999127636334
4np,Ag,25,1481.026393,854.289125968,0.737248514296648
4np,Ag,25,1483.242424,854.924472328,0.7386404495587318
4np,Ag,25,1485.458456,855.6231421639999,0.7401711157315617
4np,Ag,25,1487.674487,855.6523512839999,0.7402351079201728
4np,Ag,25,1489.890518,855.3489325559999,0.7395703693566594
4np,Ag,25,1492.106549,854.501487444,0.7377137619872973
4np,Ag,25,1494.322581,856.7914424040001,0.7427306618360792
4np,Ag,25,1496.538612,855.5358806439998,0.7399799406586279
4np,Ag,25,1498.754643,858.3595939080001,0.7461662137053107
4np,Ag,25,1500.970674,862.4706273800001,0.755172785259894
4np,Ag,25,1503.186706,868.1093397360002,0.7675262400920969
4np,Ag,25,1505.402737,874.9184035760002,0.78244373495376
4np,Ag,25,1507.618768,880.3148823720002,0.7942664974659123
4np,Ag,25,1509.8348,888.6692264920001,0.8125694372548663
4np,Ag,25,1512.050831,898.4491828280001,0.8339956497001836
4np,Ag,25,1514.266862,903.561039932,0.8451948547413386
4np,Ag,25,1516.482893,910.78577164,0.8610230068432265
4np,Ag,25,1518.698925,913.623589992,0.867240181726447
4np,Ag,25,1520.914956,921.844763396,0.8852513672422242
4np,Ag,25,1523.130987,926.106217112,0.8945874838370196
4np,Ag,25,1525.347019,926.47242388,0.8953897802625361
4np,Ag,25,1527.56305,929.3148648319999,0.9016170824721215
4np,Ag,25,1529.779081,933.885507288,0.9116305787403368
4np,Ag,25,1531.995112,934.800442472,0.9136350453200003
4np,Ag,25,1534.211144,937.6725355080001,0.9199273101765962
4np,Ag,25,1536.427175,940.4708303120001,0.9260578957227126
4np,Ag,25,1538.643206,940.0940412560001,0.9252324153132337
4np,Ag,25,1540.859238,940.073914184,0.9251883203392115
4np,Ag,25,1543.075269,940.023384476,0.9250776183870543
4np,Ag,25,1545.2913,942.330521612,0.9301321614461528
4np,Ag,25,1547.507331,943.616100456,0.9329486449232167
4np,Ag,25,1549.723363,944.4735074399999,0.9348270770511453
4np,Ag,25,1551.939394,948.1955584240001,0.9429814544712092
4np,Ag,25,1554.155425,949.83781716,0.9465793626170961
4np,Ag,25,1556.371457,949.6479264399999,0.946163344511459
4np,Ag,25,1558.587488,951.9059104319999,0.9511102014348005
4np,Ag,25,1560.803519,955.297808784,0.958541270877857
4np,Ag,25,1563.01955,957.5962463239999,0.9635767546093184
4np,Ag,25,1565.235582,961.5230808599999,0.9721797777839962
4np,Ag,25,1567.451613,964.6599314079999,0.9790520810889972
4np,Ag,25,1569.667644,970.062077684,0.9908872600809719
4np,Ag,25,1571.883675,971.6469652440001,0.9943594777878653
4np,Ag,25,1574.099707,972.6099357520001,0.9964691815507577
4np,Ag,25,1576.315738,974.2215715159999,1.0
4np,Ag,25,1578.531769,969.0042074280001,0.9885696471933559
4np,Ag,25,1580.747801,963.5981784600001,0.9767259618869568
4np,Ag,25,1582.963832,960.8101940559999,0.9706179646646734
4np,Ag,25,1585.179863,953.4264845240001,0.9544415193277151
4np,Ag,25,1587.395894,946.285322804,0.9387964547832173
4np,Ag,25,1589.611926,938.9320437679999,0.9226866774608906
4np,Ag,25,1591.827957,929.845107912,0.902778754415167
4np,Ag,25,1594.043988,922.715401704,0.8871587869391376
4np,Ag,25,1596.26002,916.1255695479999,0.8727215912193876
4np,Ag,25,1598.476051,911.2213545279999,0.8619772944877915
4np,Ag,25,1600.692082,906.3414368360001,0.8512862290482074
4np,Ag,25,1602.908113,902.08481604,0.8419607005549425
4np,Ag,25,1605.124145,895.6412627560001,0.8278439768373219
4np,Ag,25,1607.340176,886.9027195400001,0.8086993225079979
4np,Ag,25,1609.556207,877.882351148,0.7889372373961672
4np,Ag,25,1611.772239,868.842638932,0.7691327732727858
4np,Ag,25,1613.98827,855.2676013560001,0.7393921866010561
4np,Ag,25,1616.204301,840.1365474160001,0.7062426340773281
4np,Ag,25,1618.420332,824.6315575560001,0.6722738518773528
4np,Ag,25,1620.636364,812.0637861639999,0.64474001322227
4np,Ag,25,1622.852395,799.9485537400001,0.6181976100843857
4np,Ag,25,1625.068426,786.9275671239999,0.5896708543508153
4np,Ag,25,1627.284457,772.793541956,0.5587056214241324
4np,Ag,25,1629.500489,760.267426672,0.5312630441805523
4np,Ag,25,1631.71652,748.9287028680001,0.5064218386846752
4np,Ag,25,1633.932551,737.9141132240001,0.4822907557225132
4np,Ag,25,1636.148583,725.76938198,0.4556837257128417
4np,Ag,25,1638.364614,712.092823268,0.4257207235872082
4np,Ag,25,1640.580645,700.49411144,0.40030992877578814
4np,Ag,25,1642.796676,689.0503579919999,0.3752386212847602
4np,Ag,25,1645.012708,678.3186781920001,0.3517273454272687
4np,Ag,25,1647.228739,671.236893208,0.33621236516087355
4np,Ag,25,1649.44477,660.39786068,0.3124658978283191
4np,Ag,25,1651.660802,652.4408882880001,0.29503353156458123
4np,Ag,25,1653.876833,642.930498684,0.2741978937465511
4np,Ag,25,1656.092864,636.919043704,0.2610278235456426
4np,Ag,25,1658.308895,630.425076196,0.24680065088156633
4np,Ag,25,1660.524927,626.93235782,0.2391487020011435
4np,Ag,25,1662.740958,622.175818952,0.2287279384732911
4np,Ag,25,1664.956989,618.02393192,0.2196318637526779
4np,Ag,25,1667.173021,611.266818664,0.20482818373958883
4np,Ag,25,1669.389052,608.4935068560001,0.19875233166685688
4np,Ag,25,1671.605083,607.738940708,0.19709920622992808
4np,Ag,25,1673.821114,606.071765216,0.19344670973117298
4np,Ag,25,1676.037146,602.714285316,0.18609104523260256
4np,Ag,25,1678.253177,599.282314896,0.178572184738892
4np,Ag,25,1680.469208,598.567988444,0.1770072175969096
4np,Ag,25,1682.685239,595.887606596,0.1711349591801292
4np,Ag,25,1684.901271,592.2374301479999,0.16313804658146513
4np,Ag,25,1687.117302,592.551354996,0.16382580225787383
4np,Ag,25,1689.333333,591.222605168,0.16091473853496036
4np,Ag,25,1691.549365,587.1886108,0.15207694648738024
4np,Ag,25,1693.765396,583.4784359600001,0.1439485876685899
4np,Ag,25,1695.981427,581.969628212,0.14064304782391887
4np,Ag,25,1698.197458,579.9771597800001,0.13627789010256253
4np,Ag,25,1700.41349,578.979291152,0.1340917305245953
4np,Ag,25,1702.629521,574.07230424,0.12334136105148319
4np,Ag,25,1704.845552,573.8132579359999,0.12277383488347267
4np,Ag,25,1707.061584,572.911589036,0.12079843246417772
4np,Ag,25,1709.277615,572.3604171879999,0.11959090916822422
4np,Ag,25,1711.493646,570.714351856,0.11598466142124018
4np,Ag,25,1713.709677,568.266745948,0.11062237529587375
4np,Ag,25,1715.925709,566.393109928,0.10651755907476786
4np,Ag,25,1718.14174,566.3312512,0.10638203717649054
4np,Ag,25,1720.357771,564.30953864,0.10195281056997967
4np,Ag,25,1722.573803,562.045901276,0.09699356807503208
4np,Ag,25,1724.789834,560.104723124,0.09274077858906467
4np,Ag,25,1727.005865,558.772572324,0.08982226391789651
4np,Ag,25,1729.221896,555.87494808,0.08347406454914157
4np,Ag,25,1731.437928,553.561662456,0.07840605120392109
4np,Ag,25,1733.653959,552.361402476,0.07577648677259237
4np,Ag,25,1735.86999,549.2425339920001,0.06894357909577561
4np,Ag,25,1738.086022,548.8472086319999,0.06807748881301993
4np,Ag,25,1740.302053,546.132399148,0.06212980533117976
4np,Ag,25,1742.518084,542.806524728,0.054843383036321906
4np,Ag,25,1744.734115,542.141137628,0.05338563364837279
4np,Ag,25,1746.950147,540.6560717839999,0.0501321082566791
4np,Ag,25,1749.166178,541.099927512,0.05110452027943988
4np,Ag,25,1751.382209,538.733515376,0.04592011582842254
4np,Ag,25,1753.59824,536.126764968,0.0402091713093624
4np,Ag,25,1755.814272,534.11120912,0.03579343300635152
4np,Ag,25,1758.030303,533.1760169600001,0.033744586855209174
4np,Ag,25,1760.246334,532.3832560760001,0.032007783281107614
4np,Ag,25,1762.462366,530.986046824,0.028946736663371886
4np,Ag,25,1764.678397,531.099897476,0.029196163979096235
4np,Ag,25,1766.894428,530.341142996,0.027533862622752408
4np,Ag,25,1769.110459,528.223345848,0.022894131109626372
4np,Ag,25,1771.326491,526.198817664,0.018458735952263255
4np,Ag,25,1773.542522,523.675851172,0.012931347670270238
4np,Ag,25,1775.758553,526.76987958,0.019709834986990603
4np,Ag,25,1777.974585,525.8381158120001,0.017668499856635586
4np,Ag,25,1780.190616,522.637492996,0.010656482414337282
4np,Ag,25,1782.406647,524.453264584,0.014634527556875287
4np,Ag,25,1784.622678,523.135449676,0.011747420374353681
4np,Ag,25,1786.83871,521.4147978999999,0.007977766479143262
4np,Ag,25,1789.054741,521.139212388,0.0073740057337883785
4np,Ag,25,1791.270772,522.572447408,0.010513978650594705
4np,Ag,25,1793.486804,522.2498155399999,0.009807147381833844
4np,Ag,25,1795.702835,518.40282528,0.0013790493664661624
4np,Ag,25,1797.918866,517.7733606639999,0.0
4np,PICO,25,330.9061584,254.971217936,0.00019394693530363127
4np,PICO,25,333.1221896,255.45794531600004,0.0009982340951210922
4np,PICO,25,335.3382209,255.93692292,0.001789715225147652
4np,PICO,25,337.5542522,255.75938225200002,0.0014963401542449574
4np,PICO,25,339.7702835,254.853847812,0.0
4np,PICO,25,341.9863148,254.85905619200003,8.60652868443894e-06
4np,PICO,25,344.202346,256.87930280399996,0.0033469402170340002
4np,PICO,25,346.4183773,259.581568876,0.007812269256299859
4np,PICO,25,348.6344086,259.134254668,0.007073109947246195
4np,PICO,25,350.8504399,259.81545136,0.008198745724476741
4np,PICO,25,353.0664712,261.42912265999996,0.010865238632181655
4np,PICO,25,355.2825024,262.83456085200004,0.013187639093282936
4np,PICO,25,357.4985337,264.622271808,0.016141721864167166
4np,PICO,25,359.714565,267.126345764,0.020279550580611937
4np,PICO,25,361.9305963,270.35500404,0.02561471046996295
4np,PICO,25,364.1466276,274.08948210799997,0.03178570655962615
4np,PICO,25,366.3626588,277.52064975199994,0.03745550076608734
4np,PICO,25,368.5786901,280.173952272,0.041839920537062945
4np,PICO,25,370.7947214,285.073127536,0.04993550734898657
4np,PICO,25,373.0107527,289.17834892400003,0.05671913404895999
4np,PICO,25,375.226784,290.37240114,0.05869223214235322
4np,PICO,25,377.4428152,290.201767764,0.058410270948074196
4np,PICO,25,379.6588465,289.873424956,0.057867704584758484
4np,PICO,25,381.8748778,287.78971262,0.05442449767784912
4np,PICO,25,384.0909091,285.47931946,0.05060671460446233
4np,PICO,25,386.3069404,282.874113548,0.04630177152995949
4np,PICO,25,388.5229717,281.824541492,0.0445674180445567
4np,PICO,25,390.7390029,278.966164724,0.03984412564949422
4np,PICO,25,392.9550342,277.611205712,0.037605138939047725
4np,PICO,25,395.1710655,278.47841935599996,0.039038156326907845
4np,PICO,25,397.3870968,279.717593008,0.04108581482741719
4np,PICO,25,399.6031281,280.245336716,0.041957878955017354
4np,PICO,25,401.8191593,281.124685244,0.04341094849483798
4np,PICO,25,404.0351906,280.095752184,0.04171069968518689
4np,PICO,25,406.2512219,281.012114628,0.043224932452301995
4np,PICO,25,408.4672532,282.785386976,0.046155156308530516
4np,PICO,25,410.6832845,282.998413756,0.046507170004269696
4np,PICO,25,412.8993157,282.867926748,0.04629154822220068
4np,PICO,25,415.115347,283.232541632,0.046894051967684446
4np,PICO,25,417.3313783,282.925072656,0.04638597833221525
4np,PICO,25,419.5474096,284.851502024,0.049569284775706324
4np,PICO,25,421.7634409,282.03745888,0.04491925097672142
4np,PICO,25,423.9794721,281.020221188,0.04323832804578243
4np,PICO,25,426.1955034,281.435951128,0.043925296288032656
4np,PICO,25,428.4115347,282.566846364,0.04579403134340074
4np,PICO,25,430.627566,283.098534128,0.04667261278177634
4np,PICO,25,432.8435973,283.63167203200004,0.047553590487610764
4np,PICO,25,435.0596285,285.59364939200003,0.05079563780884508
4np,PICO,25,437.2756598,287.182368584,0.053420898887605504
4np,PICO,25,439.4916911,287.824744512,0.05448238573197855
4np,PICO,25,441.7077224,289.284610084,0.05689472410221584
4np,PICO,25,443.9237537,289.538937584,0.05731498470608498
4np,PICO,25,446.1397849,289.449018872,0.05716639954638243
4np,PICO,25,448.3558162,288.856207908,0.05618681576676399
4np,PICO,25,450.5718475,288.272336852,0.05522200463711316
4np,PICO,25,452.7878788,287.85916094,0.054539256769574926
4np,PICO,25,455.0039101,286.41015421599997,0.05214486198002711
4np,PICO,25,457.2199413,284.98801972,0.04979487190002354
4np,PICO,25,459.4359726,281.38450026,0.04384027688252094
4np,PICO,25,461.6520039,280.558126116,0.042474744265012805
4np,PICO,25,463.8680352,279.594978076,0.04088320116839216
4np,PICO,25,466.0840665,278.112387816,0.038433311644222985
4np,PICO,25,468.3000978,277.240555108,0.03699266153624423
4np,PICO,25,470.516129,277.934418908,0.03813922893297066
4np,PICO,25,472.7321603,279.22483041199996,0.04027155484310912
4np,PICO,25,474.9481916,278.502973172,0.039078730002737115
4np,PICO,25,477.1642229,279.826247756,0.041265360138119836
4np,PICO,25,479.3802542,280.248101632,0.04196244780922228
4np,PICO,25,481.5962854,281.10517882399995,0.04337871533150119
4np,PICO,25,483.8123167,282.386809524,0.04549653150127945
4np,PICO,25,486.028348,283.41003952799997,0.047187356360478994
4np,PICO,25,488.2443793,284.190522876,0.04847705725063171
4np,PICO,25,490.4604106,285.0441540240001,0.049887630396437975
4np,PICO,25,492.6764418,286.22325408800003,0.05183602097519485
4np,PICO,25,494.8924731,288.519095316,0.05562975787296245
4np,PICO,25,497.1085044,291.321793116,0.06026104418643921
4np,PICO,25,499.3245357,293.143113552,0.06327066456281459
4np,PICO,25,501.540567,293.918757228,0.06455236819165168
4np,PICO,25,503.7565982,296.06398303599997,0.06809722234036063
4np,PICO,25,505.9726295,298.110622072,0.07147916789155576
4np,PICO,25,508.1886608,298.841380192,0.07268670089051764
4np,PICO,25,510.4046921,298.50243282400004,0.0721266111418451
4np,PICO,25,512.6207234,297.95807986799997,0.07122710125004593
4np,PICO,25,514.8367546,298.01648474,0.07132361172089803
4np,PICO,25,517.0527859,297.51800680400004,0.07049990748758153
4np,PICO,25,519.2688172,296.567490452,0.06892923748107795
4np,PICO,25,521.4848485,294.42106595999996,0.0653824025805363
4np,PICO,25,523.7008798,292.849979552,0.06278627859647361
4np,PICO,25,525.916911,289.627351416,0.05746108314383439
4np,PICO,25,528.1329423,286.579529156,0.05242474368595631
4np,PICO,25,530.3489736,285.53267968,0.050694889097113706
4np,PICO,25,532.5650049,284.660693812,0.04925398590162338
4np,PICO,25,534.7810362,283.76356632,0.047771537713615635
4np,PICO,25,536.9970674,284.98593703600005,0.0497914303923789
4np,PICO,25,539.2130987,284.470401876,0.04893954014198358
4np,PICO,25,541.42913,283.47246188,0.04729050547076584
4np,PICO,25,543.6451613,283.068162536,0.04662242558772778
4np,PICO,25,545.8611926,283.569443932,0.04745076236684662
4np,PICO,25,548.0772239,284.27265371199996,0.04861277342262895
4np,PICO,25,550.2932551,284.653391684,0.0492419195827125
4np,PICO,25,552.5092864,285.13223001600005,0.05003317057429638
4np,PICO,25,554.7253177,286.176382964,0.05175856931591196
4np,PICO,25,556.941349,285.9175039,0.05133078753153654
4np,PICO,25,559.1573803,285.50368958399997,0.050646984740521525
4np,PICO,25,561.3734115,285.886906304,0.05128022687973165
4np,PICO,25,563.5894428,285.508164392,0.05065437908644283
4np,PICO,25,565.8054741,285.795894568,0.051129835564869774
4np,PICO,25,568.0215054,285.543054176,0.050712032315813206
4np,PICO,25,570.2375367,284.48220100799995,0.048959037484345054
4np,PICO,25,572.4535679,284.238506948,0.04855634798826263
4np,PICO,25,574.6695992,285.204539072,0.05015265685690343
4np,PICO,25,576.8856305,284.264356392,0.04859906260994188
4np,PICO,25,579.1016618,285.38185391999997,0.05044565877409854
4np,PICO,25,581.3176931,284.99387747599997,0.04980455148274211
4np,PICO,25,583.5337243,286.245775236,0.05187323579175337
4np,PICO,25,585.7497556,286.677267152,0.05258624973315897
4np,PICO,25,587.9657869,286.34397748,0.052035508980318286
4np,PICO,25,590.1818182,286.045793384,0.05154277803990036
4np,PICO,25,592.3978495,286.20471914,0.05180539310978834
4np,PICO,25,594.6138807,287.00606265600004,0.05312956414886517
4np,PICO,25,596.829912,288.624601404,0.05580410021602303
4np,PICO,25,599.0459433,290.473311632,0.0588589805447267
