label,substrate,n,raman_shift_cm-1,mean_model_input,display_maxabs_intensity
benzenethiol,Ag,25,732.0078201,-0.010750943655148148,-0.07824027206060621
benzenethiol,Ag,25,734.2238514,-0.010194687724142568,-0.07419210505562318
benzenethiol,Ag,25,736.4398827,-0.009225780997658148,-0.06714086115433164
benzenethiol,Ag,25,738.655914,-0.011296057819854467,-0.08220735457157159
benzenethiol,Ag,25,740.8719453,-0.010441485894843935,-0.07598818516162285
benzenethiol,Ag,25,743.0879765,-0.01090692427009344,-0.07937542504261039
benzenethiol,Ag,25,745.3040078,-0.012039157459512353,-0.08761528152569814
benzenethiol,Ag,25,747.5200391,-0.012816703906355541,-0.09327389601500741
benzenethiol,Ag,25,749.7360704,-0.012601671750890091,-0.09170899391105683
benzenethiol,Ag,25,751.9521017,-0.011215749809052796,-0.08162291093431376
benzenethiol,Ag,25,754.1681329,-0.007896590391756036,-0.057467641950323986
benzenethiol,Ag,25,756.3841642,-0.0034532883297652005,-0.025131395632900146
benzenethiol,Ag,25,758.6001955,0.001236316295544384,0.008997323994906613
benzenethiol,Ag,25,760.8162268,0.00634831749368459,0.0462000456671674
benzenethiol,Ag,25,763.0322581,0.00810449267970398,0.0589806562579825
benzenethiol,Ag,25,765.2482893,0.008899391430895775,0.06476555259348703
benzenethiol,Ag,25,767.4643206,0.009293368684011512,0.06763273229958705
benzenethiol,Ag,25,769.6803519,0.006370254575740546,0.04635969335236869
benzenethiol,Ag,25,771.8963832,0.0030361937696579844,0.022095979123935308
benzenethiol,Ag,25,774.1124145,0.002508451631292701,0.018255321986478022
benzenethiol,Ag,25,776.3284457,0.0027016890863887965,0.01966161259165461
benzenethiol,Ag,25,778.544477,0.0038992653926834464,0.02837700530724764
benzenethiol,Ag,25,780.7605083,0.005257861986756325,0.03826422735495823
benzenethiol,Ag,25,782.9765396,0.006257476375903934,0.04553894706992523
benzenethiol,Ag,25,785.1925709,0.007722934384364635,0.0562038558400921
benzenethiol,Ag,25,787.4086022,0.0068037485145032404,0.04951445676601338
benzenethiol,Ag,25,789.6246334,0.006030330248177051,0.0438858852177822
benzenethiol,Ag,25,791.8406647,0.007324416424962692,0.05330363102589964
benzenethiol,Ag,25,794.056696,0.006081613367423415,0.04425909945186766
benzenethiol,Ag,25,796.2727273,0.0031190549972234293,0.022699003862595504
benzenethiol,Ag,25,798.4887586,0.0021138196205720307,0.015383377264879178
benzenethiol,Ag,25,800.7047898,-0.0021804124029586093,-0.015868007970640873
benzenethiol,Ag,25,802.9208211,-0.006222435414092615,-0.04528393555899892
benzenethiol,Ag,25,805.1368524,-0.0075377913960255685,-0.05485647292726047
benzenethiol,Ag,25,807.3528837,-0.008459044185001404,-0.061560914058950915
benzenethiol,Ag,25,809.568915,-0.007800080180168152,-0.056765286375458066
benzenethiol,Ag,25,811.7849462,-0.007770333975204266,-0.05654880759519486
benzenethiol,Ag,25,814.0009775,-0.006748607950285077,-0.04911316987582133
benzenethiol,Ag,25,816.2170088,-0.0076735139725496995,-0.05584419750778411
benzenethiol,Ag,25,818.4330401,-0.008589328634552657,-0.06250906252899477
benzenethiol,Ag,25,820.6490714,-0.01105567914317362,-0.0804579925002643
benzenethiol,Ag,25,822.8651026,-0.008585734956432134,-0.062482909443008376
benzenethiol,Ag,25,825.0811339,-0.008192113141994924,-0.059618316451135564
benzenethiol,Ag,25,827.2971652,-0.009687368769664317,-0.07050007817006941
benzenethiol,Ag,25,829.5131965,-0.010194177760713501,-0.07418839378350503
benzenethiol,Ag,25,831.7292278,-0.010210456993663684,-0.07430686632468986
benzenethiol,Ag,25,833.945259,-0.00836112976016011,-0.06084833928561256
benzenethiol,Ag,25,836.1612903,-0.004259452749392949,-0.03099827816344454
benzenethiol,Ag,25,838.3773216,-0.0006790834207640728,-0.0049420472561946495
benzenethiol,Ag,25,840.5933529,0.002703553927130997,0.019675184018656706
benzenethiol,Ag,25,842.8093842,0.005874522738158703,0.042751992011385964
benzenethiol,Ag,25,845.0254154,0.0059142459533177314,0.04304107874282615
benzenethiol,Ag,25,847.2414467,0.007800559122115374,0.05676877188793528
benzenethiol,Ag,25,849.457478,0.007821549755171874,0.056921531765927805
benzenethiol,Ag,25,851.6735093,0.007717900278512388,0.05616722000382548
benzenethiol,Ag,25,853.8895406,0.007039527019951492,0.05123034097153433
benzenethiol,Ag,25,856.1055718,0.00448591144697275,0.03264633722481351
benzenethiol,Ag,25,858.3216031,0.0012935542268678545,0.009413874528755813
benzenethiol,Ag,25,860.5376344,-0.001083383788354695,-0.007884353696368944
benzenethiol,Ag,25,862.7536657,-0.003709632814570796,-0.026996949288073623
benzenethiol,Ag,25,864.969697,-0.00416379147907719,-0.030302100780765753
benzenethiol,Ag,25,867.1857283,-0.002628050216007978,-0.01912570379726036
benzenethiol,Ag,25,869.4017595,-0.0006793780147563666,-0.00494419117163536
benzenethiol,Ag,25,871.6177908,0.001413316298276186,0.010285446118198812
benzenethiol,Ag,25,873.8338221,0.004847407164052128,0.035277131707629986
benzenethiol,Ag,25,876.0498534,0.007955101509578526,0.0578934581320328
benzenethiol,Ag,25,878.2658847,0.01086945742717944,0.07910275911886706
benzenethiol,Ag,25,880.4819159,0.01352636027499102,0.09843843869447665
benzenethiol,Ag,25,882.6979472,0.014019731402513572,0.10202895990660558
benzenethiol,Ag,25,884.9139785,0.013561037953477352,0.0986908064015571
benzenethiol,Ag,25,887.1300098,0.013043877810705453,0.09492716001224694
benzenethiol,Ag,25,889.3460411,0.009924521413631737,0.07222596270440217
benzenethiol,Ag,25,891.5620723,0.007844909611158073,0.0570915337254099
benzenethiol,Ag,25,893.7781036,0.002298545449739322,0.016727724290988746
benzenethiol,Ag,25,895.9941349,-0.00430513356346637,-0.031330721475929295
benzenethiol,Ag,25,898.2101662,-0.010924171845836099,-0.07950094472365209
benzenethiol,Ag,25,900.4261975,-0.016114548243349416,-0.11727404394773086
benzenethiol,Ag,25,902.6422287,-0.020677708012517542,-0.1504825578463936
benzenethiol,Ag,25,904.85826,-0.023172457159962506,-0.16863815965029585
benzenethiol,Ag,25,907.0742913,-0.02253685477655381,-0.16401254677430868
benzenethiol,Ag,25,909.2903226,-0.021867608143948017,-0.15914208699977084
benzenethiol,Ag,25,911.5063539,-0.019932132186368107,-0.14505661038067422
benzenethiol,Ag,25,913.7223851,-0.017581210806965827,-0.12794771889937145
benzenethiol,Ag,25,915.9384164,-0.01356466676108539,-0.09871721514330253
benzenethiol,Ag,25,918.1544477,-0.011554351393133402,-0.08408709276880164
benzenethiol,Ag,25,920.370479,-0.008066404704004526,-0.05870347002423863
benzenethiol,Ag,25,922.5865103,-0.007877519371686504,-0.05732885210576937
benzenethiol,Ag,25,924.8025415,-0.008606526623480023,-0.06263422134069853
benzenethiol,Ag,25,927.0185728,-0.008904191474430263,-0.06480048503514867
benzenethiol,Ag,25,929.2346041,-0.007887449646368623,-0.057401119938034824
benzenethiol,Ag,25,931.4506354,-0.00639946771087125,-0.04657229270305685
benzenethiol,Ag,25,933.6666667,-0.005151902898214758,-0.03749310733231573
benzenethiol,Ag,25,935.8826979,-0.004889620458707214,-0.03558434005736465
benzenethiol,Ag,25,938.0987292,-0.003509422138449736,-0.025539910885528504
benzenethiol,Ag,25,940.3147605,-0.0013945906748995185,-0.010149169907059583
benzenethiol,Ag,25,942.5307918,0.0001032753847539425,0.0007515892985303621
benzenethiol,Ag,25,944.7468231,0.0032296552881598472,0.023503900356374802
benzenethiol,Ag,25,946.9628543,0.0069261246733367445,0.050405052444680194
benzenethiol,Ag,25,949.1788856,0.008203728292137384,0.059702846008383846
benzenethiol,Ag,25,951.3949169,0.00825029004830867,0.060041700399897334
benzenethiol,Ag,25,953.6109482,0.011013144562020898,0.08014844597968708
benzenethiol,Ag,25,955.8269795,0.010729453014209866,0.07808387336224983
benzenethiol,Ag,25,958.0430108,0.011228999700397252,0.08171933736317587
benzenethiol,Ag,25,960.259042,0.013287766210269183,0.0967020641831152
benzenethiol,Ag,25,962.4750733,0.013408150351606309,0.09757816290264378
benzenethiol,Ag,25,964.6911046,0.012828267043223604,0.0933580470442985
benzenethiol,Ag,25,966.9071359,0.011255751247517765,0.08191402244309895
benzenethiol,Ag,25,969.1231672,0.007118335679988377,0.05180387304460636
benzenethiol,Ag,25,971.3391984,0.003590796336065978,0.026132113725058737
benzenethiol,Ag,25,973.5552297,-0.00033078999957069754,-0.0024073328250535366
benzenethiol,Ag,25,975.771261,-0.004673976281992509,-0.03401498395285519
benzenethiol,Ag,25,977.9872923,-0.012760481098666787,-0.09286473306981116
benzenethiol,Ag,25,980.2033236,-0.021276189635973424,-0.15483802342638842
benzenethiol,Ag,25,982.4193548,-0.008375113590154797,-0.06095010697208998
benzenethiol,Ag,25,984.6353861,0.03743229512125254,0.27241450128308237
benzenethiol,Ag,25,986.8514174,0.09212828494608402,0.6704659897651875
benzenethiol,Ag,25,989.0674487,0.1282523237168789,0.9333596214327167
benzenethiol,Ag,25,991.28348,0.1374093337357044,1.0
benzenethiol,Ag,25,993.4995112,0.11904559418559074,0.8663574078203827
benzenethiol,Ag,25,995.7155425,0.07832999527570791,0.5700485778234632
benzenethiol,Ag,25,997.9315738,0.02668767163529992,0.19422022441817138
benzenethiol,Ag,25,1000.147605,-0.033370458654826504,-0.24285438075852872
benzenethiol,Ag,25,1002.363636,-0.08946818053722382,-0.6511070107457804
benzenethiol,Ag,25,1004.579668,-0.1298736450076103,-0.945158829293297
benzenethiol,Ag,25,1006.795699,-0.13564099952578546,-0.9871309017965243
benzenethiol,Ag,25,1009.01173,-0.10699362069368362,-0.7786488572856126
benzenethiol,Ag,25,1011.227761,-0.05399650080013089,-0.392960938912554
benzenethiol,Ag,25,1013.443793,0.012411464685574174,0.09032475704631979
benzenethiol,Ag,25,1015.659824,0.068603430762887,0.4992632516131697
benzenethiol,Ag,25,1017.875855,0.08956794475205243,0.6518330474138607
benzenethiol,Ag,25,1020.091887,0.07007716389372945,0.5099883828016889
benzenethiol,Ag,25,1022.307918,0.03337191391969099,0.24286497148642852
benzenethiol,Ag,25,1024.523949,-0.0006388642219826579,-0.004649350991043017
benzenethiol,Ag,25,1026.73998,-0.029564696342567913,-0.21515784655089867
benzenethiol,Ag,25,1028.956012,-0.053214304680004716,-0.38726848630499927
benzenethiol,Ag,25,1031.172043,-0.06823257420212031,-0.49656433334696226
benzenethiol,Ag,25,1033.388074,-0.06901779711479321,-0.5022788135159966
benzenethiol,Ag,25,1035.604106,-0.05207495869137347,-0.37897686624065424
benzenethiol,Ag,25,1037.820137,-0.02485577031970024,-0.18088851494985253
benzenethiol,Ag,25,1040.036168,0.0034813167061656714,0.025335372871115865
benzenethiol,Ag,25,1042.252199,0.01349818728864193,0.09823340905359884
benzenethiol,Ag,25,1044.468231,0.016552516696974634,0.12046137075966064
benzenethiol,Ag,25,1046.684262,0.01727556414436549,0.12572336736304696
benzenethiol,Ag,25,1048.900293,0.01957012598781148,0.14242210085563048
benzenethiol,Ag,25,1051.116325,0.024242892358452083,0.17642827964715482
benzenethiol,Ag,25,1053.332356,0.02907108999788761,0.21156561353978667
benzenethiol,Ag,25,1055.548387,0.03863766969181597,0.2811866460697085
benzenethiol,Ag,25,1057.764418,0.05377423936501145,0.39134342553790263
benzenethiol,Ag,25,1059.98045,0.07288223892450332,0.530402389292465
benzenethiol,Ag,25,1062.196481,0.09199107654392719,0.6694674520499785
benzenethiol,Ag,25,1064.412512,0.10947956055402756,0.7967403492735255
benzenethiol,Ag,25,1066.628543,0.11659607455134392,0.848530964975108
benzenethiol,Ag,25,1068.844575,0.11205949828028679,0.8155159131753309
benzenethiol,Ag,25,1071.060606,0.09460102320648729,0.6884614067661853
benzenethiol,Ag,25,1073.276637,0.06042072724550963,0.43971341394991365
benzenethiol,Ag,25,1075.492669,0.016423607226461173,0.11952322873532474
benzenethiol,Ag,25,1077.7087,-0.020052678105421363,-0.14593388644173944
benzenethiol,Ag,25,1079.924731,-0.03908496933057904,-0.2844418808241642
benzenethiol,Ag,25,1082.140762,-0.03287501386366785,-0.23924876840535622
benzenethiol,Ag,25,1084.356794,-0.010430753468535841,-0.07591007965003703
benzenethiol,Ag,25,1086.572825,0.016447922899387776,0.1197001866774495
benzenethiol,Ag,25,1088.788856,0.038457367972005156,0.2798744956145028
benzenethiol,Ag,25,1091.004888,0.04816178282722831,0.3504986271155608
benzenethiol,Ag,25,1093.220919,0.041340320557355884,0.30085525803414925
benzenethiol,Ag,25,1095.43695,0.020574509417638182,0.14973152738817266
benzenethiol,Ag,25,1097.652981,-0.008832141328603028,-0.06427613822501263
benzenethiol,Ag,25,1099.869013,-0.04281759888050146,-0.3116061894518578
benzenethiol,Ag,25,1102.085044,-0.06759023944381624,-0.4918897254375786
benzenethiol,Ag,25,1104.301075,-0.07980418284423649,-0.5807770161940621
benzenethiol,Ag,25,1106.517107,-0.07239421377889813,-0.5268507736027777
benzenethiol,Ag,25,1108.733138,-0.042652047369629145,-0.31040138402582507
benzenethiol,Ag,25,1110.949169,-0.0024202263657934963,-0.01761326032224713
benzenethiol,Ag,25,1113.1652,0.03248699677176774,0.23642496392751466
benzenethiol,Ag,25,1115.381232,0.04911126110702753,0.35740847999080627
benzenethiol,Ag,25,1117.597263,0.0420630943775177,0.3061152633082598
benzenethiol,Ag,25,1119.813294,0.01826394211500883,0.13291631375011267
benzenethiol,Ag,25,1122.029326,-0.01326286257011816,-0.09652082729422289
benzenethiol,Ag,25,1124.245357,-0.04714313291013241,-0.3430853758508746
benzenethiol,Ag,25,1126.461388,-0.07644384700804949,-0.5563220847506833
benzenethiol,Ag,25,1128.677419,-0.09675967730581761,-0.7041710681162818
benzenethiol,Ag,25,1130.893451,-0.10661707036197185,-0.7759085024532689
benzenethiol,Ag,25,1133.109482,-0.10323464006185532,-0.7512927779740107
benzenethiol,Ag,25,1135.325513,-0.08425013914704323,-0.6131325788180552
benzenethiol,Ag,25,1137.541544,-0.05852586129680276,-0.4259234777265747
benzenethiol,Ag,25,1139.757576,-0.03014071797253564,-0.21934985894414452
benzenethiol,Ag,25,1141.973607,-0.003434860759880394,-0.024997288513799704
benzenethiol,Ag,25,1144.189638,0.016354942366015167,0.11902351842759501
benzenethiol,Ag,25,1146.40567,0.02328083790198434,0.1694269033191233
benzenethiol,Ag,25,1148.621701,0.01960523988120258,0.14267764312802544
benzenethiol,Ag,25,1150.837732,0.008628081032074988,0.06279108410983489
benzenethiol,Ag,25,1153.053763,-0.006291026254466488,-0.04578310718372859
benzenethiol,Ag,25,1155.269795,-0.02182142577134073,-0.15880599358201133
benzenethiol,Ag,25,1157.485826,-0.0361928597651422,-0.26339447824378653
benzenethiol,Ag,25,1159.701857,-0.0474080803245306,-0.345013537549903
benzenethiol,Ag,25,1161.917889,-0.052552725225687026,-0.3824538246198609
benzenethiol,Ag,25,1164.13392,-0.04954680416733027,-0.3605781559397521
benzenethiol,Ag,25,1166.349951,-0.03986391255632043,-0.2901106604082325
benzenethiol,Ag,25,1168.565982,-0.027195553705096246,-0.19791634939009795
benzenethiol,Ag,25,1170.782014,-0.0179099675337784,-0.13034025452904643
benzenethiol,Ag,25,1172.998045,-0.012033774961018935,-0.08757611025292442
benzenethiol,Ag,25,1175.214076,-0.010856897972989827,-0.07901135736435619
benzenethiol,Ag,25,1177.430108,-0.014693964617326855,-0.10693570966284933
benzenethiol,Ag,25,1179.646139,-0.02141113182529807,-0.15582006871877152
benzenethiol,Ag,25,1181.86217,-0.02700107539072633,-0.19650102839928388
benzenethiol,Ag,25,1184.078201,-0.03047935154289007,-0.22181427355957206
benzenethiol,Ag,25,1186.294233,-0.03242329455912113,-0.23596136941821347
benzenethiol,Ag,25,1188.510264,-0.031846078466624024,-0.2317606642928445
benzenethiol,Ag,25,1190.726295,-0.027219561051460915,-0.19809106347764927
benzenethiol,Ag,25,1192.942326,-0.01782679087948054,-0.12973493426413749
benzenethiol,Ag,25,1195.158358,-0.008412489220499992,-0.061222109093991575
benzenethiol,Ag,25,1197.374389,-0.002802172121591866,-0.020392880493705138
benzenethiol,Ag,25,1199.59042,0.000525900493375957,0.0038272545181500077
benzenethiol,Ag,25,1201.806452,0.00013106904923915864,0.0009538584146784324
benzenethiol,Ag,25,1204.022483,-0.0019110730616375804,-0.013907883909206435
benzenethiol,Ag,25,1206.238514,-0.004791410877951421,-0.03486961727918212
benzenethiol,Ag,25,1208.454545,-0.006190904211252928,-0.04505446641027039
benzenethiol,Ag,25,1210.670577,-0.008037354545667768,-0.0584920567414071
benzenethiol,Ag,25,1212.886608,-0.007912249679211527,-0.05758160282204767
benzenethiol,Ag,25,1215.102639,-0.004700764119625092,-0.034209933137923705
benzenethiol,Ag,25,1217.318671,-0.002454369263141416,-0.017861736145684207
benzenethiol,Ag,25,1219.534702,-0.0012400003988295794,-0.009024135152380685
benzenethiol,Ag,25,1221.750733,0.00168338365474483,0.012250868328804218
benzenethiol,Ag,25,1223.966764,0.006904918844811619,0.05025072647606795
benzenethiol,Ag,25,1226.182796,0.0089556934684515,0.06517529213610077
benzenethiol,Ag,25,1228.398827,0.008297982465010137,0.060388783202825404
benzenethiol,Ag,25,1230.614858,0.006571320544462651,0.04782295616906233
benzenethiol,Ag,25,1232.83089,0.0036564319720491767,0.0266097787729764
benzenethiol,Ag,25,1235.046921,0.002776654262561351,0.020207173610942746
benzenethiol,Ag,25,1237.262952,0.003116059567546472,0.022677204545216392
benzenethiol,Ag,25,1239.478983,0.0030053002020576968,0.021871150382245106
benzenethiol,Ag,25,1241.695015,0.0027154913253616543,0.01976205874474786
benzenethiol,Ag,25,1243.911046,0.0039364589471369985,0.028647682367112372
benzenethiol,Ag,25,1246.127077,0.005294474756810814,0.03853067774125375
benzenethiol,Ag,25,1248.343109,0.004816434867680072,0.03505173001525566
benzenethiol,Ag,25,1250.55914,0.0022367559501435606,0.016278049600660878
benzenethiol,Ag,25,1252.775171,0.002082918182713911,0.015158491247182911
benzenethiol,Ag,25,1254.991202,0.001973428518977016,0.014361677371733307
benzenethiol,Ag,25,1257.207234,0.00043715250212699174,0.0031813887036801934
benzenethiol,Ag,25,1259.423265,-0.002438643672503531,-0.017747292750826246
benzenethiol,Ag,25,1261.639296,-0.0017555546364746988,-0.01277609452536437
benzenethiol,Ag,25,1263.855327,0.0007758532278239728,0.0056462920438597195
benzenethiol,Ag,25,1266.071359,0.006735443077050149,0.049017362168462454
benzenethiol,Ag,25,1268.28739,0.01240316389594227,0.09026434783388688
benzenethiol,Ag,25,1270.503421,0.012851828670827672,0.0935295174019773
benzenethiol,Ag,25,1272.719453,0.01142585913417861,0.08315198701243479
benzenethiol,Ag,25,1274.935484,0.007599636856466532,0.05530655487409473
benzenethiol,Ag,25,1277.151515,0.0051474554813466964,0.03746074114039011
benzenethiol,Ag,25,1279.367546,0.0038646715706272517,0.028125247867518452
benzenethiol,Ag,25,1281.583578,0.0056612000148743395,0.041199530344592124
benzenethiol,Ag,25,1283.799609,0.00629352075047791,0.0458012609433285
benzenethiol,Ag,25,1286.01564,0.00573335284832865,0.041724624466604895
benzenethiol,Ag,25,1288.231672,0.0024637800094205885,0.017930223096485332
benzenethiol,Ag,25,1290.447703,-0.002919178428128362,-0.021244396932621493
benzenethiol,Ag,25,1292.663734,-0.007481366535648704,-0.05444583953837153
benzenethiol,Ag,25,1294.879765,-0.01153370963409543,-0.08393687183055247
