outer_run_id,experiment_id,task_id,domain,station,held_instrument,outer_repeat,outer_fold,selection_kind,fixed_family_model_id,margin_status,selected_candidate_id,runner_up_candidate_id,supported_candidate_count,mean_ba_margin,worst_ba_margin,macro_f1_margin
P03OUTER-d7cff814a3adff110c45556b,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,2,2,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-013,36,0.0,0.0,0.0
P03OUTER-d7dd42d9ad4618681bbf903c,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-014,C-RBF-SVM-012,36,0.02777777777777779,-0.1111111111111111,-0.012962962962962954
P03OUTER-d83146365c28fd574db294be,EXP-C04-T1,T1-CWA,cwa:within,cwa,not_applicable,2,2,standard,,complete,C-PLS-DA-004,C-PLS-DA-002,5,0.0370370370370372,0.0,0.04444444444444462
P03OUTER-d8330b470b5a3b22c808ec9f,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-006,16,0.04629629629629628,0.16666666666666669,0.035837936573230755
P03OUTER-d87f64133f6a9cacdcdd8ff0,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-005,C-RANDOM-FOREST-008,16,0.0,0.0,0.0009157509157509125
P03OUTER-d89e3f9d315aa64f25b9fc37,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-000,36,0.0,0.0,0.011904761904761918
P03OUTER-d8ae17e06a5b45875f0db44c,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-013,C-EXTRA-TREES-010,16,0.0,0.05555555555555554,5.551115123125783e-17
P03OUTER-d8b39dc77279952a642ea90e,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-013,C-RBF-SVM-012,36,0.05555555555555547,0.1111111111111111,0.08333333333333337
P03OUTER-d8bccbb1ec0ebb4f3e1d8ba7,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-008,16,0.0,0.0,0.0
P03OUTER-d8f7b7ea07e87f31d8c1b52c,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,2,2,standard,,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-d9030d27eea9b091b22b3f0d,EXP-C09-CONTROL-META,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-013,CTRL-META-C-LOGREG-EN-004,21,0.0,0.0,0.010185185185185186
P03OUTER-d914684af76e25a91750bba1,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,2,source_covariance,,unavailable,,,0,,,
P03OUTER-d9195b4b950383e1e5abb8c7,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-006,C-EXTRA-TREES-014,16,0.0,0.0,0.0
P03OUTER-d93c0dceb33427db1b9f21d2,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,1,3,standard,,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-001,16,0.0,0.16666666666666674,0.030687830687830764
P03OUTER-d965e3f389328204ad421e99,EXP-C09-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,2,2,standard,,complete,C-NEAREST-CENTROID-003,C-LOGREG-EN-016,112,0.0,0.0,0.001492334825668129
P03OUTER-d96ad72c285dd9a7d3911df3,EXP-C02-T1,T1-CWA,cwa:within,cwa,not_applicable,5,2,standard,,complete,C-NEAREST-CENTROID-005,C-NEAREST-CENTROID-000,8,0.0,0.0,0.006878306878306928
P03OUTER-d9718e8e214e0a42dfad66dd,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,0,source_covariance,,unavailable,,,0,,,
P03OUTER-d979915a768fdce0ddc24f84,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-d9806d9b2df39edccd28ea3b,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-014,C-RBF-SVM-018,36,0.0,0.0,0.020707070707070674
P03OUTER-d989c07e807694a8fc3209a4,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,4,2,standard,,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-002,16,0.03703703703703698,0.0,0.03950617283950608
P03OUTER-d98a03c8a7bb657544ae5624,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,1,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-004,16,0.0277777777777779,0.0,0.0444444444444444
P03OUTER-d98ebf023ec184eef095cd11,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d9945d64c2030adf14a7bac0,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,3,3,standard,,complete,C-PCA-LDA-007,C-PCA-LDA-008,10,0.0,0.0,0.0
P03OUTER-d9b88ee865314e5766b6bd00,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,2,source_covariance,,unavailable,,,0,,,
P03OUTER-d9c3848a4bcb4e7e6dfdb46d,EXP-C07-T1,T1-PILLS,pills:within,pills,not_applicable,1,2,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d9ccf5c16c75bfa63f9c8c1f,EXP-C08-T1,T1-SURF,surfaces:within,surfaces,not_applicable,2,3,standard,,complete,C-EXTRA-TREES-003,C-EXTRA-TREES-005,16,0.0,0.0,0.0
P03OUTER-d9d454c1963889bc0a3e6ec2,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,1,source_covariance,,complete,CORAL-C-PCA-LDA-003,CORAL-C-RBF-SVM-001,42,0.09444444444444444,0.022222222222222254,0.21262626262626272
P03OUTER-d9fd4094882391c5e1c6d840,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d9fe015fae83534a7fe9a5ef,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-016,22,0.0,0.0,0.0
P03OUTER-da509b13798e7eca78a5db92,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,6,0.033333333333333326,0.0,0.06410256410256404
P03OUTER-dac07fdde60ad94f62bd6916,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,0,source_covariance,,unavailable,,,0,,,
P03OUTER-db1999dcf816a9d40c4e19e7,EXP-C05-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,0,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,28,0.0,0.0,0.0
P03OUTER-db1d89dc04d4b5a07b27ae57,EXP-C09-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,2,0,standard,,complete,C-LOGREG-EN-019,C-LOGREG-EN-018,121,0.0,0.0,0.018181818181818077
P03OUTER-db1f5246cee8bb78e51b53a8,EXP-C12-CORAL,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,0,source_covariance,,complete,CORAL-C-RBF-SVM-012,CORAL-C-RBF-SVM-026,46,0.02777777777777779,0.0,0.06428571428571428
P03OUTER-db2565ebf8946db7dd11897b,EXP-C12-CORAL,T3-ZS,pills:Mira-3,pills,Mira-3,3,3,source_covariance,,unavailable,,,0,,,
P03OUTER-db5b3f87766248c5db5a670d,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-db5cad3d6fc8b4919bbcde88,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,1,3,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,125,0.0,0.0,0.0
P03OUTER-db6d4d4d43e0331aec38475c,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-013,CTRL-META-C-LOGREG-EN-015,30,0.0,0.3333333333333333,-0.06666666666666671
P03OUTER-db7587679fc2422eb204b148,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,2,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,125,0.0,0.0,0.0
P03OUTER-db9a8245d9470323e576e726,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,3,source_covariance,,complete,CORAL-C-PCA-LDA-003,CORAL-C-RBF-SVM-002,42,0.20238095238095244,0.10000000000000009,0.12777777777777788
P03OUTER-dbc78d432f7b1fddf2b92127,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,124,0.0,0.0,0.0
P03OUTER-dc0afc82f259a9c785ff945c,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-dc170a4492194d1aa9b28c26,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,5,0,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-013,36,0.0,0.0,0.0
P03OUTER-dc276e24c454c28bfc2679cc,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,2,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-dc280eca81060e1fb5c5ab8e,EXP-C07-T1,T1-PILLS,pills:within,pills,not_applicable,1,3,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-dc3c4628b218234f18364dba,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,1,source_covariance,,unavailable,,,0,,,
P03OUTER-dc924aefd8bad90f7c64aa73,EXP-C04-T1,T1-CWA,cwa:within,cwa,not_applicable,3,1,standard,,complete,C-PLS-DA-003,C-PLS-DA-004,5,0.0,0.0,0.0
P03OUTER-dc9297cf89a35884670c26a0,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-dcb8790e5a0eff6a98f02022,EXP-C05-T1,T1-PILLS,pills:within,pills,not_applicable,5,2,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,27,0.0,0.0,0.0
P03OUTER-dcd152e9318211cad1a023f0,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-dce98bbea2eeac51006a9b82,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-000,6,0.11904761904761907,0.2380952380952382,0.07645502645502644
P03OUTER-dd04e6b264f5e37c1d50f73a,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-010,23,0.0,0.0,0.0
P03OUTER-dda36ab12170da92d739856c,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,5,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-ddb86498d0e35ba46399a6f2,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-002,C-RANDOM-FOREST-003,16,0.0,0.0,0.0
P03OUTER-de12748f65f248072fcdf32e,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,0,source_covariance,,unavailable,,,0,,,
P03OUTER-de1ffc82246ae44f614aefe3,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-005,C-RANDOM-FOREST-013,16,0.02777777777777779,0.0,0.005555555555555536
P03OUTER-de5b707dfccdb639d9d6d679,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-de718d1e2f9771716f3724e1,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-002,C-RANDOM-FOREST-003,16,0.0,0.0,0.0
P03OUTER-de7f2029cb4018d975f672b6,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,3,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-de8302fa7a5332685549dec6,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-def2f47a1087a00f9957ccf7,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-019,CTRL-META-C-LOGREG-EN-014,30,0.0,0.0,0.04629629629629631
P03OUTER-df1964d90223263843a20fb1,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-009,2,0.05185185185185187,0.055555555555555636,0.09319988004198526
P03OUTER-df463416d53d64a25e1a3783,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,0,source_covariance,,unavailable,,,0,,,
P03OUTER-df58b315ab2e25d94dab7f13,EXP-C09-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,3,standard,,complete,C-RBF-SVM-020,C-RBF-SVM-026,121,0.0,0.0,0.0
P03OUTER-df682e7fc516926e90dbbe42,EXP-C12-CORAL,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,2,source_covariance,,unavailable,,,0,,,
P03OUTER-df72699d80f6b4af4686ec7d,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-df7e247e8cb80fdcdec14409,EXP-C09-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,3,standard,,complete,C-LOGREG-EN-000,C-PLS-DA-000,125,0.08333333333333326,0.0,0.04444444444444451
P03OUTER-df85f9bf0e398aa23a0ea3bb,EXP-C09-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,1,standard,,complete,C-PLS-DA-001,C-RBF-SVM-014,119,0.0,0.0,0.0
P03OUTER-df8f93382c99f3e5cdd1e129,EXP-C09-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,1,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,124,0.0,0.0,0.0
P03OUTER-df96a7fbc086182f15c477a1,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-e0001e3d52a53fc01717f5c9,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-e015bc55ee29b7c790478186,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-e02c487e9ddada43040879dc,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-e04d124eb8c2cd7ad771dd75,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-001,16,0.0,0.0,0.008185496420790472
P03OUTER-e05775d67bf614d5757bb090,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-008,C-RANDOM-FOREST-012,16,0.0092592592592593,0.0,0.022448744670966914
P03OUTER-e05e1e84b759996f564a9a99,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,1,source_covariance,,unavailable,,,0,,,
P03OUTER-e068b250679ad03961c6079d,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-e08aa67e29f9bcf7903c275b,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-001,C-PCA-LDA-009,4,0.0,0.0,0.0
P03OUTER-e09aaf1cb165059dc37edb42,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-010,CTRL-META-C-LOGREG-EN-005,19,0.0,0.0,0.08465608465608465
P03OUTER-e09ee5622b9d7a27d1a28339,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,2,standard,,complete,C-LOGREG-EN-010,C-LOGREG-EN-011,125,0.02777777777777768,0.05555555555555547,0.008333333333333415
P03OUTER-e0b0ad948dee9cb450616440,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-003,CTRL-META-C-LOGREG-EN-005,23,0.0,0.0,0.0
P03OUTER-e0b1ab985efe413a929be62e,EXP-C02-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,3,standard,,complete,C-NEAREST-CENTROID-004,C-NEAREST-CENTROID-000,8,0.05555555555555547,0.16666666666666674,0.05555555555555558
P03OUTER-e0f476d9faaa3ff8c31a9459,EXP-C04-T1,T1-CWA,cwa:within,cwa,not_applicable,5,2,standard,,complete,C-PLS-DA-002,C-PLS-DA-004,5,0.0,0.0,0.0
P03OUTER-e117e0bf7877067b8c350a8f,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,2,source_covariance,,unavailable,,,0,,,
P03OUTER-e12bc592e086c19283a6cdd2,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-e140f0f6dfbd405c97ee8b7b,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,1,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-002,123,0.0,0.0,0.0
P03OUTER-e15d80c4b4e6d020ad8a7737,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,2,source_covariance,,unavailable,,,0,,,
P03OUTER-e1699e83067929ff8d670a00,EXP-C08-T1,T1-PILLS,pills:within,pills,not_applicable,2,0,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-e170705f800bdb3915c9a4bb,EXP-C05-T1,T1-CWA,cwa:within,cwa,not_applicable,3,1,standard,,complete,C-LOGREG-EN-011,C-LOGREG-EN-016,27,0.0,0.0,0.0
P03OUTER-e1a5165ebbb31cf65c4fa8f8,EXP-C03-T1,T1-PILLS,pills:within,pills,not_applicable,5,2,standard,,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-e1ae9c5b90f052271b21f4d4,EXP-C09-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,1,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,123,0.0,0.0,0.0
P03OUTER-e1efd8d32254272ac920ec55,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-014,C-RANDOM-FOREST-002,16,0.01851851851851849,0.037037037037037035,0.027777777777777762
P03OUTER-e2206a975111adb8bb0b3580,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,1,standard,,complete,C-LOGREG-EN-020,C-LOGREG-EN-025,122,0.0,0.0,0.0
P03OUTER-e232cefc00b0e9f2ccb480ba,EXP-C02-T1,T1-CWA,cwa:within,cwa,not_applicable,2,2,standard,,complete,C-NEAREST-CENTROID-004,C-NEAREST-CENTROID-005,8,0.0,0.0,0.0
P03OUTER-e23af63be839dfcca36e409a,EXP-C12-CORAL,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,0,source_covariance,,unavailable,,,0,,,
P03OUTER-e23ef2da9a558b4730fbace5,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-005,C-PCA-LDA-007,10,0.0,0.0,0.0
P03OUTER-e264b323c7e47ded125b2f07,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-008,CTRL-META-C-LOGREG-EN-009,30,0.0,0.0,0.0
P03OUTER-e27889f18ce65218e838764f,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-e2903dc3750921e779b8e183,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-e2b707d84315879773099115,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,0,standard,,complete,C-LOGREG-EN-010,C-LOGREG-EN-016,124,0.0,0.0,0.0
P03OUTER-e2ba1eed1bc58c9e2d840a00,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-000,C-PCA-LDA-002,10,0.0,0.0,0.0
P03OUTER-e2bcde4c537e4d5eec770ee5,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,6,0.06944444444444453,0.0,0.07633477633477626
P03OUTER-e2f61b008838b971838c9ed4,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-013,36,0.0,0.0,0.0
P03OUTER-e35c123af4e2e5e0061141e7,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,2,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-003,CTRL-META-C-LOGREG-EN-005,24,0.0,0.0,0.0
P03OUTER-e38286062f55f410a8064593,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,0,source_covariance,,unavailable,,,0,,,
P03OUTER-e3d284fe1202fa1a59c3bc24,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,2,2,source_covariance,,unavailable,,,0,,,
P03OUTER-e3f999e32abd69302c509225,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-e40a11fceecd505cede56efc,EXP-C05-T1,T1-SURF,surfaces:within,surfaces,not_applicable,1,0,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,29,0.0,0.0,0.0
P03OUTER-e4aba9097b42e3a142e1ab04,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,2,standard,,complete,C-PLS-DA-002,C-PLS-DA-003,125,0.0,0.0,0.0
P03OUTER-e4e7d3f2b7f3bcf3a929bbe5,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-014,C-RBF-SVM-018,36,0.03333333333333327,0.0666666666666666,0.06190476190476191
P03OUTER-e500bcff9e2fc78c7903f838,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,2,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-012,C-RANDOM-FOREST-013,16,0.026984126984127,0.031746031746031744,0.034775718109051446
P03OUTER-e51e215773835f4891f194c7,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-010,CTRL-META-C-LOGREG-EN-007,23,0.01851851851851849,-0.2222222222222222,0.13015873015873014
P03OUTER-e52b50695f1ae998814b194f,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,4,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
