heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0131,0.0030346629174056324,0.0015173314587028162,0.12352494061117543,0.8558991962938743,0.011613650949272726,51,3,6,2,2.0,0.24796812747138597,0.07840988039970398
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0132,0.0022788101514054507,0.0011394050757027254,0.12747603825493875,0.8653262487896793,0.008459911726614727,25,4,5,3,2.0,0.3717933781947905,0.11402193841058761
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0133,0.002132231968450246,0.001066115984225123,0.12047589739064876,0.8714181488084972,0.008799411735131539,24,3,5,3,2.0,0.18790604707291078,0.14416258037090302
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0134,0.002208337639544911,0.0011041688197724554,0.13367607960840028,0.8560753092264041,0.0071972805161827375,15,3,4,3,3.0,0.08919429323678774,0.10768016893416643
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0135,0.002020955629476316,0.001010477814738158,0.12342499744054598,0.8716572751087985,0.006881553277905498,15,3,5,3,3.0,0.050646442580420684,0.1031308313831687
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0136,0.0020119123500336534,0.0010059561750168267,0.1252935042614571,0.871689452860732,0.007158703317732684,18,4,5,3,3.0,0.6572145790800343,0.12065677787177265
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0137,0.0020691337410145873,0.0010345668705072936,0.1170151081283271,0.8862935569245913,0.007772582761411156,19,3,4,3,2.0,0.3715462648491951,0.10895460844039917
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0138,0.0021275183548064244,0.0010637591774032122,0.1171620675266787,0.8813753991892036,0.008161894193451319,21,4,5,3,2.0,0.5162566126173436,0.11079848511144519
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0139,0.0019503044735854264,0.0009751522367927132,0.13055139522909945,0.8735584007788014,0.006709796876779624,12,3,4,3,3.0,0.06889493174690056,0.10541642550379038
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0140,0.002995263924451656,0.001497631962225828,0.13170719117740587,0.8504102346829078,0.00957606403988653,34,3,5,2,3.0,0.16909974324815405,0.06946805119514465
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0141,0.002272058914565619,0.0011360294572828095,0.13748311506575184,0.8500519794910671,0.006574899516334491,11,3,4,3,3.0,0.07875446701452643,0.09940770361572504
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0142,0.0032857966541117467,0.0016428983270558733,0.12572333347467415,0.84752715905542,0.010405544716299378,42,3,6,2,2.0,0.17932124998350404,0.11299952340777963
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0143,0.002796042639569097,0.0013980213197845484,0.10534262929460615,0.8707876364528995,0.01116321980021894,45,4,4,3,2.0,0.327191025209733,0.08967135148122907
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0144,0.0021735006505615266,0.0010867503252807633,0.14196246391169967,0.8550955301004335,0.0065174600070791455,11,3,4,3,3.0,0.14246850005517225,0.10931643906224053
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0145,0.0021984410150157783,0.0010992205075078892,0.1260643748253632,0.8644983830294389,0.008049030716065317,23,4,5,2,2.5,0.9465585523195161,0.06849298416636884
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0146,0.0029193703544488007,0.0014596851772244004,0.1139940593021351,0.8653264971597423,0.010243856279911208,41,4,6,2,2.0,0.4690453401047968,0.043921809643507004
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0147,0.001977113478770877,0.0009885567393854385,0.12276265265538469,0.8703949887713106,0.007354997449354934,17,3,5,3,4.0,0.05606025544947438,0.11189588182605803
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0148,0.002849207551406375,0.0014246037757031874,0.11196563188827299,0.8551606217457073,0.010931674112299724,45,5,5,1,2.0,1.7978592470744132,0.024602778255939484
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0149,0.002175208553016374,0.001087604276508187,0.13737002451633598,0.8548355732338111,0.006467275439894625,11,4,4,3,3.0,0.9743451147020878,0.09912730194628239
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0075,0.015114967813383205,0.007557483906691602,0.18865968745267236,0.7686396417308926,0.006088269022958619,10,3,4,3,3.0,0.5128055461478542,0.02847271103382809
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0076,0.014956089096604746,0.007478044548302373,0.1731302779523825,0.7908605570666305,0.006731710307150414,10,3,4,3,1.0,0.5077266459031085,0.0434672036790289
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0077,0.015110374017758058,0.007555187008879029,0.17829997805009087,0.7866430006778464,0.006754669446714355,9,3,4,3,3.0,0.22715755359596587,0.029472688198438846
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0078,0.015025633562240978,0.007512816781120489,0.17792988042417057,0.7704642391977446,0.0076061904556783185,11,3,4,3,3.0,0.2448469090222723,0.05972196068614721
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0079,0.015036999993129732,0.007518499996564866,0.16653586576343532,0.7950336105114245,0.008144365143296974,13,2,4,2,2.5,0.3972066534784945,0.03371807397343218
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0080,0.015059394056515277,0.0075296970282576385,0.17809512236675337,0.7801592285329118,0.006569464621134102,11,3,4,3,1.0,0.518164887059962,0.05335887521505356
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0081,0.01554372359070885,0.007771861795354425,0.17841176964109984,0.7820180602653165,0.006855930623797966,10,3,4,3,2.0,0.17865165028352353,0.054461519001051784
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0082,0.016095262311963437,0.008047631155981718,0.17386839818573793,0.7721575246982543,0.008915813309805733,17,4,4,2,2.0,0.4571965727747462,0.02258891984820366
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0083,0.015030888570705862,0.007515444285352931,0.1579981557436692,0.7936559575369763,0.008410786483436824,12,3,4,2,3.0,0.48904883767835744,0.018409712240099907
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0084,0.014827465111156105,0.0074137325555780524,0.16373742705303335,0.7884252996609056,0.008334310255678637,12,2,5,2,0.5,0.39418834993490637,0.004706687293946743
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0085,0.014989158405033272,0.007494579202516636,0.17029110557071445,0.7807633934802528,0.008493235441190856,14,5,4,2,2.0,0.5361920879470247,0.01416122168302536
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0086,0.015199059237627512,0.007599529618813756,0.16140760922513303,0.7943810218780165,0.008594466486413564,13,5,5,2,2.0,1.3702812925275438,0.017827924340963364
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0087,0.015110653278338868,0.007555326639169434,0.16166485741583903,0.806872300527618,0.008716735793942852,15,3,5,2,2.0,0.5042079266012249,0.05919277993962169
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0088,0.014614317109680567,0.007307158554840283,0.163152625235078,0.7986114005583164,0.008433384506830148,13,5,5,2,2.0,0.5233624369049837,0.044119199737906456
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0089,0.015530406610885235,0.007765203305442617,0.18474025651178952,0.7740740245707834,0.006376781075128487,7,3,4,3,3.0,0.5183791919920403,0.05790754943154752
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0090,0.014800098549748503,0.0074000492748742515,0.17299873290406387,0.7723955424029451,0.008312178948628051,10,2,4,2,3.5,0.5446098589078281,0.028258536010980606
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0091,0.015080943443867834,0.007540471721933917,0.1717595728262249,0.7881637713867208,0.007602725090982858,11,4,4,2,2.5,0.4236974657729144,0.026266939705237746
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0092,0.015031956181949278,0.007515978090974639,0.1781966839884811,0.7816997751499088,0.006535524312473302,10,3,4,3,3.0,0.324415672086883,0.045250290422700346
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0093,0.015314879350103191,0.007657439675051596,0.18160807916461053,0.7746606700765866,0.006218925223552755,8,3,4,3,1.0,0.4306352222601067,0.04574930388480425
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0094,0.015076195763010527,0.007538097881505263,0.17944663309505746,0.7825510909542429,0.00636302777615908,8,3,4,3,3.0,0.2512364941792972,0.05186900403350592
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0095,0.01566904921833433,0.007834524609167165,0.18565199419458114,0.7614179979087768,0.006806319899457906,9,3,4,3,2.0,0.29790018152095826,0.04471189063042402
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0096,0.014654645326014832,0.007327322663007416,0.1765095488013139,0.7847336000031033,0.006323698475690824,8,3,4,3,1.0,0.5039549253750537,0.03777854144573212
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0097,0.015170248440998256,0.007585124220499128,0.1785674969502248,0.7811382095867936,0.0064988682277700195,10,3,4,3,3.0,0.3546250800439485,0.05091121164150536
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0098,0.01523842274190309,0.007619211370951545,0.1793575447534131,0.7774091740362189,0.006895589568552428,9,4,4,3,2.0,0.35583598946812856,0.06970476964488626
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0099,0.015230040218115455,0.007615020109057727,0.17696143003385217,0.7769681561678242,0.007168599607955132,9,2,4,2,3.5,0.41052848630637656,0.06105385581031442
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0100,0.03960167030979352,0.01980083515489676,0.1482340087738455,0.16871029795904371,0.04895916809061808,130,41,81,29,2.0,1.1159228422930427,0.19430288672447205
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0101,0.013246089779697712,0.006623044889848856,0.13589087694232885,0.5017786978606129,0.02914794004455741,108,21,41,14,3.0,1.0920862476033437,0.12987512350082397
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0102,0.015241355551552002,0.007620677775776001,0.13494603606581157,0.5817279265543336,0.03003035038543333,107,21,51,11,2.0,1.474669020759865,0.12416496872901917
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0103,0.02010127867820149,0.010050639339100746,0.13565249387115338,0.5046299974999359,0.0318043838334935,105,27,49,16,2.0,0.9945390208125708,0.07301247119903564
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0104,0.019357030313125204,0.009678515156562602,0.13690159508813446,0.27629090456827887,0.0419175389621939,122,24,73,14,2.0,1.212658183478497,0.0905136987566948
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0105,0.016163653736489782,0.008081826868244891,0.12898942701068578,0.5626368951495987,0.029865777021540064,101,22,46,13,2.0,1.1243637495426073,0.11455204710364342
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0106,0.01311375360821812,0.00655687680410906,0.12120276470559227,0.6406889314296037,0.023833553077919144,94,22,32,13,2.0,0.8999802660128688,0.08900270983576775
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0107,0.027455276909423523,0.013727638454711762,0.1420605311755978,0.2013887934965694,0.050417055523555195,130,33,83,19,3.0,1.1403922114737415,0.11925531923770905
