stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,9,6,5,0.5555555555555556,0.8333333333333334
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,11,20,5,0.45454545454545453,0.25
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,0,5,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,18,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,4,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,9,7,6,0.6666666666666666,0.8571428571428571
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,11,11,4,0.36363636363636365,0.36363636363636365
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,12,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,9,7,6,0.6666666666666666,0.8571428571428571
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,11,23,6,0.5454545454545454,0.2608695652173913
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,12,15,12,1.0,0.8
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,28,5,4,0.14285714285714285,0.8
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,24,22,21,0.875,0.9545454545454546
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,20,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,12,16,12,1.0,0.75
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,28,7,5,0.17857142857142858,0.7142857142857143
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,24,19,19,0.7916666666666666,1.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,21,0,,0.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,12,18,12,1.0,0.6666666666666666
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,28,3,3,0.10714285714285714,1.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,24,21,21,0.875,1.0
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,22,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,13,4,4,0.3076923076923077,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,4,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,5,4,4,0.8,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,13,7,6,0.46153846153846156,0.8571428571428571
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,5,4,4,0.8,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,0,4,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,13,6,6,0.46153846153846156,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,5,2,2,0.4,1.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,2,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,0,1,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,0,3,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,72,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,0,9,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,23,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,75,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,0,5,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,24,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,0,16,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,49,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,40,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,0,7,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,41,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,30,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,25,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,14,4,1,0.07142857142857142,0.25
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,12,12,4,0.3333333333333333,0.3333333333333333
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,4,28,1,0.25,0.03571428571428571
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,13,8,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,9,29,6,0.6666666666666666,0.20689655172413793
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,12,1,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,14,5,2,0.14285714285714285,0.4
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,12,5,3,0.25,0.6
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,4,13,1,0.25,0.07692307692307693
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,13,1,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,9,56,6,0.6666666666666666,0.10714285714285714
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,12,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,14,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,12,33,7,0.5833333333333334,0.21212121212121213
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,4,32,2,0.5,0.0625
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,13,9,1,0.07692307692307693,0.1111111111111111
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,18,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,9,4,1,0.1111111111111111,0.25
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,12,2,0,0.0,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,84,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,0,60,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,62,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,97,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,53,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,0,55,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,181,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,84,0,0,0.0,
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,0,228,0,,0.0
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,62,0,0,0.0,
