stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row291,ethyl_paraoxon,acetaminophen,0.9996201826043648,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row293,4_nitrophenol,blank,0.9534195822020278,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row295,ethanol,acetaminophen,0.9589617141911124,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row297,4_nitrophenol,blank,0.5084542917934124,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row312,ethanol,blank,0.9208729668261963,False,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row314,ethyl_paraoxon,blank,0.9132428308197256,False,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row315,4_nitrophenol,blank,0.9106440994442372,False,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row316,4_nitrophenol,blank,0.9048033222267304,False,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row332,ethanol,acetaminophen,0.9998360474735069,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row335,ethanol,acetaminophen,0.9973961666395814,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row339,4_nitrophenol,blank,0.7722268892336213,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row341,ethyl_paraoxon,acetaminophen,0.9990773861670048,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row345,ethanol,blank,0.9166967495346136,False,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row347,ethanol,blank,0.8754705874103743,False,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row349,4_nitrophenol,blank,0.876262291624577,False,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row350,ethyl_paraoxon,blank,0.4627834314700946,False,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row351,ethyl_paraoxon,blank,0.8956034833049569,False,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row379,4_nitrophenol,blank,0.8633135387818272,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row380,4_nitrophenol,acetaminophen,0.7097970971908896,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row381,ethanol,acetaminophen,0.9940167520480476,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row382,ethyl_paraoxon,blank,0.7819695293754596,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row385,ethyl_paraoxon,blank,0.7633246825638936,False,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row388,4_nitrophenol,blank,0.8833979986583118,False,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row389,4_nitrophenol,blank,0.8976275396171904,False,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row391,ethanol,blank,0.879379457195309,False,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row393,ethyl_paraoxon,blank,0.9079479691522374,False,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row27,ethyl_paraoxon,acetaminophen,0.99892073082543,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row30,4_nitrophenol,blank,0.7777362509589278,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row33,4_nitrophenol,blank,0.569874637481829,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row35,ethanol,blank,0.887128905567029,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row49,ethanol,blank,0.8533332846404061,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row99,4_nitrophenol,blank,0.8207958126096132,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row101,ethanol,acetaminophen,0.9995379553852556,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row103,ethanol,acetaminophen,0.5073408314026499,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row105,ethyl_paraoxon,acetaminophen,0.9977788021432524,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row129,ethyl_paraoxon,blank,0.8360075383845159,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row130,ethyl_paraoxon,acetaminophen,0.999577417643524,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row133,4_nitrophenol,blank,0.8576826124023749,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row136,4_nitrophenol,blank,0.8088122194089414,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row139,ethanol,blank,0.8449290281465276,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row141,4_nitrophenol,acetaminophen,0.6431220961032738,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row143,ethyl_paraoxon,blank,0.7892191921575245,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row146,ethanol,blank,0.8951760330868265,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row147,4_nitrophenol,blank,0.951392606453488,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row148,ethanol,blank,0.7258289058845995,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row149,ethanol,blank,0.5327237537987106,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row150,ethyl_paraoxon,acetaminophen,0.9971386641313126,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row162,ethyl_paraoxon,acetaminophen,0.935772672503116,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row164,ethanol,acetaminophen,0.8337824078994788,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,strict_core,domain_and_sample,instrument,Mira-2,363.0,75.0,unsupported_true_class
