stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row291,0.0005782199913551,0.0002891099956775,0.0462854268105435,0.9859830863081568,0.0026287627757067,11,10,2,2,2.0,0.0926769775112528,0.0159093900583684,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row292,0.0046335938376499,0.0023167969188249,0.0623214905536847,0.9403982579167216,0.0266669172594057,106,8,3,1,2.5,1.7173977897274502,0.1197254639118909,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row293,0.0027014885282325,0.0013507442641162,0.0294151186585694,0.9516966921333726,0.0070855323305087,7,2,0,0,2.5,0.3940291437084304,0.3091893633827567,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row303,0.0024605753646587,0.0012302876823293,0.063914445039339,0.9662308809460032,0.0091298391472082,30,11,2,2,1.0,0.2033922110076877,0.0528227984905242,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row308,0.0033267230827534,0.0016633615413767,0.0587684477404476,0.9727452545731278,0.0059987386434451,17,7,1,1,2.0,0.082190864169904,0.0279730670154094,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row309,0.000466421674703,0.0002332108373515,0.0403527624353813,0.9893419366929684,0.0024963931533836,12,9,2,2,1.0,0.082753706552247,0.0225249715149402,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row316,0.0057477840765355,0.0028738920382677,0.1050473033971636,0.8430061511601221,0.0210228144310947,86,9,3,3,1.0,0.7251266953197651,0.1403196007013321,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row318,0.0035054784105436,0.0017527392052718,0.0561615581053428,0.9492414235617476,0.0241307814956131,104,9,1,1,2.0,0.9024308867204884,0.1103129237890243,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row319,0.0015546327445649,0.0007773163722824,0.0498682078622938,0.9797355613412408,0.0027795249831563,4,1,2,1,0.0,0.1937802045330164,0.392565444111824,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row325,0.0019476394514961,0.000973819725748,0.041365982928359,0.9827278068754892,0.0024657418674074,7,2,0,0,2.5,0.1595734173273313,0.0884905504062771,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row333,0.0123494414655158,0.0061747207327579,0.0950004417237265,0.6707419642017513,0.0433457157095628,138,28,9,3,2.0,1.7062854036311652,0.1127866134047508,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row340,0.0008193295452564,0.0004096647726282,0.0194575355960749,0.9942644470101472,0.0025848843263728,3,3,0,0,3.0,0.1962003757537445,0.023851454257965,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row342,0.0017779240184799,0.0008889620092399,0.0414726136643272,0.9867894727293228,0.0022957052247199,4,2,0,0,2.5,0.3246839207889616,0.050651729106903,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row348,0.0008866415435661,0.000443320771783,0.0533887944293252,0.9688791686148036,0.0085731906750262,28,9,5,5,3.0,0.1153365886930904,0.059927606023848,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row389,0.0022175327198023,0.0011087663599011,0.0258083686071374,0.986089582875618,0.0211769299821129,97,5,3,1,2.0,0.2751651300182231,0.067879170179367,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row395,0.0007027804813007,0.0003513902406503,0.0570828200667703,0.9675236177685772,0.0100810562521551,42,10,4,4,1.0,0.1087818638386633,0.0246146754361689,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row396,0.0011999427739212,0.0005999713869606,0.0415364307694023,0.971750957684098,0.0115101010795998,43,9,5,4,2.0,0.2987361289576127,0.0333731323480606,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row402,0.0009782142419088,0.0004891071209544,0.0169391949525346,0.9958109997431384,0.0050692948060376,9,2,2,1,3.0,0.2137901822948464,0.061086505651474,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row405,0.0004712440090968,0.0002356220045484,0.0296704083686593,0.9953335940813418,0.0018561997156523,4,1,1,0,0.0,0.0326709426279368,0.0209356285631656,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row409,0.0012726041170546,0.0006363020585273,0.0343823132033843,0.9856045564093552,0.0035645155576198,10,10,5,5,1.0,0.074243058016733,0.0194041170179843,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row410,0.0012119432791582,0.0006059716395791,0.0389986647493708,0.9905639694551372,0.0023084675298728,9,6,2,2,1.0,0.1040841437270893,0.0285654019098728,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row417,0.0004097930820678,0.0002048965410339,0.0118559050275124,0.9981363401357334,0.0034474648954346,10,6,4,3,0.5,0.0489598392421628,0.0305249691009521,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row418,0.0003319632801023,0.0001659816400511,0.0441149493925095,0.9888061906783016,0.0017277853924734,13,9,4,4,2.0,0.0666348578293117,0.0196624309755861,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row421,0.0018762218884624,0.0009381109442312,0.0802619522797653,0.9097664807026836,0.016818644880051,68,7,10,5,1.0,0.0854927902602297,0.0525930896401405,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row422,0.0015804883697701,0.000790244184885,0.0272715390065366,0.9876747841452256,0.0177758700433852,73,9,7,5,1.0,0.2104405740051032,0.0835969829931855,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row455,0.0118670255879159,0.0059335127939579,0.096684134832295,0.6568782051722881,0.0445170861642275,144,18,34,9,2.5,0.8668443543264299,0.1796485520899295,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row456,0.0029288014935739,0.0014644007467869,0.0325567301903538,0.9763387798283728,0.023807303948727,111,7,13,2,2.0,4.0843268475369445,0.0085177421569824,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row467,0.0019807917652522,0.0009903958826261,0.0209658445905667,0.9937226815074712,0.0036643912601617,7,3,1,1,1.0,0.1126793017330451,0.0585312247276306,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row468,0.0028594526018829,0.0014297263009414,0.0872418516651898,0.9332453573372792,0.0049848697880484,16,8,9,5,1.0,0.4176747519125058,0.1010546743054874,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row52,0.0008022886374188,0.0004011443187094,0.0247313196975032,0.993476417412545,0.0026835973846859,1,0,1,0,,,,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row60,0.0270647362788566,0.0135323681394283,0.1289870991080135,0.5202019579875473,0.0547248519655633,140,33,5,1,3.0,1.4703511858487492,0.0971980690956115,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row110,0.0245529719277043,0.0122764859638521,0.1283859201345001,0.3981210129437789,0.0631883825613268,153,21,15,3,2.0,2.1521020704578038,0.1832892000675201,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row114,0.0027621859581262,0.0013810929790631,0.062737162880277,0.9565290185502496,0.0164578304283453,69,6,4,1,4.0,3.837335775898938,0.1895670723170042,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row124,0.0163495297248788,0.0081747648624394,0.1177460196060454,0.689109683101642,0.0519323356961831,138,32,16,6,2.0,1.4060027185991697,0.1556586734950542,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row129,0.0027313651733295,0.0013656825866647,0.0844147515702633,0.8750741336876939,0.0207739621251156,99,11,12,7,2.0,1.065835628667928,0.0962709002196788,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row133,0.0012487645949819,0.0006243822974909,0.0250420294642339,0.9853032980624176,0.0167644151622828,78,11,3,3,2.0,0.4970209271804156,0.0711037218570709,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row134,0.0018274039531188,0.0009137019765594,0.0231050953834904,0.9803916311413484,0.0060411615147521,8,7,3,2,2.0,0.2143670854469313,0.0636330842971801,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row137,0.001111929805433,0.0005559649027165,0.072522592228288,0.9391122409102765,0.0138143168389797,60,9,3,3,2.0,0.5281616507351762,0.0494562536478042,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row139,0.00423386847054,0.00211693423527,0.0667500054508121,0.9257857516155056,0.0268817933718673,109,7,4,2,3.0,0.3398237416692635,0.145440031774342,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row140,0.0011071241438683,0.0005535620719341,0.0548026219589202,0.9511170056531826,0.0090918815688097,27,8,3,3,2.0,0.2208441376413124,0.0351892262697219,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row141,0.0017114472976471,0.0008557236488235,0.0211364917590275,0.981823534123954,0.0055713089332649,10,3,2,2,2.0,0.2175456556370597,0.0954030454158783,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row179,0.0265443792458909,0.0132721896229454,0.1410404957334744,0.3394208993919085,0.0590461179820288,144,39,4,0,3.0,1.7993994963344015,0.1139604449272155,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row183,0.0241991626622307,0.0120995813311153,0.1503001316620202,0.3782694995608696,0.0571293153833331,148,32,4,2,3.0,1.694230867311186,0.1034685634076595,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row190,0.0071707877314801,0.00358539386574,0.1151059490060791,0.7603076882579668,0.0343318934602783,122,19,0,0,4.0,2.31448296515724,0.1273284554481506,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row200,0.0224982484831134,0.0112491242415567,0.1264250488708756,0.4487323587816711,0.0619459838077143,145,25,8,2,3.0,0.7830730986369004,0.1836498975753784,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row212,0.0309482044077818,0.0154741022038909,0.1332784148516112,0.4262984325658044,0.0714086010253855,154,36,3,1,2.0,1.1405744316104274,0.2224528007209301,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row225,0.0008971983087246,0.0004485991543623,0.025606992532448,0.99270680204636,0.0026484781530702,1,0,1,0,,,,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row229,0.0005421299129974,0.0002710649564987,0.0180330595960019,0.99458625964237,0.0026327295139864,10,9,5,5,1.0,0.1319643760760519,0.0279687941074371,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row236,0.000988471053035,0.0004942355265175,0.0296099857840603,0.9881448413816932,0.0020740769632227,9,7,2,2,1.0,0.0727001023341676,0.0201070606708526,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row241,0.0013983863223846,0.0006991931611923,0.0523007433499462,0.9830013959187046,0.0023174025448223,7,4,0,0,1.0,0.136450302945213,0.0671236664056778,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row250,0.0004450929268255,0.0002225464634127,0.0258034401427845,0.9939823304148124,0.003877493181665,12,10,7,7,1.0,0.084858163527046,0.027600958943367,,,,,,,,
outer,nato_outer_o4__train_strict_core__test_strict_core,4.0,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row254,0.0001980000052178,9.900000260892352e-05,0.0161166422823944,0.9977995769421076,0.0015029624876894,9,9,7,7,1.0,0.0301214207948991,0.0135785192251205,,,,,,,,
