evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row315,0.007346940565561305,0.0036734702827806525,0.06309780305208676,0.22393967376685103,0.008678454857851778,6,2,0,0,2.5,0.5313021042446467,0.43657646887004375
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row319,0.004905497263134275,0.0024527486315671374,0.11300870286801931,0.9169958068900685,0.004452919918029303,6,3,0,0,4.0,0.604186318114321,0.1357984618516639
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row321,0.001445452346063316,0.000722726173031658,0.045072353981523046,0.9793597145112555,0.0034503134453137004,10,8,0,0,3.0,0.10185453467493209,0.058600131422281265
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row322,0.0020272709427910083,0.0010136354713955042,0.04975088762578083,0.9620796786184934,0.005191459720954299,13,7,0,0,1.0,0.08278508470180047,0.08623597025871277
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row323,0.004666580906848797,0.0023332904534243983,0.04855084833714593,0.84539152939625,0.00724957608218704,11,5,0,0,2.0,0.1903383440886463,0.04575079679489136
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row324,0.0032938988266500197,0.0016469494133250098,0.0604725635827253,0.9407853127006551,0.005366259287444076,14,6,0,0,2.0,0.3848500838748577,0.04082661122083664
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row325,0.003748974888395983,0.0018744874441979915,0.06665380036857008,0.9208675226128834,0.005171680213950042,11,9,0,0,1.0,0.13326884277483486,0.08572535216808319
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row326,0.03645048389578772,0.01822524194789386,0.04735054491272789,0.24655941597416176,0.014486150826726642,33,7,0,0,3.0,0.8437935693888287,0.04624134302139282
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row340,0.001816187926617322,0.000908093963308661,0.051958300976349014,0.9724985132624885,0.003972288844940651,11,8,0,0,3.0,0.2096493473169862,0.055835433304309845
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row342,0.001657353670913215,0.0008286768354566075,0.06985718056497221,0.965166606727332,0.003499011366511695,10,5,0,0,2.0,0.15436878694843265,0.053668275475502014
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row10,0.0014166370933458457,0.0007083185466729228,0.056131391475098186,0.9823518024259689,0.004210834135966642,5,2,0,0,1.5,0.23809305652026347,0.07363634742796421
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row13,0.0017698236622940404,0.0008849118311470202,0.05922455009702878,0.9737056599756893,0.006295289152434894,17,4,0,0,0.5,0.28412787687404595,0.0694802887737751
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row14,0.006119707526706029,0.0030598537633530144,0.055783829521635006,0.798874970792196,0.01054655351809093,24,9,0,0,2.0,0.28143803405512935,0.051471322774887085
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row16,0.0013624847667852685,0.0006812423833926342,0.05274202844400375,0.9850861713818988,0.003434672127893594,3,0,0,0,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row17,0.000999012569653839,0.0004995062848269195,0.044548004138094184,0.9883808280585783,0.0038254552454288515,4,1,0,0,1.0,1.8240880024239838,0.0812768042087555
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row26,0.001987657533820137,0.0009938287669100684,0.05901367029722635,0.977010359136525,0.004693878327629396,6,3,0,0,3.0,0.4205431612417736,0.06579172611236572
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row31,0.006598816793778976,0.003299408396889488,0.04254595439573233,0.5870376341173315,0.010438725160700935,7,4,0,0,2.5,0.6459453775450259,0.021732911467552185
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row33,0.001034964059890988,0.000517482029945494,0.04642481734954024,0.9869003678887988,0.003789698788896203,8,2,0,0,1.0,0.2720389577332045,0.029390650801360607
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row35,0.0014675173459509185,0.0007337586729754593,0.05302844082237617,0.9808159566706073,0.004194870692278658,8,4,0,0,1.5,0.27586181847613894,0.03038671426475048
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row41,0.021205428770261044,0.010602714385130522,0.03790407384823077,0.3204926084135401,0.01308458971125739,12,10,0,0,3.0,0.6579707676711697,0.061743736267089844
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row48,0.001518797738427052,0.000759398869213526,0.05535368422833775,0.9808842758755383,0.008082769432637308,28,0,0,0,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row52,0.003996346423245188,0.001998173211622594,0.10662368129873186,0.9262187184286959,0.007322161493357271,16,2,0,0,3.0,1.4369505995804652,0.029674236313439906
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row54,0.014874551530075233,0.007437275765037617,0.03924315098188548,0.32019709544988684,0.012402558369295937,11,7,0,0,2.0,0.777195193191599,0.07317483425140381
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row64,0.008735176436092978,0.004367588218046489,0.10947030422202031,0.8692397180091854,0.009967567180948598,33,10,0,0,3.0,0.4069249217313801,0.09396534413099289
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row19,0.0032166272471953897,0.0016083136235976949,0.08874457942061498,0.8254350721624331,0.004459286135222231,14,7,0,0,1.0,0.12359265411920521,0.07060889899730682
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row25,0.0041234899999691476,0.0020617449999845738,0.07583346843417767,0.9542267685131156,0.007867317443846592,17,7,0,0,2.0,0.17327631142636812,0.0501480046659708
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row30,0.004437830864350191,0.0022189154321750953,0.06704106264109219,0.8484614056328886,0.008198567656051767,22,9,0,0,2.0,0.14868222002229922,0.03005579113960266
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row36,0.007063266293591729,0.0035316331467958647,0.11302253965070087,0.9211629802670835,0.005638761085325053,14,3,0,0,1.0,0.08348856806696252,0.052411653101444244
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row37,0.0019023946377105302,0.0009511973188552651,0.04527138912952075,0.918885589098337,0.006889550302709852,15,10,0,0,2.0,0.25009525384514575,0.05830301344394684
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row40,0.003963038570544131,0.0019815192852720657,0.0803505320791575,0.9481293366817687,0.006951971290899175,19,8,0,0,1.0,0.18893140048773804,0.06689372938126326
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row41,0.0030207714658237964,0.0015103857329118982,0.061728863113282254,0.9580026632880075,0.006554603459579604,10,3,0,0,5.0,0.8170123634469753,0.13262036442756653
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row44,0.0019353152341584582,0.0009676576170792291,0.055507345343418966,0.9773579057179793,0.005642502291926316,13,3,0,0,1.0,0.9582291848536285,0.09860516339540482
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row46,0.0013358967274491025,0.0006679483637245513,0.048131901208287566,0.9843565418861064,0.005199195125356449,11,4,0,0,0.5,0.428286111139551,0.039759738370776176
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row48,0.0022393540782847205,0.0011196770391423603,0.06341744366072273,0.9799278973354817,0.004745996433027488,10,4,0,0,2.0,0.182132036446302,0.029899361543357372
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row66,0.0008694939108963667,0.00043474695544818337,0.0410423705072965,0.9893901836953549,0.004339959878208382,7,1,0,0,3.0,0.02936241870876616,0.037012068554759026
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row87,0.004108509417183245,0.0020542547085916226,0.07120299345724253,0.9423626735703224,0.007998974791594914,19,11,0,0,3.0,0.2055161638355529,0.09125999361276627
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row89,0.026309457124467094,0.013154728562233547,0.03907344763036301,0.18056926633176154,0.013186365286320714,6,3,0,0,0.0,0.48216695737849496,0.13049203157424927
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row90,0.0014134940526154898,0.0007067470263077449,0.05053307903287003,0.982902388637817,0.0051518219044165954,10,2,0,0,4.0,0.7007101507748751,0.02570071816444397
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row93,0.0020241848216495596,0.0010120924108247798,0.06718854328011221,0.9217773021297129,0.005877877686704908,16,10,0,0,2.0,0.18799471260935746,0.025677096098661423
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row95,0.0016266277332541487,0.0008133138666270743,0.05887767783519884,0.9311746425494064,0.005932054072618484,17,10,0,0,2.0,0.16812963120555657,0.03260142356157303
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row97,0.0014940135618467438,0.0007470067809233719,0.0752954116389435,0.9439900757306654,0.005000340283565622,15,10,0,0,1.5,0.17516659533272527,0.043872431851923466
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row104,0.02930852523302303,0.014654262616511515,0.03960096914770985,0.1361475607818218,0.01335343382188252,9,7,0,0,3.0,0.37852804830043857,0.06927204132080078
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row211,0.0032778709683018684,0.0016389354841509342,0.03176963188156214,0.6249155890499575,0.008591154664754868,11,8,0,0,2.5,0.16001509357177376,0.055389806628227234
