stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row72,0.03783807852277011,0.018919039261385055,0.13243668312192008,0.30825973550061514,0.06480355811172298,148,16,44,4,4.0,3.7502588819236733,0.1824462041258812
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row82,0.018216978385425676,0.009108489192712838,0.14366230657926318,0.6474524031898715,0.03776967649880265,128,14,31,7,2.0,2.2777022651533576,0.09517104737460613
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row106,0.014209430496068376,0.007104715248034188,0.1411820170088349,0.5251968903845496,0.03798820988158695,128,16,0,0,2.5,2.729894130799414,0.07411172613501549
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row125,0.028540582511773317,0.014270291255886658,0.13204495735880414,0.5927224191764323,0.04471629512363247,124,18,0,0,3.0,3.9583734086896696,0.1390991061925888
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row248,0.022837834733858513,0.011418917366929257,0.13267220734002907,0.5435518197689787,0.05557508036560778,141,19,68,11,2.0,2.0358620408561823,0.12935681641101837
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row249,0.025012056766803268,0.012506028383401634,0.14194267535653796,0.3890386933149328,0.06136975573625283,152,14,74,9,2.0,2.7310373944893906,0.22430698201060295
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row256,0.004193652358271576,0.002096826179135788,0.038500192107518864,0.9181674810911052,0.005641211388366563,10,5,7,4,3.0,0.41466641085835926,0.12868276238441467
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row259,0.028399988503650053,0.014199994251825027,0.13073387242519802,0.43869258828416774,0.06106876930745784,143,19,0,0,4.0,3.897707045964193,0.1614762395620346
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row260,0.02113691935595023,0.010568459677975116,0.12770002368648337,0.5377443155771842,0.05356434509557273,136,18,6,3,1.0,1.3313520183718612,0.24806506000459194
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session2_row43,0.031879546506113736,0.015939773253056868,0.13495072911232384,0.33171504901477505,0.06277287094174036,151,19,0,0,3.0,2.6444197516640853,0.1244896948337555
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session2_row147,0.028358096896456297,0.014179048448228149,0.13081231006751112,0.5681024989001985,0.060283072145123566,134,30,46,11,3.0,1.6511851757020541,0.25891032814979553
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session2_row373,0.019945830971896304,0.009972915485948152,0.12686604248703875,0.5853337109321155,0.045669932551681995,125,27,69,17,2.0,1.4747085311616763,0.16594433784484863
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session2_row376,0.026080472169481044,0.013040236084740522,0.14447663708268726,0.5758257561190627,0.04333679696786151,119,19,68,13,2.0,0.8522749543879655,0.25229839235544205
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row58,0.02686534049963608,0.01343267024981804,0.1403990996650051,0.35201987976619237,0.054573508988001514,139,18,70,12,2.0,3.574211848133718,0.18130099028348923
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row71,0.024819085161675847,0.012409542580837924,0.148664326281085,0.3630683097186094,0.0547734590194055,145,24,0,0,3.0,2.2741518253612094,0.20935006439685822
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row73,0.022725222360435098,0.011362611180217549,0.13402903856872733,0.4190392755206714,0.056390578647011094,146,22,6,1,2.5,2.0904447054458477,0.2277788147330284
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row82,0.029004305976029994,0.014502152988014997,0.14150432972651017,0.4500517105826429,0.059229469280773106,150,18,0,0,3.0,2.2057921134172154,0.18137245625257492
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row94,0.029027455674682706,0.014513727837341353,0.1380992247075459,0.4620981393145112,0.05535057707955795,143,20,0,0,3.0,2.279444358485371,0.1061248853802681
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row96,0.02642118326123322,0.01321059163061661,0.13833235047667472,0.3801033223735098,0.05671691990311956,143,27,0,0,3.0,4.10167304813773,0.07765659689903259
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row212,0.02572386882748594,0.01286193441374297,0.14349577631976065,0.36294002250264035,0.05760972312518529,151,22,0,0,2.0,3.414972240439825,0.13076679408550262
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session3_row407,0.0014519612835422616,0.0007259806417711308,0.015228087449016632,0.9970380012679201,0.004791309500911406,8,2,0,0,2.0,0.36558698677889373,0.01186901330947876
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row13,0.0008102198926883389,0.00040510994634416944,0.04057384001555633,0.9870261343351872,0.005491453922752823,17,6,2,2,1.0,0.3868069189808587,0.03857821226119995
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row18,0.007375038710943913,0.0036875193554719563,0.13697122381303306,0.8139418689559701,0.006658741791824079,21,10,5,4,2.0,0.30655952568010325,0.10417940863408148
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row19,0.0012345831851969355,0.0006172915925984678,0.07155792187121597,0.9607716704044098,0.006004081361794046,20,10,3,2,1.5,0.29080916341966745,0.029812029795721173
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row142,0.02404343696251574,0.01202171848125787,0.1134257553342307,0.354447458729813,0.060795591814177374,145,24,48,11,2.0,2.675583652175697,0.16029831394553185
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row143,0.014964121584369697,0.0074820607921848485,0.07521058700956167,0.5965622335975685,0.0739218249012317,167,25,58,11,2.0,3.7532769724318737,0.158701092004776
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row144,0.007760566477069262,0.003880283238534631,0.08573220093890027,0.722181674991874,0.03495971478937593,120,19,34,9,1.0,1.6489692978172434,0.11284969747066498
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row146,0.0017598437250138314,0.0008799218625069157,0.04965386728917098,0.9746152241336037,0.0065419905113854575,14,5,5,3,1.0,0.2114209834730826,0.05072273686528206
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row176,0.030173006187508185,0.015086503093754092,0.11839383202768711,0.1468249082051625,0.07094936522655189,151,30,1,1,1.5,1.8063875302017092,0.14083437621593475
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row178,0.023178955503653294,0.011589477751826647,0.11796193999705044,0.2574858544860862,0.060699664412532,142,25,4,2,3.0,1.7698011646389789,0.12640894949436188
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row185,0.016273958854531156,0.008136979427265578,0.11710659569390126,0.387216201772829,0.04570296623843855,130,19,5,2,2.0,2.8758293767555827,0.07966327667236328
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row186,0.025802861507523,0.0129014307537615,0.11304130861392644,0.20429741190263764,0.06796688621510319,143,22,3,1,3.0,4.671888554333572,0.09802120923995972
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row189,0.021987911202873342,0.010993955601436671,0.09956681301434928,0.37342826627962766,0.06287383425939229,151,37,2,1,2.0,1.4314570330308658,0.14300137758255005
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row210,0.001132420906063332,0.000566210453031666,0.04149446451018618,0.9865053963961951,0.009784862087607118,26,10,9,9,1.5,0.11562957601805157,0.057442170567810535
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row214,0.00385973782461941,0.001929868912309705,0.0684961039843406,0.9635683938190839,0.005448372540995478,10,6,6,6,2.5,0.2438410505460078,0.09195858240127563
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row218,0.000660228200315297,0.0003301141001576485,0.03454629112752944,0.9865979361632288,0.005985962466469832,11,9,8,8,1.0,0.07520182358046458,0.03070646896958351
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row222,0.000781690329746417,0.0003908451648732085,0.03911677980080271,0.9868796820980604,0.0030334560347338472,11,11,6,6,1.0,0.09834134818235149,0.021173760294914246
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row224,0.0007962042057234224,0.0003981021028617112,0.047118772070927836,0.9816510955502749,0.0032602929867737527,12,9,2,2,1.0,0.14712090144002,0.023530656471848488
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row234,0.00047483433806740327,0.00023741716903370163,0.02772955397412913,0.9946184087973257,0.0017073797940767171,10,10,6,6,1.0,0.0948220969962646,0.035295645822770894
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row238,0.0016587466249539439,0.0008293733124769719,0.05025299804477697,0.9829579227958095,0.0026400842182088776,9,3,0,0,3.0,0.2531354872454234,0.045459358021616936
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row240,0.0015141936472951902,0.0007570968236475951,0.0526447071943291,0.9836180929491722,0.0036515367463912946,10,5,0,0,2.0,0.21846995175027029,0.02887936995830387
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row246,0.0010618181124412217,0.0005309090562206108,0.04009918402958429,0.9796284866907643,0.012884704371681438,43,12,6,6,2.5,0.16617489631036766,0.027230340987443924
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row247,0.005203186111962445,0.0026015930559812224,0.10328759531210337,0.7647784852248058,0.02817143512277523,103,14,3,1,2.0,3.7836982856260644,0.11309737712144852
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row16,0.0013877064038879767,0.0006938532019439884,0.06781049559454026,0.9309874574293127,0.015225850415538714,73,8,3,3,1.5,1.256855566325142,0.06983618065714836
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row25,0.0004260399045615671,0.00021301995228078355,0.02285172435650605,0.9962830476801917,0.005872258423561497,17,11,5,5,1.0,0.08069783345871702,0.026051491498947144
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row88,0.02213721084935751,0.011068605424678754,0.10774813771045366,0.34698000904808074,0.06180089639879173,145,19,3,1,2.0,2.3813630846397027,0.1699027121067047
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row89,0.004703008004284915,0.0023515040021424576,0.016533221465423572,0.8243241561127548,0.006557209023407527,6,4,0,0,1.0,0.9417717607926941,0.05170083045959473
