stage,scenario,representation,seed,instrument,sensor_family,observations,supported_observations,correct_supported,mean_confidence,accuracy_supported
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-1,pSERS_Metrohm_silver,5,5,5,0.9068477823551419,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-2,GaN_polymer,2,2,2,0.9723617978484356,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-2,H_SERS_H_Kit,10,10,6,0.733920095021491,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-2,pSERS_Metrohm_silver,7,7,6,0.9572233577432357,0.8571428571428571
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-3,H_SERS_H_Kit,1,1,1,0.9883951460744206,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-3,NRC_Canadian_SERS,2,2,2,0.5968665453072778,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,Pendar-3,pSERS_Metrohm_silver,11,11,7,0.782099090804326,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,RMX-1,GaN_polymer,1,1,1,0.9618342555948222,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,RMX-1,H_SERS_H_Kit,8,8,7,0.8670071732776744,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,RMX-1,NRC_Canadian_SERS,4,4,2,0.5483302312959035,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,RMX-2,NRC_Canadian_SERS,1,1,1,0.7363958222724315,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,2718,RMX-2,pSERS_Metrohm_silver,11,11,11,0.896548625627288,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-1,NRC_Canadian_SERS,2,2,0,0.707156705905003,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-1,pSERS_Metrohm_silver,3,3,3,0.944626773663455,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-3,GaN_polymer,2,2,1,0.6892073785700066,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-3,H_SERS_H_Kit,4,4,0,0.6502759595235159,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-3,NRC_Canadian_SERS,3,3,1,0.5010229677925161,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Agilent-3,pSERS_Metrohm_silver,8,8,6,0.8706913667575311,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-1,GaN_polymer,3,3,3,0.8200491438287404,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-1,pSERS_Metrohm_silver,4,4,3,0.940810811220766,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-2,H_SERS_H_Kit,10,10,5,0.7091112512153588,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-2,NRC_Canadian_SERS,3,3,2,0.6817536070461232,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-3,NRC_Canadian_SERS,4,4,2,0.7842848713876798,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Mira-3,pSERS_Metrohm_silver,8,8,7,0.8604702230314348,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-1,NRC_Canadian_SERS,3,3,0,0.433040436044789,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-1,pSERS_Metrohm_silver,5,5,5,0.9396514432842631,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-2,GaN_polymer,2,2,2,0.9928112172671696,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-2,H_SERS_H_Kit,10,10,7,0.795435190982334,0.7
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-2,pSERS_Metrohm_silver,7,7,5,0.8710227270101869,0.7142857142857143
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-3,H_SERS_H_Kit,1,1,1,0.9881667223035304,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-3,NRC_Canadian_SERS,2,2,1,0.6236136121995158,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,Pendar-3,pSERS_Metrohm_silver,11,11,7,0.8148589128977842,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,RMX-1,GaN_polymer,1,1,1,0.9227363017362344,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,RMX-1,H_SERS_H_Kit,8,8,7,0.8097804743615109,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,RMX-1,NRC_Canadian_SERS,4,4,2,0.5468373660216572,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,RMX-2,NRC_Canadian_SERS,1,1,0,0.4415346208471182,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,arpls_minmax,3141,RMX-2,pSERS_Metrohm_silver,11,11,10,0.8393056784581546,0.9090909090909091
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-1,NRC_Canadian_SERS,2,2,0,0.5065521106050208,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-1,pSERS_Metrohm_silver,3,3,3,0.9021676490161283,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-3,GaN_polymer,2,2,1,0.8646296402896592,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-3,H_SERS_H_Kit,4,4,1,0.7272150572152788,0.25
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-3,NRC_Canadian_SERS,3,3,0,0.569167157480481,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Agilent-3,pSERS_Metrohm_silver,8,8,6,0.8556247622913312,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-1,GaN_polymer,3,3,1,0.7890237981740587,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-1,pSERS_Metrohm_silver,4,4,4,0.7822871581287416,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-2,H_SERS_H_Kit,10,10,7,0.6551261013162019,0.7
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-2,NRC_Canadian_SERS,3,3,3,0.4073014176679633,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-3,NRC_Canadian_SERS,4,4,0,0.5028123289325744,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Mira-3,pSERS_Metrohm_silver,8,8,6,0.7580845661882447,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-1,NRC_Canadian_SERS,3,3,1,0.44397697005367576,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-1,pSERS_Metrohm_silver,5,5,5,0.9217129446839086,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-2,GaN_polymer,2,2,2,0.9834583388912241,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-2,H_SERS_H_Kit,10,10,6,0.8822331926158729,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-2,pSERS_Metrohm_silver,7,7,5,0.9118595573897631,0.7142857142857143
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-3,H_SERS_H_Kit,1,1,1,0.9851969561049754,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-3,NRC_Canadian_SERS,2,2,0,0.5931664053954759,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,Pendar-3,pSERS_Metrohm_silver,11,11,8,0.9110416364341901,0.7272727272727273
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,RMX-1,GaN_polymer,1,1,1,0.9708043705724264,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,RMX-1,H_SERS_H_Kit,8,8,8,0.8341763143116635,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,RMX-1,NRC_Canadian_SERS,4,4,2,0.5147006471131552,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,RMX-2,NRC_Canadian_SERS,1,1,0,0.2948090449169794,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,1729,RMX-2,pSERS_Metrohm_silver,11,11,11,0.8896301752219749,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-1,NRC_Canadian_SERS,2,2,1,0.6531990592253675,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-1,pSERS_Metrohm_silver,3,3,3,0.8411930090629068,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-3,GaN_polymer,2,2,1,0.7198636233192839,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-3,H_SERS_H_Kit,4,4,0,0.7041970575922516,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-3,NRC_Canadian_SERS,3,3,0,0.6295211810879889,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Agilent-3,pSERS_Metrohm_silver,8,8,7,0.916877107556461,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-1,GaN_polymer,3,3,1,0.7968062839292407,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-1,pSERS_Metrohm_silver,4,4,4,0.7977412191565207,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-2,H_SERS_H_Kit,10,10,8,0.6990131242997483,0.8
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-2,NRC_Canadian_SERS,3,3,3,0.4179613539903464,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-3,NRC_Canadian_SERS,4,4,0,0.4840680392167175,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Mira-3,pSERS_Metrohm_silver,8,8,7,0.7942778644658068,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-1,NRC_Canadian_SERS,3,3,0,0.5496306918374518,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-1,pSERS_Metrohm_silver,5,5,5,0.9435861405465266,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-2,GaN_polymer,2,2,2,0.9859881897622438,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-2,H_SERS_H_Kit,10,10,6,0.7999055356052339,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-2,pSERS_Metrohm_silver,7,7,6,0.9336690465258347,0.8571428571428571
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-3,H_SERS_H_Kit,1,1,1,0.948912861137214,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-3,NRC_Canadian_SERS,2,2,0,0.9321506424601753,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,Pendar-3,pSERS_Metrohm_silver,11,11,7,0.815497235379384,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,RMX-1,GaN_polymer,1,1,1,0.9261630375949184,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,RMX-1,H_SERS_H_Kit,8,8,8,0.8323105153944789,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,RMX-1,NRC_Canadian_SERS,4,4,2,0.45081860950590547,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,RMX-2,NRC_Canadian_SERS,1,1,0,0.3537682966605395,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,2718,RMX-2,pSERS_Metrohm_silver,11,11,11,0.8968142171536474,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-1,NRC_Canadian_SERS,2,2,0,0.8884920100477616,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-1,pSERS_Metrohm_silver,3,3,3,0.9431048006314908,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-3,GaN_polymer,2,2,1,0.8905020747956556,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-3,H_SERS_H_Kit,4,4,1,0.7377725185156898,0.25
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-3,NRC_Canadian_SERS,3,3,0,0.5019122969346512,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Agilent-3,pSERS_Metrohm_silver,8,8,6,0.9293727448212371,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-1,GaN_polymer,3,3,1,0.8793937506749936,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-1,pSERS_Metrohm_silver,4,4,3,0.8353251523017805,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-2,H_SERS_H_Kit,10,10,7,0.660755616865434,0.7
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-2,NRC_Canadian_SERS,3,3,2,0.3964445359813304,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-3,NRC_Canadian_SERS,4,4,1,0.45417770948163066,0.25
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Mira-3,pSERS_Metrohm_silver,8,8,7,0.8265000231137234,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-1,NRC_Canadian_SERS,3,3,1,0.5372914465123938,0.3333333333333333
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-1,pSERS_Metrohm_silver,5,5,5,0.9166578621970662,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-2,GaN_polymer,2,2,2,0.9701783342266557,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-2,H_SERS_H_Kit,10,10,6,0.847932686556496,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-2,pSERS_Metrohm_silver,7,7,5,0.9351987852107759,0.7142857142857143
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-3,H_SERS_H_Kit,1,1,1,0.9280971177841206,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-3,NRC_Canadian_SERS,2,2,1,0.6462006236677189,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,Pendar-3,pSERS_Metrohm_silver,11,11,8,0.9043027265107753,0.7272727272727273
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,RMX-1,GaN_polymer,1,1,1,0.831662837905959,1.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,RMX-1,H_SERS_H_Kit,8,8,7,0.810466052227448,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,RMX-1,NRC_Canadian_SERS,4,4,1,0.46350779841956263,0.25
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,RMX-2,NRC_Canadian_SERS,1,1,0,0.635377618589096,0.0
outer,nato_outer_o3__train_strict_core__test_strict_core,minimal_minmax,3141,RMX-2,pSERS_Metrohm_silver,11,11,11,0.8627766854832917,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Agilent-3,H_SERS_H_Kit,1,1,1,0.9382986604963136,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Mira-1,pSERS_Metrohm_silver,1,1,1,0.9027465253277274,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-1,pSERS_Metrohm_silver,1,1,0,0.9822070770709682,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-2,H_SERS_H_Kit,11,11,4,0.7957512939409888,0.36363636363636365
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-2,pSERS_Metrohm_silver,3,3,2,0.8685133155917794,0.6666666666666666
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-3,H_SERS_H_Kit,2,2,1,0.9201314659223112,0.5
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-3,NRC_Canadian_SERS,4,4,1,0.6546075959116544,0.25
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,Pendar-3,pSERS_Metrohm_silver,3,3,1,0.8666863459177865,0.3333333333333333
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,1729,RMX-1,NRC_Canadian_SERS,1,1,1,0.6852577631247966,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Agilent-3,H_SERS_H_Kit,1,1,1,0.6778902533489978,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Mira-1,pSERS_Metrohm_silver,1,1,1,0.8602711176423253,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-1,pSERS_Metrohm_silver,1,1,0,0.9907527026581092,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-2,H_SERS_H_Kit,11,11,4,0.8900764569832067,0.36363636363636365
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-2,pSERS_Metrohm_silver,3,3,2,0.7973261156469075,0.6666666666666666
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-3,H_SERS_H_Kit,2,2,1,0.8254972262129527,0.5
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-3,NRC_Canadian_SERS,4,4,0,0.6924207927798647,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,Pendar-3,pSERS_Metrohm_silver,3,3,1,0.9683379493331937,0.3333333333333333
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,2718,RMX-1,NRC_Canadian_SERS,1,1,1,0.7475393254975704,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Agilent-3,H_SERS_H_Kit,1,1,1,0.938665275957435,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Mira-1,pSERS_Metrohm_silver,1,1,1,0.9540571565340998,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-1,pSERS_Metrohm_silver,1,1,0,0.9037237067967924,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-2,H_SERS_H_Kit,11,11,4,0.872494386800754,0.36363636363636365
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-2,pSERS_Metrohm_silver,3,3,2,0.7911642801348209,0.6666666666666666
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-3,H_SERS_H_Kit,2,2,1,0.776755798641344,0.5
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-3,NRC_Canadian_SERS,4,4,1,0.620505195504897,0.25
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,Pendar-3,pSERS_Metrohm_silver,3,3,1,0.8693293245703643,0.3333333333333333
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,arpls_minmax,3141,RMX-1,NRC_Canadian_SERS,1,1,1,0.6477156221141126,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Agilent-3,H_SERS_H_Kit,1,1,1,0.8746179400841885,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Mira-1,pSERS_Metrohm_silver,1,1,1,0.6964190733539453,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-1,pSERS_Metrohm_silver,1,1,0,0.739013181713001,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-2,H_SERS_H_Kit,11,11,3,0.7972181944414293,0.2727272727272727
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-2,pSERS_Metrohm_silver,3,3,2,0.8536926246346982,0.6666666666666666
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-3,H_SERS_H_Kit,2,2,1,0.9762322050869356,0.5
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-3,NRC_Canadian_SERS,4,4,0,0.7517117009371638,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,Pendar-3,pSERS_Metrohm_silver,3,3,1,0.8994743495044032,0.3333333333333333
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,1729,RMX-1,NRC_Canadian_SERS,1,1,0,0.4189804883633732,0.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,2718,Agilent-3,H_SERS_H_Kit,1,1,1,0.992310816165358,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,2718,Mira-1,pSERS_Metrohm_silver,1,1,1,0.8716702280396669,1.0
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,minimal_minmax,2718,Pendar-1,pSERS_Metrohm_silver,1,1,0,0.9917652663123578,0.0
