stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row298,0.007589006386155836,0.003794503193077918,0.07887136743306522,0.8997153377283347,0.025857516923653227,106,10,8,4,1.5,0.795296393587509,0.11737875640392303
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row306,0.006732536089770357,0.0033662680448851784,0.07070513912334195,0.88383036898083,0.02723139072635344,111,12,4,2,2.5,2.3507591123358953,0.12319605052471161
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row312,0.011461794909031552,0.005730897454515776,0.10784490911416351,0.8240096517178328,0.019158806460244315,80,7,4,3,2.0,0.44281647534759355,0.12389745563268661
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row315,0.009173809120366687,0.0045869045601833434,0.06084876502024815,0.24583548434329164,0.006578173717217786,6,2,0,0,5.0,0.8943654063361952,0.45218764059245586
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row322,0.00445479782619624,0.00222739891309812,0.0631600214894495,0.94278350427154,0.004809674045869282,13,7,5,3,1.0,0.18542044291069268,0.07186254858970642
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row323,0.005152481256009472,0.002576240628004736,0.05131872590533663,0.8242084323093758,0.005700097547045776,11,6,2,1,1.5,0.11292039175138642,0.020597457885742188
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row324,0.005626677965087148,0.002813338982543574,0.07267127444758004,0.9128101262571303,0.00526717161493642,14,7,4,3,2.0,0.3693214956253346,0.048976391553878784
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row330,0.002257888062515556,0.001128944031257778,0.07725710097451605,0.9351338756395607,0.009588504400952453,28,10,3,3,2.5,0.2800758848454258,0.06244100444018841
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row331,0.014154589797650248,0.007077294898825124,0.09527685576450992,0.752490708285147,0.03756178001873195,121,14,5,2,3.0,2.684998092287832,0.19062203913927078
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row334,0.00706656969994694,0.00353328484997347,0.10814102837489378,0.7817796734448568,0.020185983875500305,87,11,4,4,2.0,3.2555386480693365,0.06361769139766693
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row347,0.015932699076452027,0.007966349538226013,0.09628796542931947,0.5626255556690969,0.04229827577284596,132,10,8,3,3.5,2.139146428823909,0.15097306668758392
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row457,0.0017396403472518566,0.0008698201736259283,0.0714436528136275,0.9439700667490123,0.011535704132568624,51,9,5,5,1.0,0.23795239792495443,0.03164631128311157
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row458,0.00434748680691282,0.00217374340345641,0.07653574419053757,0.8667533987935822,0.02130341125519148,97,12,6,5,1.0,1.4313209886743365,0.08053923025727272
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row461,0.0031065501259759957,0.0015532750629879979,0.07710632441556667,0.9040868387245796,0.01645598312695386,80,10,5,3,3.0,0.2866684701125811,0.11681746691465378
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row462,0.0029041424685532203,0.0014520712342766101,0.08074709434470731,0.9150713628567909,0.01718475338537246,80,14,8,4,2.0,1.8541290420027357,0.039561607176437974
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row465,0.003805250492301801,0.0019026252461509005,0.09358361649388072,0.8661478217617106,0.019488767782417458,92,10,10,5,2.0,1.5000570416940748,0.11011485569179058
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row466,0.0070868207128034835,0.0035434103564017418,0.07524895100003656,0.7583858521027689,0.029018824845552446,124,13,13,4,2.0,5.481813145096323,0.055681779980659485
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row469,0.0011059008025915732,0.0005529504012957866,0.06166949760407745,0.9677168782822888,0.004188858043136341,12,9,4,4,1.0,0.13517918164904139,0.01190362498164177
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row470,0.0007824610498985573,0.00039123052494927866,0.05908897792473681,0.9842891114025105,0.0019037978917133712,13,9,4,4,1.0,0.15125627412778755,0.024770960211753845
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row473,0.0014160063627939262,0.0007080031813969631,0.062069736622578704,0.9641708184783216,0.006567323941604367,26,11,7,7,1.0,0.1874159413640621,0.071535749360919
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row474,0.001074350047916691,0.0005371750239583455,0.059264446981524645,0.9806211389943803,0.002164949664738742,12,10,5,5,1.0,0.17838849313831173,0.045135235879570246
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row477,0.001541759126483949,0.0007708795632419745,0.06541519322803126,0.9498926437091287,0.004424603958281556,13,8,5,3,1.0,0.09764248862245026,0.02586449682712555
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row478,0.0007614603388806069,0.00038073016944030344,0.062326038925820344,0.9819951093048437,0.0020435308259493467,11,8,4,4,2.0,0.13748268810173772,0.03371571749448776
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row479,0.0018968382791695094,0.0009484191395847547,0.07543061195878112,0.9446049171787487,0.005701083837775514,15,9,7,5,1.0,0.18459862392387746,0.033333636820316315
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row480,0.0010058052526213154,0.0005029026263106577,0.05816996170901827,0.9810801532619422,0.0023685426540428897,11,9,4,4,2.0,0.13212856263067538,0.046654845579075066
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row481,0.00970167628247735,0.004850838141238675,0.10091869339477007,0.8356696079094785,0.015529194088781619,61,7,12,5,1.0,0.6363414023334313,0.2850573882460594
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row482,0.01084910837335069,0.005424554186675345,0.12982110023106702,0.8553912324077706,0.008485272525348201,20,7,10,5,1.0,0.5297560368869585,0.12021511793136597
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row483,0.0026954954072659267,0.0013477477036329634,0.07835880686030189,0.916268302185285,0.014538867552473675,66,11,8,4,2.0,1.2879294333944638,0.07603235729038715
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row484,0.006515761953930631,0.0032578809769653154,0.07848559350956567,0.7819572943963062,0.03284646422070052,132,12,19,3,2.0,5.781265743030687,0.044441431760787964
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row485,0.015663261962481655,0.007831630981240827,0.08120243286949444,0.2775476826289529,0.052178935280867984,136,17,41,9,3.0,7.537284302929896,0.2510935366153717
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row486,0.010357128776466462,0.005178564388233231,0.0858123210241282,0.7001022854083192,0.04067170608522636,142,9,29,5,2.0,1.0434065338338734,0.2860393226146698
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row497,0.010269729649095088,0.005134864824547544,0.2070892204753229,0.45263728014877913,0.011143312472184854,37,6,6,4,2.0,0.04632915000211554,0.06253721588291228
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row498,0.007602839651514944,0.003801419825757472,0.06607359714640434,0.8808376816745694,0.01165876202551382,50,9,7,5,2.0,0.519992920240947,0.06947752833366394
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row31,0.003950069180878873,0.0019750345904394366,0.03388030588080694,0.7462241425544419,0.007159709291798728,7,4,2,2,2.0,0.7164509142126456,0.06304769217967987
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row33,0.0007174268610718185,0.00035871343053590926,0.03310798471127929,0.9930840465556687,0.0035878905294729133,8,2,1,1,3.0,0.34965624584691435,0.026520087383687496
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row36,0.010297593098365806,0.005148796549182903,0.25692264348107674,0.39585029488502793,0.01242453223987208,61,5,4,2,1.0,2.8371193314293404,0.10844619572162628
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row37,0.010131085081258696,0.005065542540629348,0.15371504241098566,0.7302358817727017,0.018251200739362372,82,12,5,2,2.0,2.688881433179183,0.16654811892658472
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row38,0.004163626734970705,0.0020818133674853525,0.11099372646294613,0.8822895182878733,0.009447140759854977,34,9,3,2,2.0,0.2267087763084385,0.08321897126734257
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row50,0.005764022772770193,0.0028820113863850965,0.19806773942304776,0.7408104417265878,0.006670324436529752,22,7,2,1,3.0,0.268844581838952,0.05463825725018978
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row54,0.0079994877023307,0.00399974385116535,0.03292521878790654,0.5285179197803854,0.008691634791237968,11,5,1,0,2.0,0.7853095276801554,0.08742058277130127
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row64,0.0016751927121067855,0.0008375963560533927,0.0471097016247444,0.9746626453964495,0.008352218999394348,33,9,3,3,2.0,0.15084464842105572,0.03830323368310928
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row65,0.0035442179642037257,0.0017721089821018628,0.10183297954179941,0.8373606039506973,0.01677591802984742,73,9,4,3,2.0,1.6539046766076602,0.09295031428337097
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row177,0.02258805912122316,0.01129402956061158,0.09789784388907359,0.09493502613742437,0.05595013265098844,141,12,4,0,3.0,5.233627993044761,0.07410155236721039
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row181,0.02956078478456762,0.01478039239228381,0.1277804559750581,0.17820826785309066,0.05370208304641502,146,11,9,2,3.0,11.757044720874392,0.1643345057964325
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row188,0.003502898255590889,0.0017514491277954446,0.06050873870167616,0.9379920041984839,0.021556792567883218,85,9,5,5,2.0,0.11047855180454028,0.11818873137235641
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row191,0.0015062479080812689,0.0007531239540406344,0.04170306360995594,0.9876774744353052,0.006187459186684074,11,9,7,7,1.0,0.11944786659362432,0.031217023730278015
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row202,0.01232923015391088,0.00616461507695544,0.07684421639470232,0.5540937862595859,0.03399229291826487,120,14,7,3,2.0,3.6723761160297297,0.09732908010482788
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row204,0.0198881322495207,0.00994406612476035,0.12298418668553028,0.3642383300531419,0.03587429627510054,128,13,3,2,3.0,3.2510972838683694,0.08018377423286438
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row223,0.001226858879393529,0.0006134294396967645,0.044660329055368785,0.9863364337944973,0.0026952368333097963,10,8,6,6,1.0,0.10295747106304187,0.06056345012621023
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row227,0.006214972186833527,0.0031074860934167635,0.1101696547159416,0.913987740660568,0.002426795281519714,1,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row230,0.004884239614586036,0.002442119807293018,0.08173682104055599,0.9423452891178401,0.004225630284220513,11,7,4,4,2.0,0.053480868056216956,0.10335775115527213
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row231,0.004123694347262969,0.0020618471736314845,0.09248382736462762,0.9482115501335037,0.002152453045377375,2,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row239,0.00228844945336672,0.00114422472668336,0.057744988133853654,0.9770454926022932,0.0038423943544122654,11,8,6,6,1.0,0.13687172232626818,0.06209249049425125
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row242,0.0014131197325675427,0.0007065598662837713,0.05085826019062288,0.9869577342085462,0.0024091393262249635,4,0,0,0,,,
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row243,0.005732066155531178,0.002866033077765589,0.10191393605053634,0.9296865049193793,0.00599818945887299,10,3,1,1,1.0,0.05557408294002178,0.14705468155443668
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row257,0.0027350828526495918,0.0013675414263247959,0.05109469327236788,0.9770201607058641,0.004260050103267921,14,13,8,8,1.0,0.0999009487802943,0.07383452355861664
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row261,0.01882930066363772,0.00941465033181886,0.11467423997530772,0.6988778823193434,0.036858307900173325,114,14,9,8,2.0,1.4488137259592024,0.327064897865057
outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row39,0.0028050285302091364,0.0014025142651045682,0.08121795380796475,0.900063621433195,0.018455710481087278,93,10,2,2,3.0,0.6974817874909117,0.1216572867706418
