epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
91,1.0,0.013337305188179016,0.009187156856060029,5.814357833862305,0.004150148346796791,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
92,1.0,0.013195385858416557,0.00860054824501276,6.437367553710938,0.004594837654326151,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
93,1.0,0.013184606246650219,0.008597651049494743,6.426324520111084,0.004586955403362659,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
94,1.0,0.012978156991302968,0.00861671207472682,6.110384082794189,0.00436144474146623,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
95,1.0,0.013277182541787624,0.009409249164164066,5.418974533081054,0.0038679332855682045,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
96,1.0,0.01359576914459467,0.009403038509190083,5.874015979766845,0.004192730892053423,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
97,1.0,0.013611206337809562,0.008364465571939945,7.35068374633789,0.005246740718299708,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
98,1.0,0.013186846747994424,0.008213592134416104,6.9675297164917,0.004973254615625767,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
99,1.0,0.013006835840642453,0.008523357808589935,6.28135238647461,0.004483477791916209,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
100,1.0,0.013301302082836627,0.00896229924634099,6.078943290710449,0.004339003062605602,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
1,0.0,0.04716926634311676,0.04716926634311676,1.9882772278785705,0.0014191843168298148,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
2,0.08,0.044756661355495456,0.04359904140233994,20.27281997680664,0.014470249805001171,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
3,0.16,0.04228099599480629,0.03948248401284218,24.504469909667968,0.017490699435880063,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
4,0.24,0.039301905930042264,0.036047491282224654,18.997643280029298,0.01356005944327573,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
5,0.32,0.03718422397971153,0.03217734381556511,21.920751876831055,0.015646503837852287,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
6,0.4,0.03593580052256584,0.030196150541305544,20.103122787475584,0.01434912404530734,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
7,0.48,0.03418997973203659,0.028897653222084044,15.446977157592773,0.011025679627118324,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
8,0.56,0.0318576242774725,0.026939296647906303,12.30460205078125,0.008782728087638294,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
9,0.64,0.030222793817520143,0.025259236395359038,10.865537338256836,0.00775555841417333,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
10,0.72,0.028836527019739152,0.02383271388709545,9.736585998535157,0.0069497401845361574,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
11,0.8,0.027655479162931443,0.022677396461367606,8.717867889404296,0.006222603775449176,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
12,0.88,0.026667854264378548,0.022066962271928788,7.324829750061035,0.005228286759501095,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
13,0.96,0.026484299451112747,0.021627590656280518,7.087758903503418,0.005059071308710505,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
14,1.0,0.02494705006480217,0.02013845220208168,6.736846504211425,0.004808598504076678,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
15,1.0,0.02439053192734718,0.02029518149793148,5.737585678100586,0.004095350234190282,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
16,1.0,0.024079841673374177,0.019841824546456336,5.937461853027344,0.004238017025715449,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
17,1.0,0.02421620987355709,0.01964615613222122,6.402645759582519,0.004570054075362255,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
18,1.0,0.024197198227047922,0.020547658577561377,5.113004665374756,0.003649539375713602,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
19,1.0,0.02322350338101387,0.019093085080385208,5.786716156005859,0.004130418384015603,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
20,1.0,0.023847115337848664,0.019517777338624,6.065402965545655,0.0043293383051717736,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
21,1.0,0.023440140783786773,0.019285800233483315,5.820230979919433,0.004154340456759053,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
22,1.0,0.02235712707042694,0.01823456048965454,5.775715942382813,0.004122566696918495,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
23,1.0,0.022949222847819327,0.01883490338921547,5.764161510467529,0.004114319422175253,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
24,1.0,0.02234434098005295,0.018592798486351966,5.255910873413086,0.00375154237930984,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
25,1.0,0.02276759296655655,0.01923986718058586,4.942343883514404,0.0035277258269196315,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
26,0.0,0.018136452659964563,0.018136452659964563,5.68390459060669,0.004057033969026902,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
27,0.08,0.017605707496404648,0.017003770247101785,10.54142147064209,0.007524212327367659,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
28,0.16,0.018294153660535814,0.016463235765695573,16.031973915100096,0.011443236199214914,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
29,0.24,0.018511008471250534,0.01593694992363453,15.026069030761718,0.010725245560857757,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
30,0.32,0.0186974673345685,0.01609039667993784,11.414082717895507,0.008147096872159533,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
31,0.4,0.019017286971211432,0.016274152472615242,9.607829513549804,0.006857836911884229,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
32,0.48,0.018979019075632094,0.015804255604743956,9.266341972351075,0.006614091343576784,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
33,0.56,0.01980987548828125,0.016040943488478662,9.429060249328613,0.006730235724003292,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
34,0.64,0.019724357947707175,0.015811787992715834,8.5648610496521,0.006113391184619629,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
35,0.72,0.020334706380963324,0.016908233650028706,6.667345199584961,0.004758990149596689,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
36,0.8,0.019488133192062378,0.016093434616923332,5.944966926574707,0.00424337396614897,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
37,0.88,0.020701957643032076,0.01722905371338129,5.529021453857422,0.003946482122667682,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
38,0.96,0.020629121661186217,0.016826933920383452,5.548818416595459,0.003960612717056003,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
39,1.0,0.020703125521540643,0.016923190280795097,5.29568941116333,0.0037799353398738976,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
40,1.0,0.0207645832747221,0.017122577242553234,5.102450504302978,0.0036420060701662944,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
41,1.0,0.020560613125562666,0.016756516806781294,5.3295383644104,0.0038040959060745183,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
42,1.0,0.0209195975959301,0.01670550025999546,5.903950157165528,0.004214097185699877,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
43,1.0,0.020476183518767357,0.016375481337308883,5.745084342956543,0.004100702600254491,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
44,1.0,0.020004458203911783,0.016368209458887575,5.0943840217590335,0.0036362484095353556,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
45,1.0,0.020321601182222367,0.01692222397774458,4.762527236938476,0.0033993770427826384,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
46,1.0,0.02040951803326607,0.017101464569568636,4.634582481384277,0.0033080531630151873,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
47,1.0,0.019948321729898452,0.016678669154644013,4.5807838630676265,0.003269653007186029,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
48,1.0,0.020205047726631165,0.017032562717795373,4.44465217590332,0.0031724854931501215,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
49,1.0,0.019703637063503265,0.016029367707669735,5.147650928497314,0.0036742690424677476,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
50,1.0,0.020221092849969865,0.016054789423942565,5.836990718841553,0.004166303154062493,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
51,0.0,0.015562622249126435,0.015562622249126435,5.722664680480957,0.004084699986067778,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
52,0.08,0.015551019087433815,0.015114176124334334,7.650211563110352,0.005460536447616239,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
53,0.16,0.015659425407648087,0.014567533396184445,9.560879058837891,0.006824324810019908,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
54,0.24,0.01585425779223442,0.013891993463039399,11.454718856811523,0.008176101967745555,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
55,0.32,0.016187618747353555,0.013434449695050716,12.05371681213379,0.00860365225705481,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
56,0.4,0.01688958115875721,0.013926050439476968,10.379763870239257,0.00740882503229069,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
57,0.48,0.016828591674566268,0.013770922981202603,8.924570960998535,0.006370143441112445,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
58,0.56,0.0173447135835886,0.014178667142987251,7.920770492553711,0.005653654884049758,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
59,0.64,0.017686589285731316,0.014486290216445923,7.005655307769775,0.0050004677428763565,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
60,0.72,0.017740109711885454,0.014379304684698582,6.5395668029785154,0.004667785012832631,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
61,0.8,0.017978515923023224,0.014743764922022819,5.664858436584472,0.004043439283786204,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
62,0.88,0.018560040593147278,0.015328181497752667,5.145266914367676,0.0036725673906978415,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
63,0.96,0.018081826716661455,0.014576864317059518,5.115054492950439,0.003651002493183754,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
64,1.0,0.018315922394394876,0.014734938368201255,5.016959171295166,0.0035809844191971208,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
65,1.0,0.018319646418094634,0.014953987412154675,4.715288887023926,0.0033656594482683265,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
66,1.0,0.01849492736160755,0.015260005295276642,4.532126483917236,0.003234922543838141,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
67,1.0,0.018448535427451132,0.014808453246951103,5.099755630493164,0.003640082534256363,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
68,1.0,0.0181878362596035,0.014542076736688614,5.107709045410156,0.0036457594899430095,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
69,1.0,0.0181571426987648,0.015029871203005314,4.381306991577149,0.0031272712288202345,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
70,1.0,0.017699219323694705,0.014649314135313033,4.272917394638061,0.0030499053494918355,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
71,1.0,0.018004278615117074,0.014877842515707016,4.38013729095459,0.00312643632473561,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
72,1.0,0.017878692224621774,0.014645410105586051,4.529828834533691,0.0032332825371403934,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
