epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
23,1.0,0.02699483485862953,0.02195489242253907,7.0609598025705775,0.005039942757009691,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
24,1.0,0.026752214387766298,0.02182763679728881,6.899333765301428,0.004924577990936065,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
25,1.0,0.026064635606348408,0.02099643942944195,7.100542592248095,0.00506819599732198,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
26,0.0,0.019425485846185517,0.019425485846185517,11.289143238838612,0.008057918086251685,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
27,0.08,0.018450009847724373,0.01710083948608704,23.627352112835446,0.016864633913515663,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
28,0.16,0.01924506135559878,0.01620995086373889,26.57618479737079,0.018969439541306775,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
29,0.24,0.01955627430695222,0.016347378259933897,18.73193164282398,0.013370400887097773,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
30,0.32,0.020194738176904998,0.016784768109659946,14.929274786964243,0.010656156164856705,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
31,0.4,0.020530062362630254,0.016660882975179408,13.551801874264681,0.009672949232166082,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
32,0.48,0.021159381270146747,0.017046089272664596,12.005671432441483,0.008569358624155234,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
33,0.56,0.02161159599772761,0.017201099253418367,11.034117715429966,0.007875887020292623,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
34,0.64,0.021871177554916205,0.01720615323822821,10.21203077279411,0.007289101194000078,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
35,0.72,0.022556699897524343,0.017679349046285625,9.490511679691254,0.006774098272442008,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
36,0.8,0.02236859513829693,0.017581290642359346,8.38376649276653,0.0059841302589339965,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
37,0.88,0.022914342389086847,0.017743830796599597,8.231689292223885,0.005875581222144101,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
38,0.96,0.023725650274900225,0.01852597018641621,7.588282866720994,0.005416333238201994,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
39,1.0,0.02380048659726689,0.018446767689604543,7.500560012978284,0.005353718781569082,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
40,1.0,0.023638889720575044,0.018411005092604717,7.324266586236669,0.005227884786749942,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
41,1.0,0.023747625932595013,0.018616818991507713,7.188260528450481,0.005130806943933248,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
42,1.0,0.02314252140874498,0.017660368495802468,7.680496242637165,0.005482152921225671,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
43,1.0,0.02273970201074658,0.0177866499510926,6.939225987935527,0.004953052097027499,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
44,1.0,0.02314423180802321,0.018075748741207726,7.100944535803501,0.005068482894934691,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
45,1.0,0.022666396537176964,0.01744582811092241,7.314017070408236,0.005220568929627577,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
46,1.0,0.02251832560686843,0.01757471574067755,6.9259972237116,0.004943609724276659,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
47,1.0,0.0225881968145316,0.017544276691541103,7.066532793698705,0.0050439206236250565,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
48,1.0,0.022614101203312354,0.017456783960542278,7.225401565772997,0.005157317320323338,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
49,1.0,0.022451894043540494,0.01747895416644891,6.967088509108773,0.004972939692440238,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
50,1.0,0.022472078134494002,0.017271563859234167,7.285920155697841,0.005200514029762913,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
51,0.0,0.015997636889767144,0.015997636889767144,10.172621710229214,0.007260971955909503,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
52,0.08,0.015622533998584705,0.014454514032102113,20.454946983887147,0.014600247668727443,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
53,0.16,0.01657066153778133,0.013968922757594364,22.781474299506268,0.01626086673769184,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
54,0.24,0.01695220218562179,0.014165050266654294,16.269999698511537,0.011613133260893317,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
55,0.32,0.01748149928772701,0.014661729232668353,12.345306929469318,0.008811782248015217,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
56,0.4,0.018021470210752295,0.014796171011648719,11.296610632764015,0.008063248131880096,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
57,0.48,0.01855287902541655,0.014821971175776424,10.889587343681885,0.007772724727824329,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
58,0.56,0.019152924123830663,0.015245990042029658,9.774312294220882,0.006976668304226183,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
59,0.64,0.01956921624370011,0.015366284179980809,9.200481579048143,0.0065670817837602735,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
60,0.72,0.02000947899278417,0.01553522388046519,8.706154783077944,0.006214243242739431,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
61,0.8,0.020508328285755717,0.01581412736778205,8.220719278801514,0.005867751091221638,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
62,0.88,0.020630995649680732,0.01592063458606941,7.499109341934821,0.005352683327576603,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
63,0.96,0.0211312781646193,0.01626520559047668,7.101425150785798,0.005068825946313917,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
64,1.0,0.02137642148194707,0.016227368887363293,7.213822861756927,0.005149052720740133,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
65,1.0,0.021339466173352382,0.016469459859605205,6.8228790236273635,0.004870006440847512,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
66,1.0,0.02118214166449851,0.016156775248359713,7.0405381987090685,0.005025366308857294,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
67,1.0,0.021099996816871035,0.016080487997439708,7.032332014744227,0.005019508932722503,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
68,1.0,0.021064948421528135,0.016163853974276353,6.866433470446112,0.004901094554208503,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
69,1.0,0.02100652070333019,0.01608592884120759,6.893749327567424,0.004920591954009582,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
70,1.0,0.020941690792229767,0.016086511133870468,6.802107272961019,0.004855180066353332,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
71,1.0,0.021081911619287803,0.016191456257406565,6.8515279615700555,0.004890455361577484,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
72,1.0,0.020833606316146617,0.015876527443554365,6.944867884966108,0.004957079147013639,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
73,1.0,0.020782090042617912,0.016138523470066973,6.505636370244889,0.004643566288540249,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
74,1.0,0.02080119891265679,0.015906284640171617,6.857774780588535,0.004894914190284465,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
75,1.0,0.020616377921536016,0.015754596629754522,6.811355929383075,0.0048617815341777835,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
76,0.0,0.014863077482382107,0.014863077482382107,9.55666808880905,0.006821319121205602,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
77,0.08,0.01456799338488252,0.013467777094857764,19.26753947185925,0.013752704833589759,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
78,0.16,0.01560739124347644,0.013234160997641317,20.780599523721975,0.014832690595090632,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
79,0.24,0.015894571392877137,0.013315365892001845,15.056110851374996,0.010746688687633829,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
80,0.32,0.016321903952317203,0.013805974682429658,11.015053827858976,0.007862279677272646,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
81,0.4,0.016901445943331886,0.013878485711654795,10.587918296639655,0.007557400639999754,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
82,0.48,0.017440283769227707,0.013962724846779568,10.15012442583778,0.0072449139370719335,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
83,0.56,0.01791991283609704,0.014196647396589416,9.31481260155542,0.006648688509318644,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
84,0.64,0.018415060172574382,0.014464790682408218,8.647387816323548,0.00617229679965992,strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,99
