reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_matched_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,observation_uid,candidate,family_base,row_correlation_to_unsmoothed_family,high_frequency_noise_score,high_frequency_noise_score_reference,relative_high_frequency_noise_reduction
3.0,3.0,0.0,0.0,1.0,0.006479680655408721,0.0014914833683602469,session2_row349,minimal_sg11_minmax,minimal_minmax,0.999993758601099,0.0003636256362870703,0.0007778466258652423,0.5325227053821964
4.0,4.0,0.0,0.0,1.0,0.00352197973012505,0.00160458306437343,session2_row350,minimal_sg11_minmax,minimal_minmax,0.9999460528820606,0.0006721386855046158,0.0015128060945648046,0.5557007022119561
3.0,1.0,0.0,0.0,1.0,0.0018188277636490698,0.0009267734943392281,session2_row351,minimal_sg11_minmax,minimal_minmax,0.9999916044648353,0.00039170661452511864,0.0008921991803961938,0.5609650590004177
136.0,75.0,1.0,1.0,1.0,0.38605724964989263,0.04941887745645088,session2_row353,minimal_sg11_minmax,minimal_minmax,0.97634335397318,0.016815783078443374,0.05142050643666366,0.6729751563385333
128.0,60.0,3.0,3.0,1.0,0.29745271750045554,0.061841341404352934,session2_row355,minimal_sg11_minmax,minimal_minmax,0.976205084354551,0.015617981940074193,0.0532952571047322,0.7069536242337137
110.0,73.0,0.0,0.0,1.0,0.2560546014793648,0.05224296606784712,session2_row357,minimal_sg11_minmax,minimal_minmax,0.9832920358186934,0.015084952787699113,0.04157171809647689,0.6371342470693429
148.0,89.0,4.0,4.0,1.0,0.3105110648117177,0.0767620264117097,session2_row359,minimal_sg11_minmax,minimal_minmax,0.9021774891305979,0.03547601023792887,0.10756391149335681,0.6701866848704188
144.0,92.0,4.0,4.0,1.0,0.31807245798156025,0.08494326531987842,session2_row362,minimal_sg11_minmax,minimal_minmax,0.9126359245171232,0.03139769860758049,0.08533714617745188,0.6320746589967814
9.0,9.0,7.0,7.0,0.0,0.00965117919557132,0.0016622623923617796,session2_row370,minimal_sg11_minmax,minimal_minmax,0.9999756388738096,0.0006256999414179788,0.0016537340432183985,0.6216441549450848
81.0,43.0,6.0,6.0,1.0,0.22536774519358582,0.02985544696306619,session2_row371,minimal_sg11_minmax,minimal_minmax,0.9887544929966516,0.009805671588713134,0.030124478240513883,0.6744948904865792
17.0,15.0,6.0,6.0,1.0,0.018505793145478767,0.005956887570130798,session2_row372,minimal_sg11_minmax,minimal_minmax,0.9996478262468679,0.0020577739107332585,0.006663490450920542,0.6911867847804924
125.0,85.0,8.0,8.0,1.0,0.2751561336620957,0.0859345614267572,session2_row373,minimal_sg11_minmax,minimal_minmax,0.947210583093972,0.027046779032259483,0.07552727775782599,0.6418938980035336
8.0,7.0,3.0,3.0,0.0,0.02383118946531832,0.007250297916450987,session2_row374,minimal_sg11_minmax,minimal_minmax,0.9986745812851856,0.002881683102086793,0.00894843098955447,0.6779677794408214
142.0,96.0,4.0,3.0,1.0,0.2842259176028229,0.08758780165038194,session2_row375,minimal_sg11_minmax,minimal_minmax,0.8973319286603311,0.036425265901537066,0.10304382633515112,0.6465070524160903
119.0,82.0,8.0,8.0,1.0,0.2953982839036543,0.059883735554813564,session2_row376,minimal_sg11_minmax,minimal_minmax,0.9594509511453629,0.02111431264209,0.0599898947565495,0.6480355111844098
11.0,10.0,7.0,7.0,0.0,0.01222341585568178,0.004408052163485512,session2_row377,minimal_sg11_minmax,minimal_minmax,0.9998794768703214,0.0011432754890469581,0.0032632421784452676,0.6496504315252329
14.0,12.0,8.0,8.0,0.5,0.015800323955723932,0.006123041838080406,session2_row378,minimal_sg11_minmax,minimal_minmax,0.999206681426399,0.002486539414442613,0.008374147912110943,0.7030695611613803
8.0,8.0,5.0,5.0,0.0,0.004003122338353744,0.0007123493835458766,session2_row379,minimal_sg11_minmax,minimal_minmax,0.9999948228132408,0.00036389370069555134,0.0007087527377906319,0.48657171776167885
13.0,12.0,4.0,4.0,0.0,0.00639239339066873,0.0035119380961322333,session2_row380,minimal_sg11_minmax,minimal_minmax,0.9999620913831883,0.0009256783724472431,0.0015429439545108837,0.40005703399597237
9.0,9.0,0.0,0.0,1.0,0.006188335777042364,0.003887818192729431,session2_row381,minimal_sg11_minmax,minimal_minmax,0.9999437410557322,0.0008885148042330917,0.0019815726089126473,0.551611280738964
9.0,9.0,5.0,5.0,0.0,0.005329380107226149,0.000366830156204645,session2_row382,minimal_sg11_minmax,minimal_minmax,0.9999957684982995,0.0003184183807631587,0.0005645533963267037,0.4359818170699803
140.0,94.0,7.0,6.0,1.0,0.35407861331181234,0.10005366945786592,session2_row383,minimal_sg11_minmax,minimal_minmax,0.91422161636118,0.032121909072904485,0.09320941950032913,0.6553791532540221
8.0,8.0,1.0,1.0,0.5,0.021225027859306127,0.0010601313619789388,session2_row385,minimal_sg11_minmax,minimal_minmax,0.9999819643369,0.0004883948476706962,0.000993137726413728,0.5082304954476804
144.0,94.0,5.0,4.0,1.0,0.275873677794825,0.07914875326310128,session2_row386,minimal_sg11_minmax,minimal_minmax,0.9041312402208653,0.0363674419779186,0.09816829925451148,0.6295398590574312
121.0,68.0,2.0,2.0,1.0,0.31970591153562833,0.05606574242937845,session2_row387,minimal_sg11_minmax,minimal_minmax,0.9756187916130981,0.015482007872569514,0.05014569006186908,0.6912594511419023
3.0,3.0,0.0,0.0,1.0,0.0022570981638643448,0.002243369063345435,session2_row388,minimal_sg11_minmax,minimal_minmax,0.9999925454670333,0.0003549871256528227,0.00076744261449681,0.5374414725645936
4.0,3.0,0.0,0.0,0.0,0.005224247163557298,0.0011583367592836735,session2_row389,minimal_sg11_minmax,minimal_minmax,0.9999944077379195,0.0004281124092108133,0.0009040334846588415,0.5264418669487982
4.0,3.0,0.0,0.0,1.0,0.013226211587270002,0.0029569230237198596,session2_row390,minimal_sg11_minmax,minimal_minmax,0.9999695446349288,0.000647870599772712,0.002140920688964474,0.6973869218452573
3.0,2.0,0.0,0.0,1.0,0.022762330681082705,0.0018748105429421957,session2_row391,minimal_sg11_minmax,minimal_minmax,0.9999925617616933,0.0003924720899356585,0.000847466467847817,0.5368877650907407
4.0,3.0,0.0,0.0,2.0,0.018329465473542243,0.0034031464301051417,session2_row392,minimal_sg11_minmax,minimal_minmax,0.9999476281475289,0.0007369736196706198,0.002353489613748398,0.6868592003272777
3.0,3.0,0.0,0.0,0.0,0.007283371563961954,0.0023791687469466583,session2_row393,minimal_sg11_minmax,minimal_minmax,0.9999910387417885,0.0004536989292194762,0.001015960347317231,0.5534285069121798
2.0,2.0,0.0,0.0,1.5,0.04546414817672793,0.001235687808298691,session2_row394,minimal_sg11_minmax,minimal_minmax,0.9999939481548921,0.000296866737624123,0.0009999600893925876,0.7031214137711729
9.0,9.0,5.0,5.0,1.0,0.010251748243477092,0.003396617881680608,session2_row395,minimal_sg11_minmax,minimal_minmax,0.9998643102094001,0.00117980768155469,0.003350791569596318,0.647901799604675
139.0,94.0,1.0,1.0,1.0,0.24955455524170694,0.05901380913609956,session3_row2,minimal_sg11_minmax,minimal_minmax,0.8996870155762428,0.03412007098200213,0.09139921145810176,0.6266918451737071
92.0,54.0,5.0,5.0,1.0,0.23167680689378128,0.03796073084390106,session3_row3,minimal_sg11_minmax,minimal_minmax,0.9754681009180758,0.01169649787331628,0.035874435624122576,0.6739600869023468
142.0,86.0,4.0,4.0,1.0,0.34319507339343125,0.05834579713896698,session3_row4,minimal_sg11_minmax,minimal_minmax,0.8911367489353696,0.02789506825616827,0.08994913980024737,0.6898795439498849
104.0,60.0,2.0,2.0,1.0,0.2604365262930289,0.04481370385797035,session3_row5,minimal_sg11_minmax,minimal_minmax,0.9654328440155329,0.016298825971736326,0.0523611771545018,0.6887230796274216
122.0,68.0,1.0,1.0,1.0,0.2859844156260468,0.04460084068857598,session3_row10,minimal_sg11_minmax,minimal_minmax,0.916807053919938,0.025422760545379237,0.07568738204152484,0.6641083380129149
105.0,59.0,4.0,4.0,1.0,0.2855996221726168,0.042469675205504265,session3_row11,minimal_sg11_minmax,minimal_minmax,0.9517629493899834,0.01913622193319487,0.06148353337700618,0.688758584906711
86.0,48.0,5.0,5.0,1.0,0.1844093326671314,0.03674558324929633,session3_row12,minimal_sg11_minmax,minimal_minmax,0.9858196450735045,0.011439658072351014,0.03458315996170602,0.6692130480552337
139.0,98.0,8.0,7.0,1.0,0.306225763353253,0.05592183560609773,session3_row13,minimal_sg11_minmax,minimal_minmax,0.9182987737271803,0.03465931871800794,0.09251739764301627,0.6253751229391155
149.0,96.0,1.0,1.0,1.0,0.302655065152482,0.07712225776871767,session3_row14,minimal_sg11_minmax,minimal_minmax,0.9069345230192036,0.03749788029138629,0.10110240744614674,0.6291099169783871
146.0,98.0,3.0,2.0,1.0,0.2976050003249338,0.08571365655599752,session3_row15,minimal_sg11_minmax,minimal_minmax,0.8819293444126043,0.039887889252407514,0.10355619711810626,0.6148189064251248
10.0,10.0,2.0,2.0,0.5,0.025835564485915702,0.004934426317292434,session3_row26,minimal_sg11_minmax,minimal_minmax,0.999814705287821,0.0012725217759144934,0.004197560888791129,0.6968425689041113
7.0,7.0,2.0,2.0,0.0,0.01188938488397237,0.002232609070386804,session3_row27,minimal_sg11_minmax,minimal_minmax,0.999972387401187,0.0006610819943614993,0.0013617333284395366,0.5145290340223523
10.0,9.0,5.0,5.0,1.0,0.0159970607840158,0.004753065041992577,session3_row29,minimal_sg11_minmax,minimal_minmax,0.9997762730775036,0.001422552395975611,0.004530110302881223,0.6859784197592618
9.0,9.0,6.0,6.0,0.0,0.0035868178344884926,0.0005828612441210468,session3_row30,minimal_sg11_minmax,minimal_minmax,0.9999859290265128,0.0006218532194878701,0.0012076859599521417,0.48508698444046416
9.0,9.0,3.0,3.0,0.0,0.014925513223928507,0.0015022050793780384,session3_row31,minimal_sg11_minmax,minimal_minmax,0.9999244518886214,0.0009945343814949915,0.0025600249621172194,0.611513795290308
9.0,9.0,2.0,2.0,0.0,0.012864218678122855,0.0025474371689748615,session3_row33,minimal_sg11_minmax,minimal_minmax,0.9999763891457364,0.0007670915932362699,0.0014730693399000168,0.4792562899392533
10.0,9.0,3.0,3.0,1.0,0.034617504339947175,0.003287835767840419,session3_row34,minimal_sg11_minmax,minimal_minmax,0.9995470734849916,0.0015835098710337916,0.005185118136674874,0.6946048615877306
2.0,2.0,0.0,0.0,0.5,0.46642606406057074,0.0025015307103715204,session3_row35,minimal_sg11_minmax,minimal_minmax,0.9999797790967433,0.0004865950453458512,0.0012099902430296873,0.5978520916602859
8.0,8.0,3.0,3.0,1.0,0.0174085566563246,0.005123418494551557,session3_row47,minimal_sg11_minmax,minimal_minmax,0.9996121885529897,0.0015765708026592516,0.005390468392951167,0.7075261948069577
3.0,3.0,1.0,1.0,1.0,0.13227473190374706,0.0014938444107509552,session3_row49,minimal_sg11_minmax,minimal_minmax,0.9999794882553013,0.0005002705847251793,0.0011416326807735478,0.5617937422865245
107.0,53.0,5.0,5.0,1.0,0.2861705226437926,0.047734883860912763,session3_row57,minimal_sg11_minmax,minimal_minmax,0.9643947707523131,0.01709746575683516,0.06005714842715683,0.7153133939155863
139.0,88.0,8.0,7.0,1.0,0.24876245492692164,0.06446990678160125,session3_row58,minimal_sg11_minmax,minimal_minmax,0.9012356512616414,0.030384608699182893,0.09194121654670759,0.6695213546174144
151.0,93.0,5.0,5.0,1.0,0.3212874426090778,0.07937866376022862,session3_row59,minimal_sg11_minmax,minimal_minmax,0.8698276684951579,0.03762510661373757,0.10799629632223472,0.6516074356710031
118.0,69.0,9.0,9.0,1.0,0.25410612545223776,0.045944020632339266,session3_row60,minimal_sg11_minmax,minimal_minmax,0.9573460160736778,0.018507646615727062,0.06035461304570696,0.6933515818962985
112.0,67.0,5.0,5.0,1.0,0.26746946351832873,0.05909908440524042,session3_row69,minimal_sg11_minmax,minimal_minmax,0.9640805859536951,0.01860236776506921,0.05132722940049881,0.6375731169918081
102.0,55.0,9.0,9.0,1.0,0.13128367703478677,0.033156983667595175,session3_row70,minimal_sg11_minmax,minimal_minmax,0.9768851197612897,0.012201256620791068,0.037156518398944426,0.671625406616738
145.0,96.0,3.0,3.0,1.0,0.31758659776175024,0.07843100930340521,session3_row71,minimal_sg11_minmax,minimal_minmax,0.8964490760463859,0.03046363344421465,0.08869358074400081,0.656529444536208
146.0,93.0,5.0,4.0,1.0,0.3109165624500201,0.08463260117926732,session3_row73,minimal_sg11_minmax,minimal_minmax,0.8947250347320738,0.03313295975567739,0.08906803418644393,0.628003917922776
156.0,95.0,6.0,5.0,1.0,0.30282983096063953,0.11946515674943131,session3_row74,minimal_sg11_minmax,minimal_minmax,0.8860311128080551,0.03416504949443472,0.09900108972756794,0.6549022885662128
150.0,91.0,7.0,6.0,1.0,0.33726570632605835,0.0944567500373657,session3_row82,minimal_sg11_minmax,minimal_minmax,0.9010670496199739,0.030728885361602776,0.10338769619901035,0.7027800551580825
75.0,39.0,9.0,9.0,1.0,0.2672091966939026,0.029212998767155537,session3_row83,minimal_sg11_minmax,minimal_minmax,0.9871691919363704,0.009320124172714534,0.03259383820407147,0.7140525729323186
147.0,96.0,7.0,5.0,1.0,0.335494362251585,0.08746510364615756,session3_row84,minimal_sg11_minmax,minimal_minmax,0.8862648546137305,0.04069728867427755,0.1071224982177609,0.620086449145844
147.0,96.0,4.0,4.0,1.0,0.3025406419743608,0.07710449168800945,session3_row86,minimal_sg11_minmax,minimal_minmax,0.8876663689680877,0.03477686795404086,0.10586067343709415,0.6714845388291771
147.0,100.0,11.0,9.0,1.0,0.3119494989371604,0.11513107167492567,session3_row93,minimal_sg11_minmax,minimal_minmax,0.885243367943463,0.041926377691841286,0.11190510186624619,0.6253398907410539
143.0,92.0,12.0,11.0,1.0,0.30056689355132804,0.07738406358399882,session3_row94,minimal_sg11_minmax,minimal_minmax,0.9246776012183496,0.03134745743147319,0.09055829574406848,0.6538422330730929
77.0,50.0,7.0,7.0,1.0,0.1889717249062393,0.030169142407100426,session3_row95,minimal_sg11_minmax,minimal_minmax,0.992086298728519,0.008979916446357233,0.02579733657843078,0.6519052880108032
143.0,90.0,1.0,1.0,1.0,0.30584649183525037,0.07327064706374961,session3_row96,minimal_sg11_minmax,minimal_minmax,0.9062684553709568,0.03388301928028567,0.09373450239728363,0.638521372453911
10.0,10.0,7.0,7.0,1.0,0.013614721895350158,0.004030051696752503,session3_row98,minimal_sg11_minmax,minimal_minmax,0.9996719457937333,0.00164078732170601,0.005181097655691324,0.6833127976455644
10.0,10.0,7.0,7.0,0.0,0.0060896263237261924,0.0010051247062579372,session3_row99,minimal_sg11_minmax,minimal_minmax,0.9999929839102375,0.00045301692384570175,0.000815895290763377,0.44476095281559347
5.0,5.0,1.0,1.0,0.0,0.017778975617249806,0.0025476901821442355,session3_row101,minimal_sg11_minmax,minimal_minmax,0.9999738986915214,0.0006038554687592904,0.0012971258817939771,0.5344665639358501
5.0,5.0,0.0,0.0,0.0,0.0042527607190178405,0.0009462907734142101,session3_row103,minimal_sg11_minmax,minimal_minmax,0.9999914125662099,0.00034303004449483677,0.0007084589524498134,0.5158081589502721
8.0,8.0,0.0,0.0,0.0,0.008608649420937852,0.0020588267940506305,session3_row105,minimal_sg11_minmax,minimal_minmax,0.9999726852512307,0.000679756909916729,0.0013459260315414493,0.49495225295685563
10.0,10.0,7.0,7.0,0.5,0.006672485592525607,0.0047116379154422405,session3_row128,minimal_sg11_minmax,minimal_minmax,0.9997133510530034,0.0016793393142089529,0.005035913552790484,0.6665273745061802
10.0,10.0,7.0,7.0,0.0,0.00318123268080153,0.0009674512864984025,session3_row129,minimal_sg11_minmax,minimal_minmax,0.9999937791738037,0.00046718244771504593,0.0008394896024029275,0.44349227628573573
9.0,9.0,2.0,2.0,1.0,0.015527455744498882,0.0018002677445893567,session3_row130,minimal_sg11_minmax,minimal_minmax,0.9999723440799533,0.0006664468344755816,0.001302250778408173,0.48823464303071984
9.0,9.0,6.0,6.0,0.0,0.004767789451658389,0.0003645764032112475,session3_row133,minimal_sg11_minmax,minimal_minmax,0.9999954811479386,0.0003924412987523576,0.0007185137354458956,0.45381517514231495
10.0,10.0,6.0,6.0,0.0,0.01182349779438174,0.003417705773382379,session3_row134,minimal_sg11_minmax,minimal_minmax,0.9998838796326722,0.0012269186445216765,0.003664207558909959,0.6651612593456184
10.0,9.0,7.0,7.0,1.0,0.0070382132966181855,0.004417341104033912,session3_row135,minimal_sg11_minmax,minimal_minmax,0.9996270761772582,0.001860207468254607,0.005933875650561236,0.6865105408673899
9.0,9.0,7.0,7.0,0.0,0.005291791531772356,0.00028811217495933183,session3_row136,minimal_sg11_minmax,minimal_minmax,0.9999950417812057,0.0003555731413471023,0.0006457581885620656,0.4493710685436748
8.0,8.0,0.0,0.0,1.0,0.01913649694864504,0.0025820445538167064,session3_row139,minimal_sg11_minmax,minimal_minmax,0.9999486209105706,0.0007736267964706706,0.001624758984243458,0.5238513502783325
5.0,5.0,1.0,1.0,0.0,0.010946827225721014,0.001262885797126967,session3_row141,minimal_sg11_minmax,minimal_minmax,0.9999816681671403,0.0004119981672828537,0.0009092959003640128,0.5469041847456686
11.0,10.0,7.0,7.0,0.5,0.03289239972035114,0.008134966930945647,session3_row142,minimal_sg11_minmax,minimal_minmax,0.9994155226127224,0.002314711579804251,0.007553787753033686,0.6935694176905305
10.0,10.0,7.0,7.0,0.0,0.005411362719906328,0.000918093988401314,session3_row143,minimal_sg11_minmax,minimal_minmax,0.9999912663150397,0.0005009761489321146,0.0009131201261349619,0.4513578941112193
5.0,5.0,0.0,0.0,0.0,0.006592510221958041,0.0024188156335876454,session3_row146,minimal_sg11_minmax,minimal_minmax,0.9999831096887465,0.0006729893310790735,0.0014338347056006915,0.5306367404483134
11.0,9.0,8.0,6.0,0.0,0.00509204989058812,0.0012014288702879572,session3_row147,minimal_sg11_minmax,minimal_minmax,0.9999783558527359,0.0005670701352329611,0.0009616661728573501,0.41032537980611883
3.0,3.0,1.0,1.0,0.0,0.00731124555001865,0.0008489922092480562,session3_row148,minimal_sg11_minmax,minimal_minmax,0.9999747368096579,0.0006128426497143745,0.001352224584980417,0.5467893007408604
6.0,6.0,2.0,2.0,1.0,0.009928626960084206,0.0019128726703116355,session3_row149,minimal_sg11_minmax,minimal_minmax,0.9999491893252908,0.0008892341049951514,0.0018185355455457937,0.5110163740416374
9.0,9.0,3.0,3.0,0.0,0.010691308588677454,0.0023147397449293783,session3_row150,minimal_sg11_minmax,minimal_minmax,0.9999542969494086,0.000838693482581761,0.0017797562600032856,0.5287593579919687
8.0,8.0,6.0,6.0,0.0,0.006419107273204957,0.003911826989153988,session3_row154,minimal_sg11_minmax,minimal_minmax,0.999704871111329,0.0016454404874141463,0.0056233275969317514,0.7073902490916685
15.0,14.0,9.0,9.0,0.5,0.015682823554526663,0.006412362324953236,session3_row156,minimal_sg11_minmax,minimal_minmax,0.9995922966533346,0.002020147379286667,0.006308717738032554,0.6797847893704192
10.0,10.0,2.0,2.0,0.5,0.006980219481299333,0.004638128002443065,session3_row157,minimal_sg11_minmax,minimal_minmax,0.9997910455967842,0.0015118890890215566,0.004550002161032854,0.6677168415501682
11.0,10.0,8.0,7.0,1.0,0.02132933640796912,0.004585086774364783,session3_row159,minimal_sg11_minmax,minimal_minmax,0.9999227155336117,0.0010621893958918437,0.003010883854194333,0.6472167485264657
10.0,10.0,5.0,5.0,0.0,0.013577077847136748,0.0018648091447799608,session3_row162,minimal_sg11_minmax,minimal_minmax,0.9999750482369425,0.0007163696886866088,0.0013920816783075313,0.4853967982988192
